Non, Seigneur, il n’eſtrienque Laure ne ſurpaſſs Aupres de ce quelle eſt, toute grandeur eſt baſſe, Pour venir iuſqu’a moy, croyez, quelle deſcend Etne peutespouſer vn Roy, qu’en s’abaiſſant.	Non, Seigneur, il n'étrienque Laure ne surpasss Auprès de ce quelle est, toute grandeur est basse, Pour venir jusqu'a moi, croyez, quelle descend Éne peutespouser un Roi, qu'en s'abaissant.
LE ROY.	LE ROY.
Laſche ſang de mon ſang, auec quelque iuſtice Que mon reſſentiment panche vers ton ſupplice, Ie veux a ta folie, & non a ton deſſein Rapporter ces effets, d’vn iugementmalſain, Et ie m’offre de ſaire en preſence du Comte Vn accord auec toy, dont tu mourras de honte;	Lâche sang de mon sang, avec quelque justice Que mon ressentiment penche vers ton supplice, Je veux a ta folie, et non à ton dessein Rapporter ces effets, d'un jugements, D' uns m'offre de zaïre en présence du Comte Un accord avec toi, dont tu mourras de te;
Mets, cet infame obiet de ton laſche deſir En l’endroit le plus ſeur, que tu puiſſes choiſir, Et ſi ie puis prouuer à ton impertinence Et ſa meſchante vie, & ſon incontinence, Defere à mon vouloir, qui reſpire ton bien, Comme ne le pouuant, ie me ſoumets au tien,	Mets, cet infâme objet de ton lâche désir En l'endroit le plus sûr, que tu puisses choisir, Et si grande puis prover à ton impertinence Et sa méchante vie, et son incontinence, Défère à mon vouloir, qui respire ton bien, Comme ne le pouvant, tu me soumets au tien,
ORANTEE.	ORANTE.
Une fidelle preuue, & que i’en aurois euë Ou par ma propre oreille, ou parma prepre veuë, Me la feroit hayr, à l’egalde la mort,	Une fidèle preuve, et que j'en aurais eue Ou par ma propre oreille, ou parma prépre vue, Me la ferait haïr, à l'égalde la mort,
LMi l L.	LMi l .
N'en crains rien.	N'en crains rien.
bas.	bas.
ORANTEE Ouy, Seigneur, i’accepte cet accord, Parles ſacrez reſpects, ou le ſang me conule Etpar, ce que m'eſt cher, le bien de voſtre vie.	ORANTE Oui, Seigneur, j'accepte cet accord, Parles sacrés respects, ou le sang me convle Épar, ce que m'est cher, le bien de votre vie.
LE ROT, s’en allant.	LE ROT, s'en allant.
Que cette affaire donc, reſte aux termes quelle eſt.	Que cette affaire donc, reste aux termes quelle est.
ORANTEE.	ORANTE.
cetrompé, ie me range au party qui vous plaiſt.	cetrompé, Seigneur me range au parti qui vous plaît.
9 EITE Al LAVRE, ORANTEE,	9 EITE Al LAURE, ORANTE,
LAVRE.	LAURE.
& Ous plaignez bien la foy que vous au coniite.	et Ous plaignez bien la foi que vous au conjite.
E Acette vitieuſe, à cette abandonnée	 Acette vitieuse, à cette abandonnée
ORANTEE.	ORANTE.
Tant qu'au moindre ſoupçon qu’on t'en verroit mer, Ie mourrois à tespieds pour te la conſirmer.	Tant qu'au moindre soupçon qu'on t'en verrait mer, Je mourrais à tespieds pour te la consirmer.
LAVRE.	LAURE.
Quoy?	Quoi?
pour vne effroyable, & ſi digne de haine	pour une effroyable, et si digne de haine
ORANTEE.	ORANTE.
Lafrayeur que tu fais, eſt vne douce peine.	Lafraieur que tu fais, est une douce peine.
LAVRE.	LAURE.
Si laide, puit-ie bien vous cauſertant d'ardeur.	Si laide, puit-je bien vous causertant d'ardeur.
ORA	ORA
ORANTEE.	ORANTE.
Iu fauommumujunce tette laideur.	Ju fauommujunce tette laideur.
LAVRE.	LAURE.
De l'horreur?	De l'horreur?
ORANTEE.	ORANTE.
De L’amour.	De L'amour.
LAVNE, De la peur?	LAUNE, De la peur?
ORANTEE.	ORANTE.
De l'enuie.	De l'envie.
LAVNE, Iemoranant, Mon Prince!	LAUNE, Iémoranant, Mon Prince!
mon espoir!	mon espoir!
ORANTEE, Ma Princeſſe mavie!	ORANTE, Ma Princesse mavie!
En fin vous confondrez, beaux yeux, beaux enChanteurs, Ios perſecutions, & vos perſecuteurs, Et bien toſt vos rayons dißipans tous nuages En de facheux eſprits ne verront plus d’ombrages, Mais, ma chere Princeſſe, attendantce beau iour, cconde vn ioly trait, que m'inſpire l’amour.	En fin vous confondrez, beaux yeux, beaux enChanteurs, Jos persécutions, et vos persécuteurs, Et bien tôt vos rayons dissipans tous nuages En de fâcheux esprits ne verront plus d'ombrages, Mais, ma chère Princesse, attendant beau jour, cconde un joli trait, que m'inspire l'amour.
LAVRE.	LAURE.
Quel?	Quel?
dittes ſeulement.	dittes seulement.
ORANTEE.	ORANTE.
D’allerau Roy toy meſme, Prouueren tes habits que ta grace eſt extréme Ie veux qu’il rende hommage à des charmes ſi dou	D'allerau Roi toi même, Prouveren tes habits que ta grâce est extrême Je veux qu'il rende hommage à des charmes si dou
LAVRE.	LAURE.
En mes habits?	En mes habits?
mon Prince, à quoy m’obliges vou	mon Prince, à quoi m'obliges vou
ORANTEE.	ORANTE.
Arien, certaine fourbe, à ce ſuiet, conceuë, Ne m'en fait eſperer, qu’vne agreable iſſuë Vien, ie te la diray.	Arien, certaine fourbe, à ce sujet, conçue, Ne m'en fait espérer, qu'une agréable issue Viens, pleine te la dirai.
LAVRE.	LAURE.
Si vous le ſouhaittez, I'y cherche, vos plaiſirs, & non mes ſeuretez.	Si vous le souhaitez, J'y cherche, vos plaisirs, et non mes sûretés.
BCENE PREMIERE CTAVE, ſeul.	BCENE PREMIÈRE CTAUE, seul.
9 Ie reconnois, Amour, ton pouuoir immortel, & Mon ame t'eſt vn Temple, & moncœur vn autel, ais n’en exige point ce honteux ſacrifice, pluſtoſt que l’autel, & le temple periſſe.	9 Je reconnais, Amour, ton pouvoir immortel, et Mon âme t'est un Temple, et moncœur un autel, ais n'en exige point ce honteux sacrifice, plutôt que l'autel, et le temple périsse.
oy Dieux!	oy Dieux!
que i’ayme Laure, Inſolent Ixion uel deſſein, & quel vol, prendroit ta paßion?	que j'aime Laure, Insolent Ixion uel dessein, et quel vol, prendrait ta passion?
ue ie perde ſans fruict, parcette perfidie mitié de mon Prince, & l’amour de Lydie?	Que mille perde sans fruit, parcette perfidie mitié de mon Prince, et l'amour de Lydie?
tile, importun, & coupable penſer queltrouble d’esprit, me viens-tu trauerſer?	tile, importun, et coupable penser queltrouble d'esprit, me viens-tu traverser?
ne tropſenſible, & preuue trop certaine pouuoir de l’Amour, ſur la foibleſſe Humaine!	ne tropsensible, et preuve trop certaine pouvoir de l'Amour, sur la faiblesse Humaine!
Unhomme, peut commettre en la garde d’autruy Son honneur, ſes treſors, ſon plaiſir, ſon ennuy, Et ne rien reſeruer des ſecrets de ſon ame, Et celuyſeuleſt fol, qui confie vne femme, C’eſt-la qu’il eſt fatal, d’eſprouuer ſes amis Et qu’on a haſardé ce qu’on leur a commis.	Unhomme, peut commettre en la garde d'autrui Son honneur, ses trésors, son plaisir, son ennui, Et ne rien réserver des secrets de son âme, Et celuiseulest fol, qui confie une femme, C'est-la qu'il est fatal, d'éprouver ses amis Et qu'on a hasardé ce qu'on leur a commis.
C’eſt-la, que pour ſoy-meſme, on n’eſt pas troi delle, Et c’eſt de ce ſeul bien, que l’auarice eſt belle,	C'est-la, que pour soi-même, on n'est pas troy delle, Et c'est de ce seul bien, que l'avarice est belle,
2 R2 LE ROY.	2 R2 LE ROY.
OCTAVE	OCTAVE
* LE ROY.	* LE ROY.
Ernier, & ſeulmoyen d’où dependn repos, Octaue, qu’en ce lieu ie te trouu propos.	Ernier, et seulmoyen d'où dépendn repos, Octave, qu'en ce lieu ie te trouve propos.
OCTAVE.	OCTAVE.
Sire, aurois-ie duſort, ntttute bon ojiee, Que ie peuſſe eſperer de vous rendre ſeruice?	Sire, aurais-je dusort, ntute bon ojie, Que ie peusse espérer de vous rendre service?
Demoy, Sire, de moy, depend voſtre repos?	Demoi, Sire, de moi, dépend votre repos?
LE ROY.	LE ROY.
Duy, de toy, ſitu veux, mais ecoute en deux mots.	Dui, de toi, situ veux, mais ecte en deux mots.
Quoy que l’aſtre du iour, preſt a ſortirde l’onde, Jemble plus ſouhaitable aux yeux de tout le monde, Qu'alors que vers la mer, precipitant ſon cours, Huecque ſa carriere, il acheue les iours;	Quoi que l'astre du jour, prêt a sortirde l'onde, Jemble plus souhaitable aux yeux de tout le monde, Qu'alors que vers la mer, précipitant son cours, Huecque sa carrière, il achève les jours;
Du premier toutesfois, on n’a que l’eſperance.	Du premier toutefois, on n'a que l'espérance.
Et de l’autre les yeux poſſedent la preſence, Le bien preſent, eſtſeur, les futurs ſont trompeurs, Vn changement de temps, vn amas de vapeurs, Vnvent, vne tempeſte, en vn moment émeuë, dux yeux, qui l’attendoient peut d’erober ſa veuë:	Et de l'autre les yeux possèdent la présence, Le bien présent, estseur, les futurs sont trompeurs, Un changement de temps, un amas de vapeurs, Unvent, une tempête, en un moment émue, dux yeux, qui l'attendaient peut d'ober sa vue:
T’expliquer maintenant cette comparaiſon, Connoiſſant ton eſprit) ſeroit hors de ſaiſon.	T'expliquer maintenant cette comparaison, Connaissant ton esprit) serait hors de saison.
OCTAVE.	OCTAVE.
Le Prince, ſeroit ilce Soleil qui ſe leue?	Le Prince, serait -ilce Soleil qui se lève?
Et vous, Sire, celuy dons la counſé s'acheue?	Et vous, Sire, celui dons la counsé s'achève?
Uous, dont les iours à peine, ont atteint leur midy, Dont l’age le plus beau, n’eſt pas encorourdy.	Uous, dont les jours à peine, ont atteint leur midi, Dont l'age le plus beau, n'est pas encorourdy.
LE ROY.	LE ROY.
Ayant compris mon ſens, reſponds à mon attente Preſere, aubien furur, la fortune preſente, L’incertaine faueur, d’vn fils qui doit regner, Contre vn pere reguant, ne te doit pas gagner, Outre qu’vn iour, guery de ſon ieune caprice, Il voudra mal, peut-eſtre, à qui luy rend ſeruice.	Ayant compris mon sens, répond à mon attente Preste, aubien fur, la fortune présente, L'incertaine faveur, d'un fils qui doit régner, Contre un père reguant, ne te doit pas gagner, Outre qu'un jour, guéri de son ine caprice, Il voudra mal, peut-être, à qui lui rend service.
A 7 E.	À 7 E.
Sans egard du futur, ie dois tout à mon Roy, Ihonore la Couronne, au front, ou ie la voy Le ſort me donne au fils, mais le deuoir au pere, Chez vous, ie ſuis ſuiet, & chez luy volontaire, Ouy, Sire, aſſeurez vous de ma fidelite, En queyquijeuane, avoan anaiqie, Carde m'imaginer, nul deſſein ſurſa vie.	Sans égard du futur, une dois tout à mon Roi, Ihonore la Couronne, au front, ou ie a vec La sort me donne au fils, mais le devoir au père, Chez vous, je suis sujet, et chez ainsi volontaire, Oui, Sire, assurez -vous de ma fidélité, En queiquijeuane, avouan anaiqie, Carde m'imaginer, nul dessein sursa vie.
LEROY.	LEROY.
Há tu verrois mamort, precedercette enuie, Ouy, tout autheur qu’il eſt de mon cruelennuy, I'entends encormon ſang qui me parle de luy, Il rend, & ma menace, & ma cholere vaines, Etie le verſerois pour en remplir ſes veines, De cette affection, n’aiſt l’vtile deſſein, Que ſi confidemmentie repands en ton ſein.	H tu verrais mamort, précédercette envie, Oui, tout auteur qu'il est de mon cruelennui, J'entends encormon sang qui me parle de même, Il rend, et ma menace, et ma cholère vaines, Étie le verserais pour en remplir ses veines, De cette affection, n'ait l'une dessein, Que si confidémentie répands en ton sein.
Mais, tout ce long diſcours, dontie te ſolicite, A ton obeiſſance, oſte de ſon merite, Tuſçais, ouy, tu le ſçais, (& toy ſeul de ma Cour Aveunaiſteses durerette funeſte Amour, Pour quel indigne obiet ce laſche cœurſoupire Etde quelle puiſſance il reuere l’Empire, D'vne fille inconnuë́, & de qui les parens N'ont poſſede chez moy, ni dignité, ny rangs, Eſtrangere, ſans biens, & ſans autre aduantage Que de quelques attraits qu’il treuue en ſon viſage, D'ailleurs, tuſçais l’acord en Pologne arresté, Dont mon Ambaſſadeur par mon ordre à traité, Que la Princeſſe vient, & que cette alliance De toute la Hongrie eſt l’heur & l’esperance, oroienqque feuuns peuleurtommene ne rompi, I'attends, en l’attendant, vn éternelaffront.	Mais, tout ce long discours, dontie te solicite, AFIN tant obéissance, ôte de son mérite, Tusçais, oui, tu le sais, (ont toi seul de ma Cour Aveunaistes durerette funeste Amour, Pour quel indigne objet ce lâche cœursoupire Etde quelle puissance il révère l'Empire, D'une fille inconnue, et de qui les parents N'ont possse chez moi, ni dignité, ni rangs, Estrangere, sans biens, et sans bien avantage Que de quelques attraits qu'il tête en sonvisage, QU'il, tusçais acord en Son visage, Dont ' Ambassadeur par mon ordre traité, Que la Princesse vient, et que cette alliance D'toute la Hongrie est heur et espérance, oroienqque en Pologne a rompi, Rattends, en pa, mon éternelaffront.
CTAVE.	CTAUE.
Sire, ie connois trop, quel transport le domine, Et de quelle jurien conin ajamre, Mais i’ay beau luy blaſmer cet amour inegal, Pourſouffrir le remede il ayme tropſon mal.	Sire, Seigneur connais trop, quel transport le domine, Et de quelle jurien con jamre, Mais j'ai beau-même blâmer cet amour inégal, Poursouffrir le remède il aime tropson mal.
LE ROY.	LE ROY.
M'obſtinant ce matin, contre ſon ſentiment, Et blaſmant ſa folie, & ſon aueuglement, dutant qu’il l’eſtimoit, ie l’ay depeinte infame, ay couuert ſa vertu, de reproche & de blaſme, Et i’ay promis de faire à ſes yeux aueuglez Poirſes debordemens, honteux, & déreiglez Sa gueriſon depend de cette connoiſſance, Mais cette preuue, Octaue, excede ma puiſſan Car, Laure, à ce qu’on dit, a trop d’honneſteté, Et paſſe tout ſon ſexe, en cette qualite, C’eſtdonc, en ce beſoin qu’il faut que l’art agiſſe Et ie n’en attends rien, ſi tun’enés l’Vliſſe, Auecque cet accez, qui t’est libre aupres deux, Et ton eſprit adroit, tupeux tout, ſi tu veux.	M'obstinant ce matin, contre son sentiment, Et blâmant sa folie, que son aveuglement, dutant qu'il l'estimait, ie lay dépeinte infâme, ai couvert sa vertu, de reproche et de blâme, Et j'ai promis de faire à ses yeux aveuglez Poirses débordements, honteux, et déreiglez Sa guérison dépend de cette connaissance, Mais cette prévue, Octaue, excede ma puissan Car, Laure, ce on dit, a trop honnesteté, Et passe tout son sexe, en cette qualité, estdonc, en ce besoin il faut que art agisse Et ie en attends rien, si tun’enés Vlisse, Auecque cet accez, qui est libre auprès deux, Et ton esprit adroit, tupeux tout, si tu veux,
C’eſticy, que l’honneur est conioint à la ruze, Un malade obstine, meurt ſilon ne l’abuſe.	C'étici, que l'honneur est conjoint à la ruze, Un malade obstine, meurt silon ne l'abuse.
Les remedes qu’on craint, plaiſent apres l’effest, Et quelquefois il faut, cachermeſme, vn bienfa Prouue moy donc ton zele, en ce beſoing extrem Serts ton maiſtre, ton Roy, ton pay, & toy me Et gueriſſant vn fol, à ſa perte obſtiné, Rends toy digne du rang que ie t’ay deſtiné.	Les remèdes qu'on craint, plaisent après l'effest, Et quelquefois il faut, cachermesme, un bienfa Provue moi donc ton zèle, en ce besoin , extrem Serts ton maître, ton Roi, ton pai, et toi me Et guérissant un fol, à sa perte obstiné, Rends toi digne du rang que ie t'ai destiné.
CTAVE.	CTAUE.
Il n’est point de ſecretque le zele n’inspire, Pour l’honneur de ſon Prince, & le bien de l'Em Et touchant ce deſſein i’oſe engager ma foy Inuiolable gage entre les mains d’vn Roy, Si d’vn peu de bon heur le ſort me fauoriſe, De conduire a l’effet cette iuſte entrpriſe.	Il n'est point de secretque le zèle n'inspire, Pour l'honneur de son Prince, et le bien de l'Em à touchant ce dessein j'ose engager ma foi Involable gage entre les mains d'un Roy, Si peu de bon heur le sort me favorise, De conduire à l'effet cette juste entrprise.
Espererde luy plaire, & preſumerencor, Que cette Danse ſe rende à des flots d’orCeſt vouloir au Soleil oſter de ſa lumiere Etcorcherle matin au bout deſa carriere.	Espérer autre plaire, et presumencor, Que cette Danse se rende à des flots d'orCêt vouloir au Soleil ôter de sa lumière Etcorcherle matin au bout des carrière.
Il faut doncemployeren cette occaſion Au deffaut de l’effet, l’art & l’illuſion, Elcomme vn enchanteur, pard’inconnus misteres Pourveritables corps, fait paſſerdes chymeres, faireau Prince abuzé d’eteſter ſes apas Luy ſaiſantcroire, & voirce qui ne ſera pas.	Il faut doncemployeren cette occasion Au saut de l'effet, l'art et l'illusion, Élcomme un enchanteur, pard'inconnus misères Pourvéritables corps, fait passerdes chimères, faireau Prince abuzé d'étêter ses appas Lui saisantcroire, et voirce qui ne sera pas.
LE ROY.	LE ROY.
Mais, auec quoy, payer cette faueur extréme?	Mais, avec quoi, payer cette faveur extrême?
OCTAVE.	OCTAVE.
ous la payerez, Sire, auecque Laure meſme;	ous la paierez, Sire, avec Laure même;
eſtle prix que ie veux de ma fidelité, ie rends ce ſeruice à voſtre Maieſté.	estle prix que on veux de ma fidélité, je rends ce service à votre Majesté.
LE ROY.	LE ROY.
ay, dont, derobe Laure, & Laure ſera tienne;	ai, dont, derobe Laure, et Laure sera tienne;
n l’oſtant à mon fils fais quelle t’appartienne, ombats pourconquerir cette riche toiſon.	 n'ôtant à mon fils fais quelle t'appartienne, ombats pourconquérir cette riche toison.
OCTAVE.	OCTAVE.
ezele quim' anime en ſera le Iaſon.	Zèle quim' anime en sera le Jason.
S ENE EEROT, Ie0i.	 SNE EEROT, Je0i.
III	III
Oila de ces flateurs, dont vne Cour abonde, Que l’intereſt gouuerne, au gré de tout le monde, Ennemis du repos, amis du changement Lâches, & reſolus à tous euenemens, Telles gens toutefois approchent les Couronnes On ſe ſert de leur vice, & on hait leurs perſonnes.	Oila de ces flatteurs, dont une Cour abonde, Que l'intérêt gouverne, au gré de tout le monde, Ennemis du repos, amis du changement Lâches, et résolus à tous événements, Telles gens toutefois approchent les Couronnes On se sert de leur vice, et on hait leurs personnes.
SCENE IV LE COMTE, LE ROYLE COMTE.	SCÈNE IV LE COMTE, LE ROYLE COMTE.
Ire, en la baſſe Cour, vne ieune beautt, Attend qu'on ta preſemte u cqput Ma ieſté,	Ire, en la basse Cour, une jeune beaut, Attend qu'on ta presemte u cqput Ma jesté,
LEROY.	LEROY.
l.	l.
lielalllas dme	lielalllas dme
LE COMTE.	LE COMTE.
Pluſtoſt la beauté meſme Que le plus continent ne peut voir qu’il ne l’ayme, lamais rien de pareil ne parut en ces lieux, Courla peine des cœurs, & le plaiſir des yeux.	Plutôt la beauté même Que le plus continent ne peut voir qu'il ne l'aime, lamais rien de pareil ne parut en ces lieux, Courla peine des cœurs, et le plaisir des yeux.
LE ROY.	LE ROY.
Quelle entre, voyons la;	Quelle entre, voyons la;
Si c’eſt qu’elque Deeſſe Prions la d’vn miracle au beſoin qui nount preſſe rions la de confondre, & Laure & ſes deſſeins derendre à mon fils des ſentimens plus ſains.	Si c'est qu'elque Déesse Prions la d'Hô miracle au besoin qui nouvnt presse rions la de confondre, et Laure et ses desseins derendre à mon fils des sentiments plus sains.
ENE LEROY, LE COMTE, LAVRE.	ENE LEROY, LE COMTE, LAURE.
LAVRE, aux pieds du Roy.	LAURE, aux pieds du Roi.
CÆ9 Rand Roy, dont la iuſtice egalle al puiſſance E Extermine le vice & ſoutient, l’inne Cin ud cence, De tous les gens de bien l’eſpoir, & le recours, Mon honneur offence vous demande ſecours.	CÆ9 Rand Roi, dont la justice égale al puissance E Extermine le vice et soutient, l'inné Cin ud cence, De tous les gens de bien l'espoir, et le recours, Mon honneur offense vous demande secours.
LE ROY.	LE ROY.
Ha Comte, de quels traits de lumiere & de flame Ie ſens percer moncœur!	Ha Comte, de quels traits de lumière et de flamme Je sens percer moncœur!
acheuez donc Madame.	achevez donc Madame.
LAVRE.	LAURE.
Mon nom est Eliante, & mon pere autrefois Receut en voſtre Cour d'honorables empiejts, Son nom malgre ſa mort, viura dans vos Hiſtoir Il vous a de ſonſang achepté des victoires CaJat Pueodamas.	Mon nom est Éliante, et mon père autrefois Receut en votre Cour d'honorables empiejts, Son nom malgré sa mort, vivra dans vos Histoir Il vous a de sonsang acheté des victoires CaJat Pueodamas.
LE ROY.	LE ROY.
I’ay Connu ſa valeur, Sa perte auecques vous m’eſt vn commun malheur, Et l'allois a ſa gloire eſgalerſa fortune Quandil paya ſa vie à cette loy commune.	J'ai Connu sa valeur, Sa perte avec vous m'est un commun malheur, Et l'allais à sa gloire égalersa fortune Quandil paya sa vie à cette loi commune.
LAVRE.	LAURE.
Ie vis donc auec luy mon eſpoir abbatu 'hentay pour tout bien de ſa ſeule vertu, Mois le ſort m’enuiant encor cette richeſſe M'a d'vn puiſſant Tarquin fait la foible Lucrece, Un iourdedans vn Temple ouie priois les Dieux Uuieune Caualierportaſur moy les yeux, Ce ne fut point au Bal, ny ſur vne feneſtre Qu’il put m’entretenir, ou qu’ilme vit parestre, C'e ſont autant d’appas qu’on tend aux libertez Et que i’ay touſiours fuis, & touſiours euitez, lme veit dont au Temple, & la ces foibles charmes Dontles triſtes effets me couſtent tant de l’armes ans qu’il s’en deffendiſt par le respect des lieux Tacquirent les deuoirs qu’il venoit rendre aux Dieux, s’enquiert de mon nom, meſuit, me rendviſite ruſle, promet, l’anguit, meſcrit me ſolicite, Et ne fait rien en fin auec tous ces efforts Q u’acroiſtre & qu’irriter d’innutiles transports:	Je vis donc auec lui mon espoir abattu 'hentai pour tout bien de sa seule vertu, Mois le sort m'ennuyant encor cette richesse M'a d'Han nant Tarquin fait la faible Lucrece, Un jourdedans un Temple ou priais les Dieux Uuieune Caualierportasur moi les yeux, Ce ne fut point au Bal, ici sur une fenêtre Qu'il put m'entretenir, ou qu'ilme vit paraître, C'e sont autant d'appas qu'on tend aux libertés Et que j'ai toujours fuis, et toujours évitez, et toujours eu Tés, et la ces vi charmes Dont tristes effets me au tant de m ans il en deffendist par le respect des lieux Tacquirent les deuoirs il venoit rendre aux Dieux, eenquiert la fo nom, y,me rendvisite ç,promet, cha, mescrit me solicite, Et ne ha rien en fin auec tris tes efforts acroistre et irriter innutiles transports:
Mais comme aſſez ſouuent nous paßiõs ſur ces riut Vne autre fille & moyquelques heures oyſiues, I'auiſe en vnmoment l’apareil de ma perte Vne ſuperbe Nef de cent drapeaux couuerte, Ou trop artiſtement on auoit peint pour moy Surdes Croiſſants d’Argent la terreur & l’effroy, Le Chef de ce Vaiſſeau, le Turban ſur la tiſte, S’approche, fait du noſtre vne prompte conqueſte, Puis s’enfuit glorieux de Butin qu’il a faict, Quand moy qui le croyois eſtre Turc en effect, Ie hauſſe enfin les yeux, l’auiſe le contemple Et voy que c’eſt celuy qui m'auoit veue au Temple Qui traiſtre me rauitſur vn traiſtre Element Et que ma perte oblige à ce deguiſement.	Mais comme assez souvent nous passiõs sur ces riut Votre autre fille et moiquelques heures oisives, J'avise en vnmoment l'apareil de ma perte Vune superbe Nef de cent drapeaux couverte, Ou trop artistement on avait peint pour moi Surdes Croissants d'Argent la terreur et l'effroi, Le Chef de ce Vaisseau, le Turban sur la tiste, S'approche, fait du Se vne prompte conquête, Puis enfuit glorieux de Butin qu'il a fait, Quand moi qui le croyais être Turc en effect, Ie hausse enfin les yeux, l'au le tel Et que est celui que l'a veue a Temple Qui traître me rauitsur traître Element Et que ma perte oblige ce déguisement.
Le Rauiſſeur, enfin vſe de l’aduantage Dans vn calme profond mon honneur fait naufra De ce mortel affront rien ne me put ſauuer Etlamer n’a pas d’eaux aſſez pour m’en l’auer.	Le Ravisseur, enfin use de l'avantage Dans un calme profond mon honneur fait naufra De ce mortel affront rien ne me put sauver Etlamer n'a pas d'eaux assez pour m'en l'aver.
Vengeur de l’innocence, & deſtructeur du vice Grand Prince, mon honneur vous demande iu ſtice, Parles triſtes ruiſſeaux des pleurs que i’ay verſez,	Vengeur de l'innocence, et destructeur du vice Grand Prince, mon honneur vous demande ju stice, Parles tristes ruisseaux des pleurs que j'ai versez,
Et parces ſaincts genoux que ie tiens embraſſez	Et parées saints genoux que ie tiens embrassez
LE ROY.	LE ROY.
Par lesiours de mon fils, par cette chere vie.	Par lesjours de mon fils, par cette chère vie.
Pourqui ie ſouffrirois quelle me fut rauie, arle bandeau Royaſqui doit couurir ſon front eſang du rauiſſeur lauera voſtre affront, ynſi puiſſe perir cette Laure importune Dont les pretentions vontiuſqu'à ſa fortune, ui nous remplit de trouble & de confuſion qui ſemeentre nons ceſſe diuiſion.	Pourqui ici souffrirais quelle me fut ravie, arle bandeau Royasqui doit couvrir son front éang du ravisseur lauera votre affront, ynsi puisse périr cette Laure importune Dont les prétentions vontiusqu'à sa fortune, ui nous remplit de trouble et de confusion qui semèrentre nons cesse division.
Commez le ſeulement.	Commez le seulement.
LAVRE.	LAURE.
Sire, il n'est neceſſaire que ſpauonſon nom, ny d'emomoint aſfuire mmettez ſeulement quelqu’vn à cet employ ie metray la choſe aux termes que ie doy.	Sire, il n'est nécessaire que spauonson nom, ni d'emomoint asfuire mettez seulement quelqu'un à cet emploi ie mettrai la chose aux termes que Elle dois.
LEROT  Comte, à voſtre ſoin i'en commets la pourſuitte, uez en tout ſon ordre, & par tout ſa conduitte.	LÉROT Comte, à votre soin j'en commets la poursuite, uez en tout son ordre, et par tout sa conduite.
LE COMTE.	LE COMTE.
cecuteray Sire, auec fidelité bage que i'en ay de veſgx Moieſte	cécuterai Sire, avec fidélité bage que j'en ai de végx Moite
Approche, eſcoute vn mot, puiſ-ie auecque iuſtice Punir vn Crimineldont ie deuiens complice, Moy qui ſens que mon cœur incline à ſon forfait Qui commets de deſir ce qu’il commit d’effect.	Approche, écoute un mot, puis-je auecque justice Punir un Crimineldont ie deuiens approche, Moi qui sens que mon cœur incline à son forfait Qui commets de désir ce qu'il commit d'effet.
Ha Comte le beaucrime, auec quel artifice Ne voudrois-ie en pouuoir meriter le ſuplice?	Ha Comte le beaucrime, avec quel artifice Ne voudrais-je en pouvoir mériter le suplice?
De quels puiſſans efforts mon cœur eſtcombatu!	De quels puissants efforts mon cœur estcombattu!
O merueilleux treſor de grace & de vertu, Que ta conqueſte eſt riche, & que la violence Dont on peut t’acquerir eſt vne belle offence, Que te ſaurois-ie Comte offrir de precieux, Partage auecque moy l’Empire di vre neux, Diuiſons entre nous, mes biens & ma puiſſance Et decetté beauté m'aquiers la iouiſſance.	Ô merveilleux trésor de grâce et de vertu, Que ta conquête est riche, et que la violence Dont on peut t'acquérir est une belle offense, Que te saurais-je Comte offrir de précieux, Partage auecque moi l'Empire di ire neux, Diuisons entre nous, mes biens et ma puissance Et décetté beauté m'aquiers la jouissance.
L E ROY, à l’oreille du Comte.	L E ROY, à l'oreille du Comte.
LE COMTE.	LE COMTE.
Dieux!	Dieux!
quel est ſon pouuoir, Que voſtre Maieſte Et ſoit ſitoſt reduite, à cette extremité?	quel est son pouuoir, Que votre Maieste Et soit sitôt réduite, à cette extrémité?
LEROY.	LEROY.
Mais quel eſt ſon viſage, ou preſque l'abondance Des charmes qu’on y treuue en deſtruit la creanct, Croys-tu qu’il ſoit poßiors uapresas tamt a appat De viure, de les voir, & ne les aymerpas, l'a Comte, parle luy, ſoulage mon martyre M’aquerant ſesfaueurs, tu t’aquiers vn Empire, Conduit ma paßion au but que ie pretens ntaucun mon Cavinei pour t'en domnerie lemps,	Mais quel est son visage, ou presque l'abondance Des charmes qu'on y trouve en détruit la créanct, Crois-tu qu'il soit possiors uapresas tât a appât De vivre, de les voir, et ne les aimerpas, l'a Comte, parle ty, soulage mon martyre M'aquerant sesfaueurs, tu t'aquiers un Empire, Conduit ma passion au but que votre prétends naucun mon Cavine pour t'en dommnerie lemps,
ENE VI.	ENE VI.
LE COMTE, LAVRE.	LE COMTE, LAURE.
LE COMTE.	LE COMTE.
VVelque difficulté, qu’a l’abord elle faſs La breche deſia faite, aſſeure de la place.	VUelque difficulté, qu'a l'abord elle fass La brèche déjà faite, assure de la place.
