M.	M.
Ces Elements, ce vent, ce rocher, & cét arbre, Ce que tu peux enfin, & voir, & ne voir pas, Tout cede maintenant à ſes moindres appas.	Ces Éléments, ce vent, ce rocher, et cet arbre, Ce que tu peux enfin, et voir, et ne voir pas, Tout cède maintenant à ses moindres appas.
L’Ours ayant oublié ſon naturel ſauuage Brûle bien plus d’amour, qu’il ne faiſoit dé rage:	L'Ours ayant oublié son naturel sauvage Brûle bien plus d'amour, qu'il ne faisait dé rage:
Le ſuperbe Lion au fort de ſon courroux Se confeſſe vaincu par vn deſir plus doux:	Le superbe Lion au fort de son courroux Se confesse vaincu par un désir plus doux:
Le Serpent de ſon ſein chaſſe toute la peste, Et fait le nid d’amour d vn lieu deuant funeſte:	Le Serpent de son sein chasse toute la peste, Et fait le nid d'amour d ' amour devant funeste:
Non ſeulement le Myrthe, enſeigne des amans, Et le Lierre autheur de leurs embraſſemens, Mais le Cheſne, l’Ormeau, les Geniévres horribles, Mais les tristes Cyprés à l’amour sõt ſenſibles.	Non seulement le Myrte, enseigne des amants, Et le Lierre auteur de leurs embrassements, Mais le Chésne, l'Ormeau, les Geniévres horribles, Mais les tristes Cyprès à l'amour sont sensibles.
Voy comme les coupeaux de ces branchages verts Paroiſſent richement d’émeraudes couuerts, Et comme ils ſemblent dire auec leur doux murmure, C’eſt pour toy ſeul, Amour, toute ceſte parure.	Vois comme les coupeaux de ces branchages verts Paraissent richement d'émeraudes couverts, Et comme ils semblent dire avec leur doux murmure, C'est pour toi seul, Amour, toute cette parure.
Veux-tu donc aujourd’huy le monde reformer Toppoſant toute ſeule à l'vſage d’aymer :	Veux-tu donc aujourd'hui le monde reformer Topposant toute seule à l'usage d'aimer :
Cloris.	Cloris.
Si l’hõme, ainſi qu’on ſçait, eſt libre de naiſſance Toute loy qui l’expoſe à quelque autre puißsãce (Au moins ſi nous jugeõs l’Amant digne de fe Qui jure qu'vn Amant ne fut jamais à ſoy Eſt vne loy qui met noſtre ame à la torture, Cõtraire à noſtre bien, & contraire à Nature	Si l'homme, ainsi qu'on sait, est libre de naissance Toute loi qui l'expose à quelque autre puisssãce (Au moins si nous jugeont l'Amant digne de se Qui jure qu'un Amant ne fut jamais à soi Est une loi qui met notre âme à la torture, Cõtraire à notre bien, et contraire à Nature
Phillis.	Phillis.
Les chaiſnes dont Amour tient l’eſprit arreſté N’ostent point ſon vſage à noſtre liberté:	Les chaînes dont Amour tient l'esprit arrêté N'ôtent point son usage à notre liberté:
Elles ne partent point de quelque main großiere Ny ne ſont point de fer, ou de lourde matiere, L’Amour luymeſme en eſt l’artiſan plus qu’hu main, Luy-meſme les estraint de ſa diuine main;	Elles ne partent point de quelque main grosière Ni ne sont point de fer, ou de lourde matière, L'Amour femme en est l'artisan plus qu'hu main, Luy-même les étraint de sa divine main;
Il les forge des traits d’vne œillade qui touche, De l’or des beaux cheueux, des roſes d’vne bou che, D’vn attrayant refus, d’vn eſpoir deçeuant, D'offres tantoſt receus, tantoſt jetteZ au vent:	Il les forge des traits d'une œillade qui touche, De l'or des beaux cheveux, des roses d'une bou che, D'un attrayant refus, d'un espoir décevant, D'offres tantôt reçus, tantôt jette au vent:
Leurs nœuds ſont forts de vray, mais leur force ſi douce, Que quicõque en eſt pris, jamais ne les repouſſe:	Leurs nœuds sont forts de vrai, mais leur force si douce, Que quicõque en est pris, jamais ne les repousse:
Toy, toy-meſme és reduite en la captiuité Où tu crois qu’vn Amant s’eſt follement jetté:	Toi, toi-même é duite en la captivité Où tu crois qu'un Amant s'est follement jeté:
Semblable à quelque beſte errer par les bocages, Imitant la fierté des Ours les plus ſauuages, Enlaidir de ſon teint les œillets, & les lis, Des baiſers d’vn amant dignes d’estre cueillis, De poudre, & de ſueur ſoüiller l’or de ſa treſſe, Capable d’achepter cent cœurs par ſa richeſſe, Et cela ſeulement pour ſuiure dans les bois Auec vn ſot plaiſir, quelque Cerfaux abbois:	Semblable à quelque bête errer par les bocages, Imitant la fierté des Ours les plus sauvages, Enlaidir de son teint les œillets, et les lis, Des baisers d'un amant dignes d'être cueillis, De poudre, et de sueur soüiller l'or de sa tresse, Capable d'achepter cent cœurs par sa richesse, Et cela seulement pour suivre dans les bois Au un sot plaisir, quelque Cerfaux abois:
Au lieu que tu deurois, archere plus heureuſe, Faire aux plus nobles cœurs vne guerre amoureuſe;	Au lieu que tu devrais, archère plus heureuse, Faire aux plus nobles cœurs une guerre amoureuse;
Te plaire à voir languir deſſous tes volonteZ Vne foule d’amans nouuellement dontez, Et lire ſur leur front diuerſement emprainte A ton moindre regard, ou l’audace, ou la crainte:	Te plaire à voir languir dessous tes volontés V foule d'amants nouvellement dontez, Et lire sur leur front diversement emprainte À ton moindre regard, ou l'audace, ou la crainte:
Sans doute ce ſont là les diuertiſſemens	Sans doute ce sont là les divertissements
14 LA FOMPE De qui n’a pas gousté des plaiſirs des amans, Eſclaue eſt ce deſir qui dépend des haleines Dont les vents plus ou moins vont balayant le plaines, Que le Ciel ſe déchire en foudres éclatans.	14 LA FOMPE De qui n'a pas gousté des plaisirs des amans, Esclave est ce désir qui dépend des haleines Dont les vents plus ou moins vont balayant le plaines, Que le Ciel se déchire en foudres éclatants.
Lors la pôure Cloris reste ſans paſſetemps:	Lors la posture Cloris reste sans passetemps:
Mais ſi deſſus l’amour tu fondes tes delices, Que l’air fonde en torrẽs, la terre, en precipice Que l’vniuers retourne à ſon premier Cahos, Rien ne peut ébranler ton ſolide repos:	Mais si dessus l'amour tu fondes tes délices, Que l'air fonde en torrence, la terre, en précipice Que l'Hivers retourne à son premier Cahos, Rien ne peut ébranler ton solide repos:
Touſiours dedans le cœur d’vne fidele amante L’agreable ſaiſon ſe trouuera riante, Et ſes lévres malgré les injures du Ciel Garderõt aux baiſers leur nectar, & leur miel.	Toujours dedans le cœur d'une fidèle amante L'agréable saison se trouvera riante, Et ses lèvres malgré les injures du Ciel Garderont aux baisers leur nectar, et leur miel.
Les Poiſſons reſſerrez dãs l’eau la plus profonde Ne laiſſent de brûler au beau milieu de l’onde:	Les Poissons resserrés dans l'eau la plus profonde Ne laissent de brûler au beau milieu de l'onde:
Meſme en ces regions oùregne la froideur, Où du Soleil à peine arriue la ſplendeur, En dépit des rigueurs d’vne éternelle giace, Vn autre feu plus fort y conſerue ſa place, Et la benigne ardeur du flambeau de l’Amour Y ſupplée au défaut de la chaleur du jour:	Même en ces régions oùregne la froideur, Où du Soleil à peine arrive la splendeur, En dépit des rigueurs d'une éternelle giace, Vn autre feu plus fort y conserve sa place, Et la bénigne ardeur du flambeau de l'Amour Y supplée au défaut de la chaleur du jour:
–--	–--
Car ſi tu ne le ſçais, la Nature elle-meſme Reconnoiſt de ce Dieu l’authorité ſupréme.	Car si tu ne le sais, la Nature elle-même Reconnaît de ce Dieu l'autorité suprême.
4 Quand le Pere du Monde, & l’œil de l’vniuers Se recule de nous, & nous void de trauers, Voy le Cheſne & l’Ormeau, dont les ſuperbes testes Du temps de leurs amours, ſe mocquoient des tempestes, Comme ils perdent bien-toſt au moindre petit vent L'émail dont leurs rameaux brilloient auparauant:	4 Quand le Père du Monde, et l'œil de l'Hivers Se recule de nous, et nous voit de travers, Vois le Chêne et l'Ormeau, dont les superbes têtes Du temps de leurs amours, se moquaient des tempêtes, Comme ils perdent bientôt au moindre petit vent L'émail dont leurs rameaux brillaient auparavant:
Prends garde cõme alors l’oyſeau melancolique Met vne triſte fin à ſa douce Muſique, Luy qui dans ſes amours, maiſtre de ces éclairs Et de ces tourbillons courants parmy les airs, Dont ſe ſert à deſſein la Nature prudente, Tantoſt paiſible mere, & tantoſt violente, Ne ceſſoit d’eſtourdir des accens de ſa voix Les Echos des rochers, des antres, & des bois.	Prends garde comme alors l'oiseau mélancolique Met une triste fin à sa douce Musique, Lui qui dans ses amours, maître de ces éclairs Et de ces tourbillons courants parmi les airs, Dont se sert à dessein la Nature prudente, Tantôt paisible mère, et tantôt violente, Ne cessait d'étourdir des accents de sa voix Les Échos des rochers, des antres, et des bois.
L'Amour eſt Dieu du tẽps, ayme qui ſera ſage, Et qui ſe veut garder en la fleur de ſon âge, ar ce qui dans nos preZ cauſe du changemen Ne change rien au cœur d’vn veritable amar Quelque ſaiſon qu’il faſſe, il conſerue dãs l’am L’agreable Printemps d’vne éternelle flame;	L'Amour est Dieu du temps, aime qui sera sage, Et qui se veut garder en la fleur de son âge, ar ce qui dans nos présent cause du changemen Ne change rien au cœur d'un véritable amar Quelque saison qu'il fasse, il conserve dans l'am L'agréable Printemps d'une éternelle flamme;
Que le chaud brûle tout, il sẽt d’autres ardeur Que l’air ſoit tout de glace, il craint d’autr froideurs:	Que le chau brûle tout, il soient d'autres ardeur Que l'air soit tout de glace, il craint d'autr froideurs:
Ln vn moi iluepenu à vn Ciet plus admirable Que celuy qui te fait heureuſe, ou miſerable.	Lnt un moi iluepenu à un Ciet plus admirable Que celui qui te fait heureuse, ou misérable.
Cloris.	Cloris.
Si l’Amour eſt vn Dieu ſi grand que tu le fais.	Si l'Amour est un Dieu si grand que tu le fais.
Et que le Monde entier reſſente ſes effects, Ainſi que tu m'as dit, & que je ne puis croire, Toſt ou tard ſur mon cœur il aura la victoire, Et tes raiſons en vain m’exhortent à l’amour, Si de force, ou de gré, je dois aymer vn jour;	Et que le Monde entier ressente ses effets, Ainsi que tu m'as dit, et que je ne puis croire, Tôt ou tard sur mon cœur il aura la victoire, Et tes raisons en vain m'exhortent à l'amour, Si de force, ou de gré, je dois aimer un jour;
Et je trouue pour moy qu’auec trop de licence Tu tâches de ranger ſous ſon obeyſſance, Celle que ſon pouuoir, auec impunité, Souffre s’armer d’orgueil contre ſa deïté;	Et je trouve pour moi qu'avec trop de licence Tu tâches de ranger sous son obéissance, Celle que son pouvoir, avec impunité, Souffre s'armer d'orgueil contre sa deïté;
C’eſt pourquoy laiſſant là tous ces cõtes arrier Attends auecque moy ſa volonté derniere, Et hastons-nous d’aller où nos Bergers vnis Honorent de leurs chants la feſte de Daphnis;	C'est pourquoi laissant là tous ces commîtes arrier Attends avec moi sa volonté dernière, Et hâtons-nous d'aller où nos Bergers unis Honorent de leurs chants la fête de Daphannis;
Hastons-nous, car je crain que le temps ne ſe paſſe, Et d’vn ſi long babildeſormais je ſuis laſſe.	Hâtons-nous, car je crain que le temps ne se passe, Et d'un si long babildesormais je suis lasse.
Phillis.	Phillis.
Sans y penſer, Cloris, ton cœur a deuiné, Tu ſentiras le coup d’vn trait inopiné:	Sans y penser, Cloris, ton cœur a deviné, Tu sentiras le coup d'un trait inopiné:
che, L’Amour t’ouurant le ſein d’vne poignante fléMalgré toy triomphant entrera par la bréche, Et s’y rendra ſi fort que ton feu quelque jour Se nommera parmy les exemples d’amour.	che, L'Amour t'ouvrant le sein d'une poignante fléMalgré toi triomphant entrera par la brèche, Et s'y rendra si fort que ton feu quelque jour Se nommera parmi les exemples d'amour.
I’ay veu, j’ay veu des cœurs encore plus altiers Deuenir à la fin plus doux, & moins entiers, Des Tigreſſes porter vne façon affreuſe, Et dans le ſein nourrir vne playe amoureuſe:	J'ai vu, j'ai vu des cœurs encore plus altiers Deuenir à la fin plus doux, et moins entiers, Des Tigresses porter une façon affreuse, Et dans le sein nourrir une plaie amoureuse:
Va pitoyable Nymphe, eſprit deuotieux, Reare aux cendres d’vn mort cét acte officieux,	Va pitoyable Nymphe, esprit dévotieux, Répare aux cendres d'un mort cet acte officieux,
Cloris.	Cloris.
Que je ſois vn exemple, ou d’amour, ou de haine, C’eſt ce qui maintenant ne me met guére en Phillis.	Que je sois un exemple, ou d'amour, ou de haine, C'est ce qui maintenant ne me met guère en Phillis.
peine.	peine.
Cependant qu’aux viuans ta rigoureuſe enuie Arrache injustement le repos, & la vie, Tu viendras dedans peu celebrer le trépas D’vn autre qu'a preſent tu ne regardes pas Son innocente mort, & ſa flame etoufée Seruiront à tes yeux d’vn infame trofée, Et nos Pergers vangeurs de ton lâche forfait Detesteront le nom de celle qui l’a fait, Et graueront par tout ſur l'ecorce timide, Paſteurs, fuyez Cloris, car c’eſt vne homici Cloris (	Cependant qu'aux vivants ta rigoureuse envie Arrache injustement le repos, et la vie, Tu viendras dedans peu célébrer le trépas D'un autre qu'a présent tu ne regardes pas Son innocente mort, et sa flamme étouffée Serviront à tes yeux d'un infâme trofée, Et nos Pergers vengeurs de ton lâche forfait Desteront le nom de celle qui l'a fait, Et graveront par tout sur l'orée timide, Pasteurs, fuyez Urs, car c'est une homici Cloris (
Tiltre trop glorieux, honte pleine d’honneur, De s’estre enfin défait du méchant ſuborneur.	Tittre trop glorieux, honte pleine d'honneur, De s'être enfin défait du méchant suborneur.
Qui deſſous le ſemblant d’vne affection feinte v outoit jaire mourir ma virginite fainte, Tu l’appelles Amãt, d’vn nom pleinde douceur, Mais de moy je le tiens pour vn Loup rauiſſeur	Qui dessous le semblant d'une affection feinte v outait jaire mourir ma virginité sainte, Tu l'appelles Amant, d'un nom pleinde douceur, Mais de moi je le tiens pour un Loup ravisseur
Phillis.	Phillis.
Va va, retires-toy dans l’horreur des bocages, Car tu n'és rien qu’vn monstre, encor des pluſauuages:	Va va, retires-toi dans l'horreur des bocages, Car tu n'avez rien qu'un monstre, encor des plusauvages:
Gardes-toy d’approcher des lieux où tu ſçaure Que quelques vns de noꝰ auront tracé leurs pas:	Gardes-toi d'approcher des lieux où tu saure Que quelques uns de nô auront tracé leurs pas:
Que la Nature en toy rebouche toꝰ ſes charmes, Et repouſſe au dedans la force de leurs armes:	Que la Nature en toi rebouche toù ses charmes, Et repousse au dedans la force de leurs armes:
Qu'elle te change toute & te donne des yeux Pareils à ton humeur, rudes & furieux, Afin que dedãs eux l’Amour n'ait plus de flame, Puisque tu ne veux pas qu’il en ait dans tõ ame;	Qu'elle te change toute et te donne des yeux Pareils à ton humeur, rudes et furieux, Afin que dedans eux l'Amour n'ait plus de flamme, Puisque tu ne veux pas qu'il en ait dans ton âme;
Außi bien tes regards ne meritent-ils pas Que pour eux vn cœur noble eſpreuue le trépas;	Aussi bien tes regards ne méritent-ils pas Que pour eux un cœur noble épreuve le trépas;
Va, je fuy ton abord, de peur qu’on me reproche D’estre außi bien que toy quelque inſenſible roche, Et craindrois que l’on creut qu’vne meſme fierté Ne m'euſt fait contracter ceste ſocieté.	Va, je fuis ton abord, de peur qu'on me reproche D'être aussi bien que toi quelque insensible roche, Et craindrais que l'on crut qu'une même fierté Ne m'eût fait contracter cette société.
Cloris.	Cloris.
Ton courroux ſert au mien d’aiguillon, & d’amorce, Le dedain qu’on menace en redouble ſa force;	Ton courroux sert au mien d'aiguillon, et d'amorce, Le dédain qu'on menace en redouble sa force;
Adieu donc, je te quitte, & te laiſſe en repos, Seule t’entretenir auec tes beaux propos.	Adieu donc, je te quitte, et te laisse en repos, Seule t'entretenir avec tes beaux propos.
ACTE PREMIER.	ACTE PREMIER.
dCENE I.	dCENE I.
PHILLIS.	PHILLIS.
E ſçay bien que c'eſt perdre, & mon temps & ma peine, De vouloir par mon art fléchir ceſte inhumaine, Et certes ſi Damon par des regards de feu N’apû juſques icy l’échauffer tant ſoit peu, Si dis-je ſes beautez, & ſa diuine grace N’ont ſçeu de tous leurs traits entamer ceste glace, En vain je pretendrois auec tous mes diſcours, Pouuoir rien auancer pour ſes tristes amours:	É sais bien que c'est perdre, et mon temps et ma peine, De vouloir par mon art fléchir cette inhumaine, Et certes si Damon par des regards de feu N'appû jusqu' ici l'échauffer tant soit pu, Si dis-je ses beautés, et sa divine grâce N'ont su de tous leurs traits entamer cette glace, En vain je prétendrais avec tous mes discours, Pouvoir rien avancer pour ses tristes amours:
Mais que j’auance, ou non, ſon eſtat déplorable Veut que touſiours Damon m'épreuue ſecourd ble, Et puis que ſon malheur ne le ſouffre autremẽt Que ma langue du moins parle pour cét Aman *.	Mais que j'avance, ou non, son état déplorable Veut que toujours Damon m'épreuve secourd' elle, Et puis que son malheur ne le souffre autrement Que ma langue du moins parle pour cet Aman *.
.	.
.	.
.	.
A------.	A-.
s .	s .
Peut-eſtre que l’amour eſt vne destinée, Peut-eſtre eſt-il du ſort que ceſte ame obſtinée, Ceſte fiere Cloris qu’en vain je vay preſſant D'vn propos tantoſt doux, & tantoſt menaçãt, En fin frappée vn jour d’vne puiſſante attainte, N’ait au lieu de dédains, qu’vne amoûreuſe plainte, Et demeure außi ferme enſon affection, Qu'elle auoit eſté dure en ſon auerſion.	Peut-être que l'amour est une destinée, Peut-être est-il du sort que cette âme obstinée, Cette fière Cloris qu'en vain je vais pressant D'ils propos tantôt doux, et tantôt menaçant, En fin frappée un jour d'une puissante attainte, N'ait au lieu de dédains, qu'une amoureuse plainte, Et demeure aussi ferme enson affection, Qu'elle avait été dure en son aversion.
ACTE PREMIER.	ACTE PREMIER.
SCENL V.	SCENL V.
TITYRE.	TITYRE.
DAMON.	DAMON.
TITYRE.	TITYRE.
I moy mejmn, Dumon, ne ſuis pas inſen1a ſible, Ny ne fus pas to ſiours à l’amour inuincible, Ces antres, ces rochers, ces bois, & ces couſtaux, -	I moi méjmn, Dumon, ne suis pas insensa sible, Ni ne fus pas to siours à l'amour invincible, Ces antres, ces rochers, ces bois, et ces coûtaux, -
Ont pleuré de mes pleurs & ſoûpiré mes mau Ie ſçay par quelle voye, & par quelle fineſſe Il s’inſinuë au œur d’vne ſimple jeuneſſe, Ie ne cõnois que trop quels ſont ſes doux attraits Et ne connois que trop la force de leurs traits:	Ont pleuré de mes pleurs et soupiré mes mau Je sais par quelle voie, et par quelle finesse Il s'insinue au œur d'une simple jeunesse, Je ne cõnois que trop quels sont ses doux attraits Et ne connais que trop la force de leurs traits:
Depuis long-temps je ſçay ceſte vieille couſtume De détremper de miel ce qu’il a d’amertume, De promettre beaucoup ſans rien effectuer, De promettre la vie, & puis de nous tuer:	Depuis longtemps je sais cette vieille coutume De détremper de miel ce qu'il a d'amertume, De promettre beaucoup sans rien effectuer, De promettre la vie, et puis de nous tuer:
En vn mot je l’ay veu qu’il eſtoit en enfance, Et puis deuenu grand renuerſer ma deffence:	En un mot je l'ai vu qu'il était en enfance, Et puis devenu grand renverser ma défense:
Ie l’ay connu paiſible, & ſans point de rigueur, Et l’ay ſenty ſouuent tonnant deſſus mon cœur;	Je l'ai connu paisible, et sans point de rigueur, Et l'ai senti souvent tonnant dessus mon cœur;
Car encor qu’au menton de ce jeune viſage, Depuis peu ce poil blond à peine faſſe ombrage, Ie ne puis toutesfois te declarer comment La fortune a voulu me faire vn vieil Amant.	Car encor qu'au menton de ce jeune visage, Depuis peu ce poil blond à peine fasse ombrage, Je ne puis toutefois te déclarer comment La fortune a voulu me faire un vieil Amant.
Ces troncs m’en ſont témoins, dont les tendres années Virent croiſtre auec eux mes amours deſia nées:	Ces troncs m'en sont témoins, dont les tendres années Virent croître avec eux mes amours déjà nées:
Si bien qu’vn long vſage à mes dépens m'apprit Toꝰ les tours dont Amour attaque noſtre eſprit, ---- - - Ie t’accorde que c’eſt vne haute entrepriſe De vouloir de ſes mains arracher ſa franchiſe:	Si bien qu'un long usage à mes dépens m'apprit Toù les tours dont Amour attaque notre esprit, -- - - Ie accorde que est haute entreprise De vouloir de ses mains arracher sa franchise:
Mais je ſçay qu’il n’a point de filets aſſeZ forts Pour pouuoir retenir de genereux efforts;	Mais je sais qu'il n'a point de filets assez forts Pour pouvoir retenir de généreux efforts;
Et que quiconque aura de s’en defaire enuie, Recouurera bien-toſt ſa liberté rauie;	Et que quiconque aura de s'en défaire envie, Recouvrera bientôt sa liberté ravie;
Toy doncques qui jamais ne te vis abbatu Des plus rudes aſſauts qui preſſent la vertu, Arme-toy de dédains contre ſa reſiſtance, Puis qu’auec des dédains il combat ta conſtance;	Toi donc qui jamais ne te vis abattu Des plus rudes assauts qui pressent la vertu, Arme-toi de dédains contre sa résistance, Puis qu'avec des dédains il combat ta constance;
Tu nàquis d’vn eſprit digne de quelque Roy, Plus propre à commander qu’à reçeuoir la loy, Et tu l’aſſeruiras ſous le vil eſclauage D’vne qui n’a d’humaĩ que les traits du viſage?	Tu naquis d'une esprit digne de quelque Roi, Plus propre à commander qu'à recevoir la loi, Et tu l'asserviras sous le vil esclavage D'une qui n'a d'humaĩ que les traits du visage?
Damon.	Damon.
Tityre tu dis bien, mais tous ces bons aduis Me ſçauroiẽt-ils ſeruir, s’ils ne ſont pas ſuiuis?	Titire tu dis bien, mais tous ces bons avis Me sauraient-ils servir, s'ils ne sont pas suivis?
Ie peux bien ſurmonter le ſort qui me trauerſe, Mais certes apres tout vn enfant me renuerſe.	Je peux bien surmonter le sort qui me traverse, Mais certes après tout un enfant me renverse.
Tityre.	Titire.
Tu le renuerſeras ſi tu veux m’écouter.	Tu le renverseras si tu veux m'écouter.
7.	7.
V -	V-
Damon.	Damon.
Ie t'entends, mais dequoy me peut-il profiter?	Je t'entends, mais dequoy me peut-il profiter?
Ie connoy tes conſeils tous remplis de prudenc.	Je connais tes conseils tous remplis de prudenc.
Et fléchis ſous le joug d’vne autre violence, Si j’encline vers toy, l’Amour m'ẽporte ailleur Ie ſuy le pire aduis, & je voy les meilleurs.	Et fléchis sous le joug d'une autre violence, Si j'encline vers toi, l'Amour m'ẽporte ailleur Je suis le pire avis, et je sous les meilleurs.
Quand pour vn peu de temps j’arreſte ma pẽs Sur ceſte verité qui m'eſt par toy tracée, Vn éclair de raiſon repaſſe en mon esprit, Qui tâche à diſsiper l’erreur qui me ſurprit:	Quand pour un peu de temps j'arrête ma penss Sur cette vérité qui m'est par toi tracée, Un éclair de raison repasse en mon esprit, Qui tâche à dissiper l'erreur qui me surprit:
Alors je me reueille, & ſi mon cœur rebelle Conſeru oit quelque peu ceſte vigueur nouuelle L’Amo ur ne pourroit plus eſtre ſi fort qu’il eſ Ny de moy deſormais faire ce qui luy plaiſt:	Alors je me réveille, et si mon cœur rebelle Conserv oit quelque peu cette vigueur nouvelle L'Amo ur ne pourrait plus être si fort qu'il es Ni de moi désormais faire ce qui lui plaît:
Mais las!	Mais las!
ceſte vertu n’eſt pas encore hée, Que t'out au meſme inſtant je la ſens ruinée, Et ce qui me reuient d’auoir ainſi tenté Les moyens de pouuoir rentrer en liberté, C’ieſt que l’inexorable en redouble mes geſnes, Et fait de nouueaux nœuds à mes premiere  -	cette vertu n'est pas encore hée, Que t'out au même instant je la sens ruinée, Et ce qui me revient d'avoir ainsi tenté Les moyens de pouvoir rentrer en liberté, C'iest que l'inexorable en redouble mes gênes, Et fait de nouveaux nœuds à mes première -
Außt	Aussi
Auſſi-toſt il me méne aux lieux où j'apperçoy La belle occaſion des maux que je reçoy, Là je voy qu'en ſes yeux, mes plaiſans aduerſaires, Il graue des raiſons aux tiennes bien contraires;	Aussitôt il me mène aux lieux où j'aperçois La belle occasion des maux que je reçois, Là je vois qu'en ses yeux, mes plaisants adversaires, Il grave des raisons aux tiennes bien contraires;
Des raiſons qui frappant au milieu de moncœur, Ou de force, ou de gré, l’en rendent le vainqueur;	Des raisons qui frappant au milieu de moncœur, Ou de force, ou de gré, l'en rendent le vainqueur;
L'or de ſon beau poil blond qui ſur ſon front ſe joüe, Les roſes de ſa bouche, & les lys de ſa joüe, A mes yeux ébays ſ'offrant tout à la fois, Ont tous pour me gagner des langues & des voix:	L'or de son beau poil blond qui sur son front se joue, Les roses de sa bouche, et les lys de sa joue, À mes yeux ébays s'offrant tout à la fois, Ont tous pour me gagner des langues et des voix:
Leur muette éloquence à mon eſprit cõmande, Et me flattant obtient plus qu'elle ne demande:	Leur muette éloquence à mon esprit commande, Et me flattant obtient plus qu'elle ne demande:
l me ſemble pour lors qu’on manque de raiſon De craindre de languir en ſi belle priſon, Et je tiens malheureux & digne de nos larmes Quiconque ne meurt pas attaint de ſi doux charmes.	l me semble pour lors qu'on manque de raison De craindre de languir en si belle prison, Et je tiens malheureux et digne de nos larmes Quiconque ne meurt pas attaint de si doux charmes.
Tityre.	Titire.
Si la voir ſeulement te cauſe tant de mal, Pourquoy ne fuis-tu pas l’object qui t'eſt fatal L'Amour malicieux nous attend au paſſage Mais il eſſaye en vain d’attrapper l’homm 2 ar vien qu'ujou aiſte, comiment ſurpredroit Celuy qui ſe tient loin de ſon appaſt ſubtil?	Si la voir seulement te cause tant de mal, Pourquoi ne fuis-tu pas l'object qui t'est fatal L'Amour malicieux nous attend au passage Mais il essaye en vain d'attraper l'homm 2 ar vien qu'hou te, comiment surpredroit Celui qui se tient loin de son appât subtil?
Damon.	Damon.
d’aile,	d'aile,
Tityre, il m’a ſurpris, & quoy qu’il n’eut point Mes flancs l’auroient touſiours pour compagnon fidelle, ar au milieu de moy l’impitoyable a mis Des penſers, doux de vray, mais qui ſont ſe amis, Des penſers qui des deux ſe rẽdant ſecretaires Sont fidelles à luy, mais à moy trop fauſſaires:	Titire, il m'a surpris, et quoi qu'il n'eût point Mes flancs l'auraient toujours pour compagnon fidèle, ar au milieu de moi l'impitoyable a mis Des pensers, doux de vrai, mais qui sont se amis, Des pensers qui des deux se rédant secret Sont fidèles à Seigneur, mais à moi trop faussaires:
Si bien que malgré moy je reste en leur pouuoir Et meſme, choſe estrange!	Si bien que malgré moi je reste en leur pouvoir Et même, chose étrange!
ils me font voir ſan voirt Et n’eſtant pas contents de me peindre les roſes Que ma fiere Cloris porte en ſa bouche écloſes V.	ils me font voir san voirt Et n'étant pas contents de me peindre les roses Que ma fière Cloris porte en sa bouche écloses V.
	
27 L’aſpic dont le poiſon coula juſqu’en mon ſein:	27 L'aspic dont le poison coula jusqu'en mon sein:
Non ſeulement encore ils feignent l’harmonie Qui remplit ſes accens de douceur infinie:	Non seulement encore ils feignent l'harmonie Qui remplit ses accents de douceur infinie:
Mais ce qui plus m'engage, & m’estraint d’amitié, Ils la vestent auſſi d’vne fauſſe pitié;	Mais ce qui plus m'engage, et m'étraint d'amitié, Ils la vêtent aussi d'une fausse pitié;
Ils luy donnent vn cœur pareil à ſon viſage, Qui ſemble n’auoir rien de rude, ou de ſauuagé, Et quoy que ſi ſouuent j'éprouue ſa rigueur, I'y conſents toutesfois, & luy laiſſe mon cœur:	Ils était donnent un cœur pareil à son visage, Qui semble n'avoir rien de rude, ou de sauvagé, Et quoi que si souvent j'éprouve sa rigueur, J'y consents toutefois, et tu laisse mon cœur:
Ainſi repeu du vent d'vne folle eſperance, Ie me loüe à part moy de ma perſeuerance, Et croy que m’ayant fait ſouffrir indignement Elle ſe laſſe en fin de mon éloignement;	Ainsi repu du vent d'une folle espérance, Je me lue à part moi de ma persévérance, Et crois que m'ayant fait souffrir indignement Elle se lasse en fin de mon éloignement;
En vn mot je la voy ſi parfaite, & ſi belle, Qu'il ne me ſouuient plꝰ de ſon humeur cruelle, Et penſe qu’elle ſoit vn miroir de bonté, De meſme qu'elle l’eſt de grace, & de beauté.	En un mot je la vois si parfaite, et si belle, Qu'il ne me souvient pleure de son humeur cruelle, Et pense qu'elle soit un miroir de bonté, De même qu'elle l'est de grâce, et de beauté.
Conſidere à preſent auec quelle folie Ie pretendrois briſer la chaiſne qui me lie, - 27 Si je reste captif de ſes diuins appas Y ſongeant ſeulement, & ne les voyant pas;	Considère à présent avec quelle folie Je prétendrais briser la chaîne qui me lie, - 27 Si je reste captif de ses divins appas Y songeant seulement, et ne les voyant pas;
Et d’oster de mon cœur leur portrait qui m'en flame, C’eſt autant que du cœur vouloir m’arrache l’ame, Et quand il ſe pourroit aisément arracher, Je ne le voudrois pas, tant mon tourment m'e cher:	Et d'ôter de mon cœur leur portrait qui m'en flamme, C'est autant que du cœur vouloir m'arrache l'âme, Et quand il se pourrait aisément arracher, Je ne le voudrais pas, tant mon tourment m'e cher:
Ainſi par le decret de quelque destinée, Roule de pis en pis ma vie infortunée.	Ainsi par le décret de quelque destinée, Roule de pis en pis ma vie infortunée.
Tityre.	Titire.
