M.	M.
tu du mal qui me tourmente, Où es-tu?	tu du mal qui me tourmente, Où es-tu?
que fay-tu?	que fais-tu?
iépond, Argante, Argante,	iépond, Argante, Argante,
SUETVETI.	SUETUETI.
RGANTE, TROPHIME.	RGANTE, TROPHIME.
ARGANTE.	ARGANTE.
1, mon Trophime, ò Dieu que mes yeux ſont contents!	1, mon Trophime, 4 Dieu que mes yeux sont contents!
.	.
ay veu, j’ay reconnu.	ai vu, j'ai reconnu.
TROPHIME.	TROPHIME.
Voilà beau paſſe-temps.	Voilà beau passetemps.
Eſt-ce ainſi que tu fais & que tu te promenes, Pour prendre à mes def vustes plailirs de mes peines.	Est-ce ainsi que tu fais et que tu te promenes, Pour prendre à mes déf ustes plailirs de mes peines.
ARGANTE.	ARGANTE.
selasdis Jey euua pay veua	selâdis Jei euva pay va
TROPHIME.	TROPHIME.
Oüs da je te promets Que tu peux m’auoir veu;	Oui da je te promets Que tu peux m'avoir vu;
mais c’eſt fait pour jimais.	mais c'est fait pour jimais.
Tu m’auois donc, meſchant, fait prendre ces briſées Pout me tendre en ce lieu l’objet de tes riſées.	Tu m'avais donc, méchant, fait prendre ces brisées Pout me tendre en ce lieu l'objet de tes risées.
ARGANTE.	ARGANTE.
Paix, dis-je vne autre fois, n’eſtions-nous pas venus Pouruecouum avuen cesnommes inconnus Que nous ſuiuions de loin a trauers la praitie.	Paix, dis-je une autre fois, n'étions-nous pas venus Pourvecouum aven cesnommes inconnus Que nous suivions de loin à travers la praitie.
TROVHIMB.	TROUHIMB.
Ie ſçay bien tout cela:	Je sais bien tout cela:
mais.	mais.
ARGANTE.	ARGANTE.
Attends, je te prie.	Attends, je te prie.
Tu ſçais bien, tu l’as veu, qu’enfin s’eſtans tendus AToice du pois hous les auons peraus.	Tu sais bien, tu l'as vu, qu'enfin s'étant tendus AToice du pois hous les avons peraus.
TROPHIME.	TROPHIME.
Ie le ſçay, je l’ay veu, hé bien?	Je le sais, je l'ai vu, hé bien?
ARGANTE.	ARGANTE.
Tu ſçais encore Que nous voyans au poinct ou le iour s’alloit clore, Nous redoublons le pas, eſtans tous occupez A chercher les objets qui s’eſtoient échappez, Et qu’arriuez au bois auſſi toſt par diſgrace Le manteau de la nuict enueloppa leur trace.	Tu sais encore Que nous voyant au point ou le jour s'allait clore, Nous redoublons le pas, étant tous occupez À chercher les objets qui s'étaient échappés, Et qu'arrivez au bois aussi tôt par disgrâce Le manteau de la nuit enveloppa leur trace.
Nous voili bien ſutpris ſans ſçauoir que penſet, Ne voulans reculer, ne pouuans auancer, Iuſques qu’vn mouuement relancé de la Lune, Fit mine de vouloir changer noſtre fortune:	Nous voilà bien sutpris sans savoir que penset, Ne voulants reculer, ne pouvants avancer, Jusques qu' Houvement relancé de la Lune, Fit mine de vouloir changer notre fortune:
Car comine nous eſtions dedans ce contredit D’aller ou de venit reduits à l’in:	Car comine nous étions dedans ce contredit D'aller ou de venit réduits à l'in:
eidit,	éidit,
A iij Sur l’orée du Bois n’oſans ftanchir l'enttée, Cet Aſtre blanchiſſant argenta la conttée:	À jij Ur l'orée du Bois n'osans ftanchir l'enttée, Cet Astre blanchissant argenta la contée:
Comme ſi nous eſtions reuenus du trépas, Nous voilà derechef à redoubler nos pas, Et dans ce petit jour nous baiſſons le viſage Pour marquer vn ſentier releué de l’ombtage, Afin de l’enfiler & de ſuiure a l’enui Le chemin que nos gens pouuoient auoir ſuiui.	Comme si nous étions revenus du trépas, Nous voilà derechef à redoubler nos pas, Et dans ce petit jour nous baissons le visage Pour marquer un sentier relevé de l'ombtage, Afin de l'enfiler et de suivre à l'envi Le chemin que nos gens pouvaient avoir suivi.
Nouseu preuous qone vis, dont la terte plus nuë Rendoit (à noſtre auis) leut démarche connuë.	Nouseu prévous qone vis, dont la terte plus nue Rendait (à notre avis) lut démarche connue.
IROIHIME.	JROIHIME.
Ie ne le ſçay que trop.	Je ne le sais que trop.
ARGANTE.	ARGANTE.
Et que peu s’en fallut Qu’au lieu de rencontrer vn ſentier de ſalut, Nous ne rencontraſſions noſtre perte aſſurée A l’abord du ſommet d’vne Roche égatée, D’où nous ſuruint le bruit des eaux dont la futeur Be plongeoit dans le fonds d’vne eternelle horreur?	Et que peu s'en fallut Qu'au lieu de rencontrer un sentier de salut, Nous ne rencontrassions notre perte assurée A l'abord du sommet d'une Roche égatée, D'où nous survint le bruit des eaux dont la futeur Be plongeait dans le fonds d'une éternelle horreur?
Et tous les enuitons du contour que nous fiſmes, Sauf le chemin enttant, panchoient ſur des abiſmes, La Deelle des Nuits nous ayant fait tanget Dans cet affieux écart tedoubla le danger:	Et tous les enuitons du contour que nous fîmes, Sauf le chemin enttant, penchaient sur des abîmes, La Deelle des Nuits nous ayant fait tanget Dans cet affieux écart tedoubla le danger:
Car ſoit qu’elle voulût (charmée du merite De ſon Endimion) lui rendre vne viſite, Ou qu’ayant découuert quelque gibier ça-bas Capable de ces ttaits y vint à ſes ébats, Ou que par le motif de ſa pitié touchée Elle fût ſecourir quelque pauure accouchée, Ou bien que par l’effort d’vn charme furieux Le Sotcier Theſſalien l’eût arraché des Cieux:	Car soit qu'elle voulût (charmée du mérite De son Endimion) lui rendre une visite, Ou qu'ayant découvert quelque gibier ça-bas Capable de ces taits y vint à ses ébats, Ou que par le motif de sa pitié touchée Elle fût secourir quelque pauvre accouchée, Ou bien que par l'effort d'un charme furieux Le Sotcier Thessalien l'eût arraché des Cieux:
Ceite Deeſle, enfin, à nos yeux ſe dérobe, Et vuide tout à-coup le ſiege de ſon globe.	Cite Deesle, enfin, à nos yeux se dérobe, Et vide tout à-coup le siège de son globe.
Ce fut lots, cher Trophime, il t’en ſouuient aſſez &choitema paueſcdouoiion clecas	Ce fut lots, cher Trophime, il t'en souvient assez etchoitema pauescdouoiion clécas
TROPHIME.	TROPHIME.
Ie ſçay bien tout cela, depuit la nuict paſſée Ie n’en ſçautois auoir la memoire effacée, Et ſçay meſme qu’aprés étourdis du grand brult Que faiſoient les tortents, & ſurpris de la nu t Nous-nous viſmes coutraints auprés de l’embouchure D’vne Grotte à chercher le repos ſur la dure:	Je sais bien tout cela, dépuit la nuit passée Je n'en sautais avoir la mémoire effacée, Et sais même qu'après étourdis du grand brult Que faisaient les tortents, et surpris de la nu t Nous-nous vîmes coutraints auprès de l'embouchure D'une Grotte à chercher le repos sur la dure:
Maſs tous ces contes-la ne dilent pas pourquoy Au téueil du matin tu t’és mocqué de moy.	Mass tous ces contes-la ne dilent pas pourquoi Au téueil du matin tu t'avez moqué de moi.
ARGANTE.	ARGANTE.
Tu ne dis pas auſſi qu’auptés de cette grotte Ie faiſois de la gruë & toy de la marmotte, Et que ſur le matin j'ay fait tout mon eftort Afin de t’éueiller:	Tu ne dis pas aussi qu'auptés de cette grotte Je faisais de la grue et toi de la marmotte, Et que sur le matin j'ai fait tout mon éfort Afin de t'éveiller:
mais tu dormois ſi foit Et prenois tel plaiſit à cette belle couche, Que i’aurois auſſi-toſt fait mouuoit vne ſouche.	mais tu dormais si soit Et prenais tel plaisit à cette belle couche, Que j'aurais aussitôt fait mouvait une souche.
Cependant le ce lieu joignant noſtre repos, Deuv hommes ſont ſortis qui m’ont frayé le dos, Et coulaus doucement pour ne nous faire montre, N’out penſé qu’à pouſſer hors de noſtre rencontte:	Cependant le ce lieu joignant notre repos, Deuv hommes sont sortis qui m'ont frayé le dos, Et coulaus doucement pour ne nous faire montre, N'out pensé qu'à pousser hors de notre rencontte:
Lors comme relatchez de nos faſcheux arreſts Ils ont à bon eſcient ſecoüé leurs jatteſts:	Lors comme relatchez de nos fâcheux arrêts Ils ont à bon escient secoué leurs jattêts:
C’eſt lors que i’ay voulu te faire violence A forcer ton ſommeil & rompre ton ſilence, Afiu de poſſeder le bien que nous auions De ſuiure au moins de l’œil ceux quenous pourſuiuiõs;	C'est lors que j'ai voulu te faire violence A forcer ton sommeil et rompre ton silence, Afivre de posséder le bien que nous avions De suivre au moins de l'œil ceux quenous poursuivis;
Mais te faiſant en vain tous mes efforts poſſibles Dont j’euſſe fait les bois & les rochers ſenſibles;	Mais te faisant en vain tous mes efforts possibles Dont j'eusse fait les bois et les rochers sensibles;
l'av penſé de courir les monts & les valons Pour pouuoirjoindre enfin mes pieds à leurs talons.	l'au pensé de courir les monts et les valons Pour pouvoirjoindre enfin mes pieds à leurs talons.
TROPHIME.	TROPHIME.
de (eercdecome eute cuceuare quese enoles	de (eercdecome eute cucare quese enoles
ARGANTE.	ARGANTE.
Demeure (t’ay-je dit) ſommeille, dors, tepoſe, I'erercetay mes pieds à faire leur deuoir Pour trouuer nos perdus, & viendray te teuoir.	Demeure (tay-je dit) sommeille, dors, tepose, J'erercetay mes pieds à faire leur devoir Pour trouver nos perdus, et viendrai te tuoir.
Là j’ay bandé mes netſs, & d’vne courſe prompte I’ay bien jetté des pas ſans en faite le compte.	Là j'ai bandé mes nets, et d'une course prompte J'ai bien jeté des pas sans en faite le compte.
ROPHIME.	ROPHIME.
voy yquertommentenon tous mes ſensctourdis, Pour n’auoir tien compris de tout ce que tu dis.	voy yquertommentenon tous mes sensctourdis, Pour n'avoir tien compris de tout ce que tu dis.
ARGANTE.	ARGANTE.
Comprens donc ſi tu peux, & prette les aureilles, Carie vais maintenant te dire des metueilles:	Comprends donc si tu peux, et prétte les oreilles, Carie vais maintenant te dire des métueilles:
Mais i’entreuoy quelqu'vn qui prend ici ſon cours, Qui nous bongera ue iuieon ce diſcours.	Mais j'entrevoi quelqu'autre qui prend ici son cours, Qui nous bongera ue iuieon ce discours.
Mettons-nous à l’écait pour voir ce qu’il veut faire:	Mettons-nous à l'écait pour voir ce qu'il veut faire:
Car il n’auance pas en ce lieu ſans myſtere.	Car il n'avance pas en ce lieu sans mystère.
C’eſt Armide.	C'est Armide.
TROPHIME.	TROPHIME.
ARGANTE.	ARGANTE.
Touebcau.	Touebau.
OCENB TE Te ARMIDE, ARGANTE, TROPHIME.	OCENB TE Te HRMIDE, ARGANTE, TROPHIME.
ARMIDE.	ARMIDE.
MEvoila bien ſurpris, Ie ne craignois plus rien alors qu’on m’a rout prit Et mes pains, & mes ftuits;	MÉvoilà bien surpris, Je ne craignais plus rien alors qu'on m'a rout prit Et mes pains, et mes ftuits;
Armide, pauute Atmide Il faut bien auoüer que le mal-heur te guide:	Armide, pauvte Atmide Il faut bien auoüer que le malheur te guide:
Mais i’ay beau diſcourir, je ne fourniray pis Par toux mes beaur diſcours pour faire vu bon repas.	Mais j'ai beau discourir, je ne fournirai pis Par toux mes beaur discours pour faire vu bon repas.
Eſtant déconforté veut-on que je conforte, Ou m’a tout emporté, que veut-on que j’appoite?	Étant déconforté veut-on que je conforte, Ou m'a tout emporté, que veut-on que j'appoite?
Pourtay-je conſoler fi je ſuis déſolé;	Pourtai-je consoler fi je suis désolé;
Que poutray-je donner nuis-qu’on m’a tout volé?	Que poutrai-je donner nuis-qu'on m'a tout volé?
Encoraurois-je moins ſi j'euſſe eſté moins leſte, Ie rends grace à mes pieds qui m'ont ſauué le reſte, I'ay perdu volontiers tout ce que je portois Afin de ne pas perdre au moins ce que j’eſtois.	Encoraurais-je moins si j'eusse été moins leste, Je rends grâce à mes pieds qui m'ont sauvé le reste, J'ai perdu volontiers tout ce que je portais Afin de ne pas perdre au moins ce que j'étais.
Ils m’ont laiſſé courit & du long & du latge, M’avaus comme vn cheual déliuté de ma charge.	Ils m'ont laissé courit et du long et du latge, M'avaus comme un cheval déliuté de ma charge.
Si faudroit-il beaucoup de pareils accidents Pout bien templir la bouche & déroüiller les dents, Et la chaleur du corps n’eſt guiere morfonduë Pour ne pas digerer vne viande perduë.	Si faudrait-il beaucoup de pareils accidents Pout bien templir la bouche et dérouiller les dents, Et la chaleur du corps n'est guière morfondue Pour ne pas digérer une viande perdues.
Mais enfin que mes gens vont eſtre malcontens Alots qu’aprés auoit attendu ſi long-temps, hexscuatouprcacautatavomua demedx Atmide, Leur portant ſeulement dequoy maſcher à vuide.	Mais enfin que mes gens vont être malconts Alots qu'après avait attendu si longtemps, hexscuatouprcacautatavomua demedx Atmide, Leur portant seulement dequoy mâcher à vide.
ARGARIEAETOpMImIs Entends-tu ce qu’il dit?	ARGARIEAETOpMImIs Entends-tu ce qu'il dit?
TROPHIME.	TROPHIME.
Il parle de voleurs.	Il parle de voleurs.
ARMIDE.	ARMIDE.
Ie ne ſçay ſi ie dois ou répandre des pleurs, Ou m’échapper en tis, ayant l’ame occupéo Moins en mon bien perdu qu’en ma vie écbappée.	Je ne sais si grande dois ou répandre des pleurs, Ou m'échapper en tis, ayant l'âme occupéo Moins en mon bien perdu qu'en ma vie écbappée.
C’eſt Armide.	C'est Armide.
ARGANTE.	ARGANTE.
TROPHIME.	TROPHIME.
C’eſt luy, qu’auont-nous à tarder, Sçachons ſon accident & penſons à l’ayder.	C'est lui, qu'avont-nous à tarder, Sachons son accident et pensons à l'aider.
Dieu te gatd, cher Armide.	Dieu te gatd, cher Armide.
ARMIDE.	ARMIDE.
O Dieux quelle auanture!	Ô Dieux quelle aventure!
Voux voilà tard venusyour cuipcoubeplalre Que deux voleuis m’ont fait.	Voux voilà tard venusiour cuipoubeplalre Que deux voleuis m'ont fait.
ARGANTE.	ARGANTE.
Tautoſent-is pourſuiui;	Tautosentis poursuivi;
Quels, où, comment, & quand, & que t’ont-ils raui?	Quels, où, comment, et quand, et que t'ont-ils ravi?
TROPHTME.	TROPHTME.
Ie ne ſçay quels ils ſonts mais ie ſçay bien le reſte.	Je ne sais quels ils sonts mais ainsi sais bien le reste.
de de ſled Fay-nous donc le ſçauoir, & la faueut celeſte Qui t’a fait échapper.	de de scéd Fais-nous donc le savoir, et la faveut celeste Qui t'a fait échapper.
ARGANTE.	ARGANTE.
Or ſus, puis-qu’il le faut Eſcoutez mon mal-heur & mon ſalut d’enhaut, Vous viſtes hier ces gens leſquels par la grande onde Ont eſté ſur nos bords jettez de l’autre monde.	Or sus, puis-qu'il le faut Écoutez mon malheur et mon salut d'enhaut, Vous vîtes hier ces gens lesquels par la grande onde Ont été sur nos bords jetés de l'autre monde.
TROPHIME.	TROPHIME.
Peut-ente parleseto deces nouutauxvenus.	Peut-ente parlestedo décès nouvutauxvenus.
Que tu nous dis auoir ſi mal entretenus, Que pourtant nous auions découuerts ſur la place Diſcourans auce toy vn aſſez long eſpace.	Que tu nous dis avoir si mal entretenus, Que pourtant nous avions découverts sur la place Discourants auce toi y assez long espace.
ARMIDE.	ARMIDE.
Ie parle de ceux-là, ces hommes merueilleux Se ſont faits maintenant habitans de ces lieux, Et des endroits voiſins où leur famille habite Ie les dois voit icy receuoir ma viſite.	Je parle de ceux-là, ces hommes merveilleux Se sont faits maintenant habitants de ces lieux, Et des endroits voisins où leur famille habite Je les dois voit ici recevoir ma visite.
ARGANTE.	ARGANTE.
l'ay veu leur logement & en ſuis teuenu, Di-nous donc ſeulement ce qui t’eſt ſuruenu;	l'ai vu leur logement et en suis tenu, Dis-nous donc seulement ce qui t'est survenu;
Et quand j’auray appris ton auanture étrange, sur vn meſme ſujet je te rendray le change.	Et quand j'aurai appris ton aventure étrange, sur un même sujet je te rendrai le change.
ARMIDE.	ARMIDE.
Ie le veux.	Je le veux.
Au Hameau d’où nous ſommes venus Ie vis hier atriuer deux hommes tous chenus D’vn port preſque diuin & d’vn maintien celeſté, Leſquels m’entretenans moins de voix que de geſte Me firent couceuoir qu’ils chetchoieut à manger;	Au Hameau d'où nous sommes venus Je vis hier atriver deux hommes tous chenus D'un port presque divin et d'un maintien celesté, Lesquels m'entretenants moins de voix que de geste Me firent coucevoir qu'ils chetchoieut à manger;
Ettendans familier leur diſcouts étranger, D’rn prodige inoüi je comptis leur langage, ſioy qui ſçay ſeulement celuy de mon village.	Ettends familier leur discouts étranger, D'n prodige inouï je comptis leur langage, sioi qui sais seulement celui de mon village.
lais ainſi que j’offris du poiſſon & de chair ls ne pûrent jamais eſtre induits d’y toucher, le prians ſeulement que je leur fiſſe queſte e pains & quelques fruits, j’accorday leur requeſte t promis (n’en ayant pour lois en mon pouuoir) i’en trouuer aujourd’huy, & de les en pouruoir, omme auſſi les leur rendre en cette meſmeplace;	lais ainsi que j'offris du poisson et de chair lois ne pûrent jamais être induits d'y toucher, le priants seulement que je leur fisse quête ' pains et quelques fruits, j'accordai leur requête t promis (n'en ayant pour lois en mon pouvoir) j'en trouver aujourd'hui, et de les en pourvoir, omme aussi les leur rendre en cette mêmeplace;
ont eſtans ſatisfaits ils me tournetent face, l’ayant mis des joyaux & pieces d’or en main our arrhes de mon poit promis au lendemain.	ont étant satisfaits ils me tournetent face, l'ayant mis des joyaux et pièces d'or en main our arrhes de mon poit promis au lendemain.
is prennent leur retour, & comme je m'empreſſe our trouuer les moyens d’accomplir ma promeſſe, ous renconttant je fus de vous-meſme preſſé e raconter au long ce quuncuoipunoi lais craignant d’expoſer & de rendre commune ette poſſeſſion de ma bonne fortune, vous dis ſeulement que ces deux Foreſtiers ans venus de loin viſiter ces quaitiers, M’auoient voulu parler par rencontre au paſſage;	ans prennent leur retour, et comme je m'empresse our trouver les moyens d'accomplir ma promesse, ous rencontent je fus de vous-même pressé e raconter au long ce quuncuoipun d' craignant d'exposer et de rendre commune ette possession de ma bonne fortune, vous dis seulement que ces deux Forestiers ans venus de loin visiter ces quaitiers, M'avaient voulu parler par rencontre au passage;
Mais que je n’auois tien compris en leur langage, Ie m'apperceus pouttant que je vous fis réves, Et reſoudee à part-vous le ſoin de les trouuer Au chemin qu’ils tenoient, & lors meſme ſans doute Vous courûtes aprés pour apprendre leut route.	Mais que je n'avais tien compris en leur langage, Je m'aperçus pouttant que je vous fis réves, Et resoudée à part-vous le soin de les trouver Au chemin qu'ils tenaient, et lorsque sans doute Vous courûtes après pour apprendre lut route.
TROPHIME.	TROPHIME.
Vraiment tu deuinas;	Vraiment tu devinas;
car t’ayant abordé Sur le flux precieux qu’ils t’auoient débordé, La veue de cette cad dont tu venois de bone Nous rendit alterez;	car t'ayant abordé Sur le flux précieux qu'ils t'avaient débordé, La veue de cette càd dont tu venais de bone Nous rendit altérez;
mais pourluy ton hiſtoire.	mais pourlui ton histoire.
ARMIDE.	ARMIDE.
Tant y a que m’eſtant ſur noſtre mot donné Reſolu de venit en ce lieu deſtiné.	Tant y a que m'étant sur notre mot donné Résolu de venit en ce lieu destiné.
Ie trouuay de beaux pains & des ftuits à merueilles, Et taui de plaiſir en remplis deux corbeilles:	Je trouvai de beaux pains et des ftuits à merveilles, Et taui de plaisir en remplis deux corbeilles:
Mais comme je venois les porter ce matin Deux Voleurs dans le bois en ont fait leur busiu.	Mais comme je venais les porter ce matin Deux Voleurs dans le bois en ont fait leur busju.
Ie n’ay fait que ſanuer ma vie de viteſſe, Et vous laiſſe à penſer auec quelle détreſſe, De ſentir que l’on m'eût enleué de la main, Auec ce que j’auois, l’eſperance du gain.	Je n'ai fait que sanuer ma vie de vitesse, Et vous laisse à penser avec quelle détresse, De sentir que l'on m'eût enlevé de la main, Avec ce que j'avais, l'espérance du gain.
mais parvu neut du Cielpebdant touc, j’ay trouuée La compenſation de ma vie ſauuée, Et dans ces mouuemens de joye & de douleur, Me voicy raj poitant mon heur & mon mal-heur.	mais parvu neut du Cielpebant touc, j'ai trouvée La compensation de ma vie sauvée, Et dans ces mouvements de joie et de douleur, Me voici raj poitant mon heur et mon malheur.
Eſt-ce tout?	Est-ce tout?
ARGANTE.	ARGANTE.
ARMIDE.	ARMIDE.
Voilà tout.	Voilà tout.
ARGANTE.	ARGANTE.
Pendant que ta repoſes	Pendant que ta reposes
Ie te vais maintenant dire de belles choſes.	Je te vais maintenant dire de belles choses.
Il eſt vray que venans tous deux d’apperceuoir Les preſents que ces gens t’auoient fait receuoit, Nous voulûmes chercher cette heuteuſe auanture Par le chemin preſſé de leur fraiſche batture:	Il est vrai que venants tous deux d'apercevoir Les présents que ces gens t'avaient fait recevait, Nous voulûmes chercher cette heuteuse aventure Par le chemin pressé de leur fraîche batture:
Et comme nous croyïons les auoir prelque atteints, Pat la nuit & le lieu nous-nous viſmes conttaints De prendre noſtte aireſt & coucher ſut la place, Attendint que le Ciel eût découuert ſa fce:	Et comme nous croyons les avoir prelque atteints, Pat la nuit et le lieu nous-nous vîmes containts De prendre nostte airêt et coucher sut la place, Atendint que le Ciel eût découvert sa face:
Mais l’aube enfin voulant ſoulager noſtre mal Commençoit d’étalet ſon or & ſon email, Quand ainſi que j’ouurois ma jumelle paupiete Deux hommes s’écoulans m’ont frayé par dertiere, Ie me leue en ſurſaut & mes yeux diligents A tout conſiderer ont remarqué nos gens Leſquels ſans contourner le rond du voiſinage S’empreſſans d’abreger promptement le paſſage, Pour trouuer vn écatt de ces lieux deſaſtrez Enfilerent l’endroit d’où nous eſtions entrez.	Mais l'aube enfin voulant soulager notre mal Commençait d'étalet son or et son email, Quand ainsi que j'ouvrais ma jumelle paupiète Deux hommes s'écoulans m'ont frayé par dertiere, Je me lève en sursaut et mes yeux diligents A tout considérer ont remarqué nos gens Lesquels sans contourner le rond du voisinage S'empressants d'abréger promptement le passage, Pour trouver un écatt de ces lieux desastrez Enfilèrent l'endroit d'où nous étions entrez.
Ie marchay ſur leurs pas prenant gatde à l’abime Où panchoit noſtre lict, & j’y laiſſé Trophime.	Je marchai sur leurs pas prenant gatde à l'abime Où penchait notre lit, et j'y laissé Trophime.
Eu auansuea be nvoum, plasauana, Mais lors que je pouuols leur oſter le deuant Ie reſſentis à coup, ô Dieux poutray-je dire Ce que je reſſentis!	Eu avantsuea be num, plasavana, Mais lors que je pendants leur ôter le devant Je ressentis à coup, ô Dieux poutrai-je dire Ce que je ressentis!
il faut que je reſpire,	il faut que je respire,
SAMIDE.	SAMIDE.
Ne nous fais pas languir, j’attends & je pâtis, Dépeſche-toy, dy-nous ce que tu reſſentis.	Ne nous fais pas languir, j'attends et je pâtis, Dépêche-toi, dis-nous ce que tu ressentis.
O Dieux!	Ô Dieux!
ARGANTE.	ARGANTE.
TROPHIME.	TROPHIME.
Qu’eſt done cela, ta gaillarde entrepriſe Prend bien-toſt ſon atreſt, quelle eſt cette ſurpriſe?	Qu'est don cela, ta gaillarde entreprise Prend bientôt son atrêt, quelle est cette surprise?
C’eſt aſſez teſpité.	C'est assez tespité.
ARGANTE.	ARGANTE.
Ten ſuis cucorlorptis.	Ten suis cucorlorptis.
TROPHIME.	TROPHIME.
Tu tiens trop longuement en ſuſpens nov eſprits, Que reſſentis-tu donc?	Tu tiens trop longuement en suspens nov esprits, Que ressentis-tu donc?
ARGANTE.	ARGANTE.
Vne odeur merueilleuſe Sur toutes les odeuts de l’Arabie heureuſe, Et patmi des parlums qui remplirent tout l’ait Paiut.	Une odeur merveilleuse Sur toutes les odeuts de l'Arabie heureuse, Et patmi des parlums qui remplirent tout l'ait Paiut.
TROPHIME.	TROPHIME.
Et bien parut.	Et bien parut.
ARGANTE.	ARGANTE.
Comme vn diuin éclait Vne jeune beauté qui m’ébleüit ſans ceſſe, Soit-elle quelque Nymphe ou bien quelque Deeſſe;	Comme un divin éclait Une jeune beauté qui m'ébleüit sans cesse, Soit-elle quelque Nymphe ou bien quelque Déesse;
Et je puis aſſurer que l’immortel renom Qu’on applique à Vénus, à Pallas, à Iunon, Ieur eſt moins conuenant, & que Pâcis en ſomme N’autoit point difteré de lui donner ſa pomme:	Et je puis assurer que l'immortel renom Qu'on applique à Venus, à Pallas, à Junon, Jeur est moins convenant, et que Pâcis en somme N'autait point diteré de lui donner sa pomme:
Vous pouuez bien tous deux ſigner de vôtte aveu Ce que vous entendez, car c’eſt ce que j’ay veu.	Vous pouvez bien tous deux signer de vôtte aveu Ce que vous entendez, car c'est ce que j'ai vu.
Auſſi-toſt que nos gens reuenus firent montre, Elle prit ſa démarche & leur vint au rencontte;	Aussitôt que nos gens revenus firent montre, Elle prit sa démarche et leur vint au rencontte;
Et leut ayant donné doucement le bon jour, Dit qu’elle auoit tité peine de leur ſejour.	Et lut ayant donné doucement le bon jour, Dit qu'elle avait tité peine de leur séjour.
Et demanda du pa in;	Et demanda du pa in;
mais à cette ſemonce Ils tarderent aſſez à lui rendre réponſe:	mais à cette semonce Ils tardèrent assez à lui rendre réponse:
Mais eſtant derechef ſurle poinct de parler, Madame (dit l’vn d’eux) nout ne ſçaurions aller	Mais étant derechef surle point de parler, Madame (dit l'un d'eux) nout ne saurions aller
Hors d’icy que quelqu'vn ne vienne à nous pourſuiuté;	Hors d'ici que quelqu'une ne vienne à nous poursuiuté;
Mais (Dieu aidant) bien-toſt nous aurons dequoy viute, Lors tournant l’œil au Ciel, il y a ja deux jours (Dit-elle) mon Seigneur, que j’attends ton ſecours.	Mais (Dieu aidant) bientôt nous aurons dequoy vivte, Lors tournant l'œil au Ciel, il y a ja deux jours (Dit-elle) mon Seigneur, que j'attends ton secours.
Là ſutuint vne femme auancée lur l’âge, Qui voulant s’enquerit du fruit de ce voyage, Lajeune l’atreſtant & prenant par la main, D'vne grace diuine & d’vn tis plus-qu’humain, La conduiſit au lieu d’vne loge ſecrette;	Là sutint une femme avancée l 'âge, Qui voulant s'enquérit du fruit de ce voyage, Lajeune l'atrêtant et prenant par la main, D'une grâce divine et d'un tis plus-qu'humain, La conduisit au lieu d'une loge secrète;
Nos gens pritent d’ailleurs promptement leur retraue, Ie reſtay en ſuſpens auec les ſens rauis Au couueit d’vn Ormeau, d’où toſt aprés je vis Sottir vn des vieillards pourjoindre vne Fontaine Qui cache ſous le Roc la ſource de ſa veine;	Nos gens pritent d'ailleurs promptement leur retrave, Je restai en suspens avec les sens ravis Au couvit d'un Ormeau, d'où tôt après je vis Sottir un des vieillards pourjoindre une Fontaine Qui cache sous le Roc la source de sa veine;
Etje ne ſçay quel Dieu là peut auoir ſaigné Si profond que ſon pied en eſt toûjours baigné.	Etje ne sais quel Dieu là peut avoir saigné Si profond que son pied en est toujours baigné.
Là du creux de la main que ce bon vieillard couche Sous le flux de cette eau il arrouſe ſa bouche, Puis dit (hauſſant au Ciel ſon viſage terny Quoy que plein de douceur) Seigneur tu ſois beny;	Là du creux de la main que ce bon vieillard couche Sous le flux de cette eau il arrouse sa bouche, Puis dit (haussant au Ciel son visage terni Quoi que plein de douceur) Seigneur tu sois béni;
Et r’entre dans ſa grotte, où comme je m’approche Pour donner de mes yeux au fonds de cette roche, Eſcoutez la merueille;	Et rentre dans sa grotte, où comme je m'approche Pour donner de mes yeux au fond de cette roche, Escoutez la merveille;
vn éclair qui bondit D'enhaut ſur tout le lieu me mit à l’interdit:	Un éclair qui bondit D'enhaut sur tout le lieu me mit à l'interdit:
Et voilà quant-&-quant vn feu qui l’enuironne, La bouclant tout autour d’vne ardente coutonne, Et enſuite le ſon d’vn tounerre bruyant M’obligea d’éuiter ſa fureur en fuyant.	Et voilà quant-là vn feu qui l'environne, La bouclant tout autour d'une ardente coutonne, Et ensuite le son d'un tounerre bruyant M'obligea d'éviter sa fureur en fuyant.
Pour donc gauchit au coup profitant la menace, Ie me ſuis couramment reduit en cette place.	Pour donc gauchit au coup profitant la menace, Je me suis couramment réduit en cette place.
ARMIDE.	ARMIDE.
Atgante, qu’as-tu dit?	Atgante, qu'as-tu dit?
ARGANTE.	ARGANTE.
Il n'en faut point douter, Pay di ce que j ay veu laus y llen afoutel.	Il n'en faut point douter, Pai di ce que j ai vu laus y llen outel.
TROPHIME.	TROPHIME.
Argante, Argante, ô Dieux que ton diſcours m’afflige!	Argante, Argante, ô Dieux que ton discours m'afflige!
Que ne m’as-tu fait voir auec toy ce prodige.	Que ne m'as-tu fait voir avec toi ce prodige.
ARGANTE.	ARGANTE.
mouue oiculaiecennjoune iceu comment Te faire voir, ouir, & marcher en doimant.	mouve oiculaiecennjoune içu comment Te faire voir, ouïr, et marcher en doimant.
ARMIDE.	ARMIDE.
