M.	M.
Et où pourrois-je trouuer hors de voſtre Majeſté tant de perfections vnies enſemble?	Et où pourrais-je trouver hors de votre Majesté tant de perfections unies ensemble?
BELAIRE.	BÉLAIRE.
Ie n’ay point d’autre perfection que celle de cognoiſtre vos merires & mes defauts.	Je n'ai point d'autre perfection que celle de connaître vos mérires et mes défauts.
Ce qui me fait croire que vous trouuerez des ſujets, non pas dignes de vous verituaciemient, Illais capabres de vous contenter dans voſtre humilité.	Ce qui me fait croire que vous trouverez des sujets, non pas dignes de vous vérituaciemient, Illais câpres de vous contenter dans votre humilité.
AGATOCLES.	AGATOCLES.
Que puis je meriter, Madame, que l’honneur de vos commande.	Que puis je mériter, Madame, que l'honneur de vos commande.
mens?	mens?
Encore me ſeroit-ce trop de vanité d’y pretendre, n’ayant point de reſpects aſſez humbles pour offrir à voſtre Majeſté, dont les qualitez toutes diuines affranchiſſent les mortels du vœu de leur ſeruitude, pour aſſeruir à meſme temps les Dieux ſous le doux Emphe de ros ioix.	Encore me serait-ce trop de vanité d'y prétendre, n'ayant point de respects assez humbles pour offrir à votre Majesté, dont les qualités toutes divines affranchissent les mortels du vœu de leur servitude, pour asservir à même temps les Dieux sous le doux Emphe de ros joix.
Ce qui me fait renoncer aux pretentions d’vne fortune pareille à celle que vous poſſedez, puis qu’elle peut rendre lulien menie ldrodles	Ce qui me fait renoncer aux prétentions d'une fortune pareille à celle que vous possédez, puis qu'elle peut rendre lulien menie ldrodles
ACIHON BE LAIRE.	ACIHON BE LAIRE.
Voſtre Majeſté me donne toutes les louãges qui luy ſont deües mais ſi ſa eourtoifie en eſt prodigue, mon deuoir en eſt auare yne h Louamltlle ane, pour le loüer dignement:	Votre Majesté me donne toutes les louanges qui sem sont devez mais si sa eourtoifie en est prodigue, mon devoir en est avare yne h Ouamltlle ane, pour le louer dignement:
ant bnmnmno	ant bnmnauno
AGATOCLES.	AGATOCLES.
Prenéz la peine de dire que ie ſuis le plus obeïſſant, & le plus fidelle de vos ſeruiteurs, puis qu’on ces deux qualitez giſt le comble de ma gloire!	Prenéz la peine de dire que je suis le plus obéissant, et le plus fidèle de vos serviteurs, puis qu'on ces deux qualités gît le comble de ma gloire!
efbeqlor ob mio	ébeqlor ob mio
MRODC.	MRODC.
BELAIRE.	BÉLAIRE.
1  27 In grand Roy commè vous ne ſçait que commander, voſtre humilité en vous rabaiſſant vous erige des nouueaux throſnes.	1 27 In grand Roi commè vous ne sait que commander, votre humilité en vous rabaissant vous erige des nouveaux trônes.
18120 GATOCLES.	18120 GATOCLES.
b 1 Si elle m’erige des throſnes, ce n’eſt que pour les offrir à voſtre Majeſté;	b 1 Si elle m'erige des trônes, ce n'est que pour les offrir à votre Majesté;
afin qu’elle y ſoit adorée, non non ſeulement commes Royne des Epirotes, mais de tous les mortels enſemble, puis que d’vn ſeul regard de vos yeux, vous pouuez aſſujettit tout le monde.	afin qu'elle y soit adorée, non non seulement commes Royne des Épirotes, mais de tous les mortels ensemble, puis que d'un seul regard de vos yeux, vous pouvez assujettit tout le monde.
Qu	Qu
PANDOSTE.	PANDOSTE.
Ie ſuis fort aiſe que l’entretié de la Royne ferue de diuertiſſement ordinaire à voſtre Majeſte.	Je suis fort aise que l'entretié de la Royne férue de divertissement ordinaire à votre Majeste.
C’eſt le moyen de paſſer le temps, attendãt l’heure du berger.	C'est le moyen de passer le temps, attendant l'heure du berger.
Ie n’en ſuis point ialoux:	Je n'en suis point jaloux:
mais ie érains qu’en riant, l’amour ne vous pince.	mais ici érains qu'en riant, l'amour ne vous pince.
2- AGATOCLES.	2- AGATOCLES.
Lal Mdie Mn Quoy que la Royne voſtre Eſpouſe ſoit parfaitement belle, ſes graces ſont ſi diuines, & ſes doueeurs ſi chaſtes qu’on craint meſme en les adorant de les offenſer:	Lal Médie Mn Quoi que la Royne votre Espouse soit parfaitement belle, ses grâces sont si divines, et ses douceurs si chastes qu'on craint même en les adorant de les offenser:
mais puis que vous les poſſedez, ie vous en laiſſe la cognoiſſance, & m’en reſerue l’admiration.	mais puis que vous les possédez, je vous en laisse la connaissance, et m'en réserve l'admiration.
PANDOSTE.	PANDOSTE.
Voila comme il faur dire pou rauir les cœurs par les oreilles.	Voilà comme il saur dire pou ravir les cœurs par les oreilles.
mais ſur quel diſcours en eſtiez vous?	mais sur quel discours en étiez -vous?
3	3
BELAIRE.	BÉLAIRE.
Sa Majeſté m’entretenoit du deſſein qu’elle a de chercher le repos de la vie dans les felicitez du Mariage, jugeant a noſtre exemple, qu’il ſeroit fort heureux.	Sa Majesté m'entretenait du dessein qu'elle a de chercher le repos de la vie dans les félicités du Mariage, jugeant à notre exemple, qu'il serait fort heureux.
PANDOSTE.	PANDOSTE.
Les diſcours en ſont agreables & dignes de remarque.	Les discours en sont agréables et dignes de remarque.
I’ay appris autresfois de pareilles leçons dans Teſchoié d’amour pour m’en ſeruir en de pareilles rencontres.	J'ai appris autrefois de pareilles leçons dans Teschoié d'amour pour m'en servir en de pareilles rencontres.
Ah!	Ah!
mon Prince que vous eſtes ſçauãt.	mon Prince que vous êtes savant.
AGATOCLES.	AGATOCLES.
Ie ſuis ſçauant à cognoiſtre voſtre meffiance.	Je suis sçauant à connaître votre méfiance.
Il ſemble que vos diſcours m’accuſent de perfidie.	Il semble que vos discours m'accusent de perfidie.
Mais ce ſont des témoings jaloux, dont dont l’aueuglement me ſert deſia de reproche.	Mais ce sont des témoings jaloux, dont dont l'aveuglement me sert déjà de reproche.
Ils peuuẽt bien m’accuſer, mais non pas me couaincre.	Ils peuvent bien m'accuser, mais non pas me couainre.
PANDOSTE.	PANDOSTE.
Ie ne ſçay pas ſi mes diſcours vous ont offencé;	Je ne sais pas si mes discours vous ont offensé;
mais ie ſçay bien que mes penſées ne ſont point complices de ce crime;	mais ici sais bien que mes pensées ne sont point complices de ce crime;
quel ſens myſterieux peut tirer voſtre Majeſté d’vne parole de raillerie?	quel sens mystérieux peut tirer votre Majesté d'une parole de raillerie?
AGATOCLES.	AGATOCLES.
On ne raille jamais ſur vn ſubiet quiſoun couene doirproninHonneur eſt ſi delicat, qu’il ne peut ſouffrir le vent des paroles.	On ne raille jamais sur un sujet quisoun couene doirproninHonneur est si délicat, qu'il ne peut souffrir le vent des paroles.
PANDOSTE.	PANDOSTE.
Le temps vous fera cognoiſtre mon humeur toute contraire à l’opinion que vous en auez conceuë;	Le temps vous fera connaître mon humeur toute contraire à l'opinion que vous en avez conçue;
& ſi ie ſuis ialoux, c’eſt de ma bonne fortune, ioüyſſant de l’honneur de voſtre preſence, comme d’vn bien qui m'eſt extremement mement cher.	et si ici suis jaloux, c'est de ma bonne fortune, ioüyssant de l'honneur de votre présence, comme d'un bien qui m'est extrêmement mement cher.
L’heure dujfeſt s’approche, i’attendray voſtre Ma jeſté dans la Sale, & ſes commandemens tout enſemble pour faire couurir les tables.	L'heure dujest s'approche, j'attendrai votre Ma jesté dans la Sale, et ses commandements tout ensemble pour faire couvrir les tables.
MidVAGATOC LE S.	MidVAGATOC LE S.
OMLOIe vous obeïray par tout, mais donnez moy la liberté de diſpoſer d’vn quarte dienie poui entfete, nir mes penſées.	OMLOIe vous obéirai par tout, mais donnez moi la liberté de disposer d' quarte dienie pouy entfete, nir mes pensées.
Io	Io
PANDOSTE.	PANDOSTE.
dl ſemble que voſtre Majeſté aye oublié le pouuoir qu’elle a acquis ſur mes volontez.	dl semble que votre Majesté aie oublié le pouvoir qu'elle a acquis sur mes volontés.
Vous eſtes plus abſolu dans mon Palais que dans voſtre Royaume.	Vous êtes plus absolu dans mon Palais que dans votre Royaume.
Pandoſte s'en va	Pandôte s'en va
4 6112I AGATOCLE.	4 612I AGATOCLE.
en di no 401 211 Cet eſprit méfiant forge armes, dont il ſe bleſſera lui-me mes.	en di nô 401 211 Cet esprit méfiant forge armes, dont il se blessera lui-même mes.
Ie tire l’argument de ſes mal cheurs de l’excez de ſa bonne fol 11914 tune tune.	Je tire l'argument de ses mal cheurs de l'excès de sa bonne fol 11914 tune tune.
Choſe eſtrange, deſlors que nous ceſſons d’eſperer nous commençons à craindre, & n’ayant plus d’ennemis, nos paſſions nous ſont la guerre.	Chose étrange, délors que nous cessons d'espérer nous commençons à craindre, et n'ayant plus d'ennemis, nos passions nous sont la guerre.
Ah Pandoſte que tes fellcitez te couteront de larmes!	Ah Pandôte que tes felcitez te coûteront de larmes!
Ton bon-heur eſt grand, ie le confeſſe, mais ta ialouſie en fera bien toſt la comparaiſon auec tes infoirtunes.	Ton bonheur est grand, Seigneur le confesse, mais ta jalousie en fera bien tôt la comparaison avec tes infoirunes.
Car le chemin que tu tiens ſe termine à vn effroyable precipice.	Car le chemin que tu tiens se termine à un effroyable précipice.
Voicy vn de ſes principaux officiers qui me vient accolter, Dieuxii vous ne umipez l’oragre que ie preuoy, mon naufrages eſt ineuitable!	Voici un de ses principaux officiers qui me vient accolter, Dieuxi vous ne umipez l'oragre que de preuoy, mon naufrages est inévitable!
4	4
FRAVION.	FRAUION.
Sir e, il eſt temps de partir, l’heure des voſtre mort ſonnera bientoſt, ſi voſtre fuitte n’en retarde l'hcirloge.	Sir e, il est temps de partir, l'heure des vôtre mort sonnera bientôt, si votre fuite n'en retarde l'hcirloge.
Le Roy mon maiſtre a conjuré voſtre ruine.	Le Roi mon maître a conjuré votre ruine.
Sa ialouſie eri eſt la cauſe & i’en doibs eſtre l’in l’inſtrument, ſelon la parole que ie luy en ay donnée.	Sa jalousie eri est la cause et j'en doibs avoir l'in l'instrument, selon la parole que ie luy en ai donnée.
Mais ie croy que c’eſt eſtre fidelle de trahir vn perfide.	Mais ie cy que c'est être fidèle de trahir un perfide.
I'en ay receu le commandement pour le deceler pluſtoſt que pour l’executer.	J'en ai reçu le commandement pour le déceler plutôt que pour l'exécuter.
Voſtre prudente mamtenant me leruira de guide.	Votre prudente mamtenant me lervira de guide.
AGATOCLES.	AGATOCLES.
Quel bruit de tonnerre eſt plus eſſroyable que ces diſcours?	Quel bruit de tonnerre est plus essroyable que ces discours?
N'adioutes-tu rien au rapport de ces ſuneſtes nouuelles?	N'ajoutes-tu rien au rapport de ces sunestes nouvelles?
FRAVIION.	FRAVIION.
Sire, voſtre grandeur & mai baſ.	Sire, votre grandeur et mai bas.
ſeſſe ſont des obiects aſſez puiſſans pour repreſenter à voſtre Majeſté que ie ſuis exempt de feimtiſe;	sesse sont des objets assez puissants pour représenter à votre Majesté que personne suis exempt de feimtise;
que peut-elle craindre, puis que volontairement ie cours le haz:	que peut-elle craindre, puis que volontairement ie cours le has:
ird de me perdre pour la ſauuer?	ird de me perdre pour la sauver?
AGATOCLES.	AGATOCLES.
Mon innocence ne veut paquique j’adiouſte foy à tes diſcours:	Mon innocence ne veut paquique j'ajoute foi à tes discours:
Car pour eſtre puny, il faut que le crime deuance la peine;	Car pour être puni, il faut que le crime devance la peine;
Ne ſçaistu point le nom de celuy qu’on m’impoſe?	Ne sçaistu point le nom de celui qu'on m'impose?
FRAVION.	FRAUION.
On l’appelle adultęre, & la Royne complſce doit ſubir ies loix d’vn meſme ſort.	On l'appelle adultère, et la Royne complsce doit subir jes lois d'un même sort.
AGATOCLES.	AGATOCLES.
O infortunée Princeſſe!	Ô infortunée Princesse!
Tes beautez ſans nombre attireront donc ſur ta teſte des malheurs ſans exemple;	Tes beautés sans nombre attireront donc sur ta tête des malheurs sans exemple;
Et comme ſi la grandeut de tes merites, ne pouuoit auoir d’autre rapport, qu’auec celle de tes miſeres:	Et comme si la grandeut de tes mérites, ne pouvait avoir d'autre rapport, qu'avec celle de tes misères:
la nature ne t’aura cõblée de toute ſorte de biens, que pour te faire reſſenrir toute ſorte de maux;	la nature ne t'aura comblée de toute sorte de biens, que pour te faire ressenrir toute sorte de maux;
Ah!	Ah!
que ne puis-je ſeruir de but à tous les traicts que ce perfide deſcochera contre toy Mais?	que ne puis-je servir de but à tous les traits que ce perfide décochera contre toi Mais?
dis moy ie te prie, à quelle ſorte de treſ treſpas m’auoit-il deſtiné pour aſTouui la fagc:	dis moi ici te prie, à quelle sorte de très trépas m'avait-il destiné pour asToui la fagc:
ME FRAVION.	ME FRAVION.
Vn verre de poiſon deuoit eſtte la mer & l’eſcueil de voſtre naufrage.	Un verre de poison devait estte la mer et l'écueil de votre naufrage.
4	4
XAGATOCLES.	XAGATOCLES.
O Dieux!	Ô Dieux!
pour quels crimes reſeruez-vous vos foudres a Souffrirez-vous que la chaſteté trahie ſoit couronnée de Cyprés, & l’hoſpitalité voilée de Lauriers, & de Palmes?	pour quels crimes réservez-vous vos foudres a Souffrirez-vous que la chasteté trahie soit couronnée de Cyprès, et l'hospitalité voilée de Lauriers, et de Palmes?
Souffrirez-vous, dis-ie, que deux ames innocentes ſeruent de proye à vn cœur dé loyal?	Souffrirez-vous, dis-je, que deux âmes innocentes servent de proie à un cœur dé loyal?
Ie me mets ſoubs voſtre protection, puis que la fidelité ne ſe trouue plus parmy les hommes.	Je me mets sous mille protection, puis que la fidélité ne se trouve plus parmi les hommes.
Cher amy à quoy ſe faut-il reſoudre?	Cher ami à quoi se faut-il résoudre?
FRAVION.	FRAUION.
A vn prompt depart.	A un prompt départ.
AGATOCLES.	AGATOCLES.
Monſtre moy le chemin:	Montre moi le chemin:
Car dans dans le labyrinthe où mon eſprit RITE3 confus me tiẽt engagé, il faut que ta conduire ſoit mon Ariadne.	Car dans dans le labyrinthe où mon esprit RITE3 confus me tienne engagé, il faut que ta conduire soit mon Ariadne.
FRAVION.	FRAUION.
RCIVJI Ie donneray ordre qu’on nous tienne vn vaiſſeau preſt dans deux heures, où voſtre Majeſté deſguiſée pourra entrer ſans eſtre recogneuë.	RCIVJI Je donnerai ordre qu'on nous tienne un vaisseau prêt dans deux heures, où votre Majesté déguisée pourra entrer sans être reconnue.
Qu’elle me laiſſe auſſi le loing d’aduertir tous ſes gens, ma diligence eſgalera ma fidelité.	Qu'elle me laisse aussi le loin d'avertir tous ses gens, ma diligence égalera ma fidélité.
AGATOCLES.	AGATOCLES.
Ie t’offre deſia mon cœur pour recompenſe, iuge de la grandeur de ta fortune, par la grandeur de ce pleſent.	Je t'offre déjà mon cœur pour récompense, juge de la grandeur de ta fortune, par la grandeur de ce plésent.
Adieu, puis qu’on a mis ma vie entre tes mains, ie l’y laiſſe encore, fais en bonne garde:	Adieu, puis qu'on a mis ma vie entre tes mains, où l'y laisse encore, fais en bonne garde:
AHLI C.	AHLI Ç.
RAVTON.	RAUTON.
Ie l’ay touſiours preferée à la mienne, & ie mourray auec ceſte volonte.	Je l'ai toujours préférée à la mienne, et votre mourrai toujours cette volonté.
Mi.	Mi.
ACTE	ACTE
Omment pourray-je outrir la bouche pour vous  prier d’aſſiſter aux funerailles de mon honneur?	Omment pourrai-je outrir la bouche pour vous prier d'assister aux funérailles de mon honneur?
Ce perfide eſtranger me l’a rauy, & pour vn dernier malheur je ſouffriray dans mon impuiſſance ceſte infamie, ne pouuant me venger que ſur moy-meſme, de ceſté trahiſon.	Ce perfide étranger me l'a ravi, et pour un dernier malheur je souffrirai dans mon impuissance cette infamie, ne pouvant me venger que sur moi-même, de ceté trahison.
Toutesfois j’eſteindray le feu de ma juſte cholere, dans le ſang criminel de ſa compagne impudique, & d'vnmeme eoup de venſgeance geance j’enſeueliray dans ſon tõbeau, tous ces auortons de ma 12 couche ſoüillée.	Toutefois j'éteindrai le feu de ma juste colère, dans le sang criminel de sa compagne impudique, et d'vnmeme éoup de vensgeance g enseueliray dans son tombeau, tous ces avortons de ma 12 couche soüillée.
On diroit que le 3 Ciel, la terre, la mer, les vents, & toute la nature enſemble, ayent 101 conjuré ma ruine, car le Ciel eſclaire de ſes flambeaux ce perfide.	On dirait que le 3 Ciel, la terre, la mer, les vents, et toute la nature ensemble, aient 101 conjuré ma ruine, car le Ciel éclaire de ses flambeaux ce perfide.
A1 5yLa terre l’a porté, la mer à ſon tour 2 luy préte le char touſiours roulant de ſes ondes, dont les vents ſont les nochers.	A1 5yLa terre l'a porté, la mer à son tour 2 § préte le char toujours roulant de ses ondes, dont les vents sont les nochers.
Que me reſte t’il pour mon ſecours, que la rage, le deſeſpura,aulu nolles d thunrdile HIſlfame, où ie rencontre mille morts ( der 11 ſans pouuoir mourir.	Que me reste t'il pour mon secours, que la rage, le désespura,aulu nolles d' hunirdile HIslfâme, où tu rencontre mille morts ( der 11 sans pouvoir mourir.
uomroi	uomroi
CONSEILLER.	CONSEILLER.
11 Sire, veritablement il faudroit auoir le cœur de bronze pour eſtre inſenſible à ces coups d’infamie.	11 Sire, véritablement il faudrait avoir le cœur de bronze pour être insensible à ces coups d'infamie.
Mais puis que l’honneur, & le repos de voſtre Majeſté ſont attachez à ce malheur, elle en doit ſonder les abyſmes;	Mais puis que l'honneur, et le repos de votre Majesté sont attachez à ce malheur, elle en doit sonder les abîmes;
afin d’en cognoiſtre la verité.	afin d'en connaître la vérité.
On ne bronche iamais deux fois en vn chemin ſi perilleux.	On ne bronche jamais deux fois en un chemin si périlleux.
PANDOSTE.	PANDOSTE.
Quels teſmoins plus fidelles que mes yeux, & mes oreilles, veus tu que ie recherche?	Quels témoins plus fidèles que mes yeux, et mes oreilles, vus tu que ici recherche?
Que n’ay ie pas veu?	Que n'ai sem pas vu?
que n’ay-ie pas ouy?	que n'ai-je pas oui?
Le crime eſt trop apparent, & l’on n’en peut doubter, ſans ſe rendre coulpable.	Le crime est trop apparent, et l'on n'en peut doubter, sans se rendre coulpable.
411121	411121
LA NOBLESSE.	LA NOBLESSE.
La vertu de la Royne eſt ſi grande en la bouche de tous, que l’enuie meſmes dreſſe des autels à iſa gloire.	La vertu de la Royne est si grande en la bouche de tous, que l'envie mêmes dresse des autels à isa gloire.
Les douceurs naturelles de ſes regards peuuent eſtre criminel.	Les douceurs naturelles de ses regards peuvent être criminel.
les dans l’aueugle paſſion, dont voſtre Majeſté eſt poſſedée, auſſi bien que les appas de ſes diſcours:	les dans l'aveugle passion, dont votre Majesté est possédée, aussi bien que les appas de ses discours:
mais ſi elle prend la peine d’en dechirer le bandeau, elle cognoiſtra, comme elle a autresfois reſſenty, que que ſes yeux font du mal, ſans malice:	mais si elle prend la peine d'en déchirer le bandeau, elle connaîtra, comme elle a autrefois ressenti, que que ses yeux font du mal, sans malice:
Car encore qu’ils ſoient aymables, & qu’ils ſe faſsẽt aymer, ils ne ſçauent que c’eſt que d’amour.	Car encore qu'ils soient aimables, et qu'ils se fassen aimer, ils ne savent que c'est que d'amour.
Ce ſont deux nouueaux Soleils, qui comme le Soleil, ſe font admirer de tout le monde, ſans ſe pouuoir admirer eux-meſmes, & ſes diſcours animez d’vne chaſte eloquence peuuent bien charmer les oreilles, mais non pas rauir les cœurs, parce que d’vn charme muet ils preſchent le meſpris de leur conqueſte.	Ce sont deux nouveaux Soleils, qui comme le Soleil, se font admirer de tout le monde, sans se pouvoir admirer eux-mêmes, et ses discours animez d'une chaste éloquence peuvent bien charmer les oreilles, mais non pas ravir les cœurs, parce que d'vn charme muet ils prêchent le mépris de leur conquête.
Sire ramanteuez-vous, s’il vous plaiſt, toutes ces veritez, & ſi vous en auez perdu la cognoiſſance, rappellez-en le ſouuenir.	Sire ramanteuez-vous, s'il vous plaît, toutes ces vérité, et si vous en avez perdu la connaissance, rappelez-en le souvenir.
PANDOSTE.	PANDOSTE.
Vous voulez donc me perſuader que la chaſteté loge dans vn cœur impudique, & que toutes les vertus enſemble ont faict vne eſtroite alliance auec le vice.	Vous voulez donc me persuader que la chasteté loge dans un cœur impudique, et que toutes les vertus ensemble ont fait une étroite alliance était le vice.
Puis que vous appellez ſes yeux des Soleils, ie vous en feray voir l’eclipſe.	Puis que vous appelez ses yeux des Soleils, je vous en ferai voir l'eclipse.
& ſes diſçours que vous tenez ſi onaites, vous annoncent deſia les nouuelles de ſa mort.	et ses disçours que vous tenez si onaites, vous annoncent déjà les nouvelles de sa mort.
TROVPE.	TROUPE.
Ah!	Ah!
Sire, vous n’eſtes tout-puiſſant en cela que pour vous deſtruire vous meſmes;	Sire, vous n'êtes tout-puissant en cela que pour vous détruire vous mêmes;
Comment pourriez-vous viure & ſans cœur, & ſans ame, ſi voſtre chaſte Eſpouſe eſt tous les deux enſemble?	Comment pourriez-vous vivre et sans cœur, et sans âme, si votre chaste Espouse est tous les deux ensemble?
Quand vous nous annoncez les nouuelles de ia mnoſt, vous nous prediſez à meſme temps le malheur de voſtre treſpas.	Quand vous nous annoncez les nouvelles de ia mnôt, vous nous prédisez à même temps le malheur de votre trépas.
PANDOSTE.	PANDOSTE.
Il ſemble que vous vouliez faire la loy à voſtre ſouuerain.	Il semble que vous vouliez faire la loi à votre souverain.
Commandez moy donc pour aſſouuir voſtre tyrannie d’aller offrir des Couronnes au vouleur de ma reputa putation, & d’eriger des autels à ceſte louue, toute noire d’infamie.	Commandez moi donc pour assouvir votre tyrannie d'aller offrir des Couronnes au vouleur de ma réputa putation, et d'ériger des autels à cette louve, toute noire d'infamie.
O Ciel, neſuis-ie pas aſſez coulpable pour attirer tes foudres ſur ma teſte?	Ô Ciel, nuis-je pas assez coulpable pour attirer tes foudres sur ma tête?
Terre, ne ſuis-ie pas aſſez ihan Houtoun pouneltie enede ly dans tes abyſmes?	Terre, ne suis-je pas assez jan Houtoun pouneltie enede li dans tes abîmes?
CONSEILLER.	CONSEILLER.
Sire, nous ſommes tous vos ſubjets de naiſſance, & vos eſclaues d’inclination.	Sire, nous sommes tous vos sujets de naissance, et vos esclaves d'inclination.
Nos vies & nos biens ne releuent que de voſtre authorité, & voſtre bouche rend tous les oracles de noſtre deſtinée.	Nos vies et nos biens ne relèvent que de votre autorité, et votre bouche rend tous les oracles de notre destinée.
Nous reſiſtons contre la fureur qui vous domine, pluſtoſt que cõtre voſtre Majeſté.	Nous résistons contre la fureur qui vous domine, plutôt que comptre votre Majesté.
Et la paſſion que nous auons pour ſon ſeruice, nous en donne le courage.	Et la passion que nous avons pour son service, nous en donne le courage.
Arrachez nous le cœur du ſein, ſi vous voulez nous oſter le ſentiment des malheurs où vous vous allez precipiter.	Arrachez nous le cœur du sein, si vous voulez nous ôter le sentiment des malheurs où vous vous allez précipiter.
6 I	6 I
PANDOSTE.	PANDOSTE.
Que faut-il que ie faſſe?	Que faut-il que venir fasse?
quel chemin me faut-il tenir pour trouuer l’honneur que i’ay perdu, ou la mort que ie ſouhaite?	quel chemin me faut-il tenir pour trouver l'honneur que j'ai perdu, ou la mort que ie souhaite?
Dans la reſolution où vous eſtes de me ſeruir, ſeruez moy ou de medecin, ou de bourreau;	Dans la résolution où vous êtes de me servir, servez moi ou de médecin, ou de bourreau;
& ſi vous ne pouuez me guerir, ne permettez point que mille morts m’arrachent peu à peu mille ſouſpirs des entrailles, auant que ietter le dernier.	et si vous ne pouvez me guérir, ne permettez point que mille morts m'arrachent peu à peu mille soupirs des entrailles, avant que jeter le dernier.
En exerçant ſur moy toutes ſortes de cruautez vous me ſerez pitoyable.	En exerçant sur moi toutes sortes de cruautés -vous me rez pitoyable.
2	2
LA NOBLESSE.	LA NOBLESSE.
Auant que penſer aux moyens de recouurer voſtre honneur, il faut que la perte en ſoit aſſeurée, & quels teſmoins en a voſtre Majeſté que ceux de ſes imaginations &de ſes peuſées, tous également reprochables:	Avant que penser aux moyens de recouvrer votre honneur, il faut que la perte en soit assurée, et quels témoins en a été Majesté que ceux de ses imaginations etde ses peusées, tous également reprochables:
car la ialouſie qui les produit, eſt iuge & partie tout enſemble.	car la jalousie qui les produit, est juge et partie tout ensemble.
Si la Royne eſt coulpable faites la punir:	Si la Royne est coulpable faites la punir:
mais ſi elle eſt innocente, pourquoy luy refuſerez touolulaldut que vous rendez à tout le monde?	mais si elle est innocente, pourquoi lui refuserez touolulaldut que vous rendez à tout le monde?
124	124
PANDOSTE.	PANDOSTE.
Ie veux vous donner ceſte triſte ſatisfactiõ d’oüir vne derniere fois le recit de mes miſeres;	Je veux vous donner cette triste satisfactible d'ouïrir une dernière fois le récit de mes misères;
Qu’on la faſſe venir;	Qu'on la fasse venir;
Mais comment pourray-ieietter les yeux ſur vn obiect dentojable, ce qui porcdr le front, les marques ſanglantes de mon infamie?	Mais comment pourrai-jeietter les yeux sur un objet dentojable, ce qui pordr le front, les marques sanglantes de mon infamie?
212D Traines-tu encore ſur la terre le fumier de ton corps, pour en infecter tout le monde Deſloyale, impudique, tu t’es donc veautrée à loiſir, cea ten ane, dans le bourbier de ta lubricite, mais ie veux qu’en expiation de ton crime, on eſpuiſe goute à goute le ſang de tes veines, & qu’on t’arrache à interualle la vie du ſein, non pas par le glaiue:	212D Traines-tu encore sur la terre le fumier de ton corps, pour en infecter tout le monde Désloyale, impudique, tu t'es donc veautrée à loisir, cea ten ane, dans le bourbier de ta lubricité, mais ainsi veux qu'en expiation de ton crime, on épuise goute à goute le sang de tes veines, et qu'on t'arrache à intervalle la vie du sein, non pas par le glaiue:
car ſon trenchant eſt trop doux;	car son trenchant est trop doux;
non pas par le feu:	non pas par le feu:
car ſon ardeur eſt trop lente;	car son ardeur est trop lente;
non pas par le poiſon, car ton cœur enuenimé y pourroit reſiſter:	non pas par le poison, car ton cœur envenimé y pourrait résister:
mais par vn nouueau ſupplice, où le fer, la flamme, le venin, &mille autres inſtrumens ſeront mis en employ.	mais par un nouveau supplice, où le fer, la flamme, le venin, etmille autres instruments seront mis en emploi.
Parle infame, mais parle de loing, de peur que le vent de ton haleine ne m’empoiſonne.	Parle infâme, mais parle de loin, de peur que le vent de ton haleine ne m'empoisonne.
fi	fi
610 BELAIRE.	610 BÉLAIRE.
Quel orage d’infortune me vient tout à coup accueillir?	Quel orage d'infortune me vient tout à coup accueillir?
ſi vn ſeul eſclair de vos yeux me reduit aux abois;	si ici seul éclair de vos yeux me réduit aux abois;
pourquoy vous ſeruez vous des foudres de voſtre cholere?	pourquoi vous servez -vous des foudres de votre colère?
Il vous ſeroit bien mal-aiſé d’eſpuiſer le ſang de mes veines, l’horreur, & l’effroy de vos paroles l'ont deſia fait geier.	Il vous serait bien malaisé d'épuiser le sang de mes veines, l'horreur, et l'effroi de vos paroles l'ont déjà fait géier.
Tenlemient que ſi vous vous en voulez à ma vie, ie n’y ay plus d’intereſt, puis que ie ne vis que pour vous;	Tenlémient que si vous vous en voulez à ma vie, Elle n'y ai plus d'intérêt, puis que iean vis que pour vous;
& pourquoy employer le fer, la flamme, & le poiſon, contre vn cœur tout couuert des playes de voſtre amour, & tout embraſé du meſme feu?	et pourquoi employer le fer, la flamme, et le poison, contre un cœur tout couvert des plaies de votre amour, et tout embrasé du même feu?
Ie mourray pourtant ſi vous voulez, mais le Moulay mnamcurcure y cenon pas criminelle.	Je mourrai pourtant si vous voulez, mais le Moulai mnamcurcure y cenon pas criminelle.
172	172
PANDOSTE.	PANDOSTE.
Ah!	Ah!
que tu as mauuaiſe grace à preſcher ton innocenee, n’ayant plus d’honneur, tu n’as plus de honte.	que tu as mauvaise grâce à prêcher ton innocène, n'ayant plus d'honneur, tu n'as plus de honte.
C.	Ç.
eſt pourquoy tu paſlis de crainte.	est pourquoi tu pâlis de crainte.
Tu deuois garder tes larmes pour eſteindre tes feux impu.	Tu devais garder tes larmes pour éteindre tes feux impu.
diques, ceux de ma cholere accroiſſent leur ardeur au vent de tes ſouſpirs.	diques, ceux de ma cholère accroissent leur ardeur au vent de tes soupirs.
Confeſſe ton crime, afin que ton repentir eſpure les cendres de ton cœur.	Confesse ton crime, afin que ton repentir épure les cendres de ton cœur.
– 1410	3 1410
BELAI	BÊLAI
2 BELAIRE.	2 BÉLAIRE.
