M.	M.
Pour les Entre-parleurs, nous deuons auoir l’aimable Clorinde, voſtre belle Celante, & la charmante Beliſe, auec le galant Cryſolite, qui comme vous le ſcauez, la doit eſpouſer dans quelques iours.	Pour les Entre-parleurs, nous devons avoir l'aimable Clorinde, votre belle Celante, et la charmante Bélise, avec le galant Crysolite, qui comme vous le savez, la doit épouser dans quelques jours.
PALAMEDE.	PALAMEDE.
Ie vous puis aſſurer que vous n’aurez pas l’aimable Clorinde.	Je vous puis assurer que vous n'aurez pas l'aimable Clorinde.
lle n’eſt pas vifible auiourd’huy:	 l'est pas visible aujourd'hui:
& ſi vous ſçauiez en quel eſtat ie l’ay ſurpriſe au trauers les vitres de ſa chambre, vous l’appelleriez plûtôt, la monſtrüeuſe, que l’aimable Clorinde.	et si vous savez en quel état un l'ai surprise au travers les vitres de sa chambre, vous l'appelleriez plutôt, la montreuse, que l'aimable Clorinde.
Elle vous auroit, ſans doute, fait peur, & mal au cœur, en méme temps:	Elle vous aurait, sans doute, fait peur, et mal au cœur, en même temps:
& pour moy ie ne ſçai encor où i’en ſuis de l’auoir vüe en cette poſdre ?	et pour moi ici ne sais encor où j'en suis de l'avoir vue en cette posdre ?
LIDAMON.	LIDAMON.
Comment donc;	Comment donc;
que luy eſt il arriué de puis hier, qui l’ait defigurée, à éfra.	que lui est il arrivé de puis hier, qui l'ait défigurée, à éfra.
yer, & degoûter les gens de la ſorte?	yer, et dégouter les gens de la sorte?
PALAMEDE.	PALAMEDE.
I’ay penſé voir quelque Spéctre qui ſortoit du Tombeau, reueſtu de ſon ſüaire:	J'ai pensé voir quelque Spéctre qui sortait du Tombeau, revêtu de son suaire:
& ie me ſuis imaginé ſentir la mauuaiſe odeur qui s’éxale à l’ouuerture des ſepulchres.	et même me suis imaginé sentir la mauvaise odeur qui s'éxale à l'ouverture des sépulchres.
Elle ne m’a pas ſi tôt apperceu que bien affligée, comme ie me le perſüade, de ce que ie l’auois découuerte en vn tel deſordre, elle eſt diſparuë ainſi qu’vnFantoſme:	Elle ne m'a pas si tôt aperçu que bien affligée, comme tu me le persuade, de ce que jusqu'avais découverte en un tel désordre, elle est disparue ainsi qu'vnFantosme:
& moy qui la prenois pour cela, ie ne me ſuis pas retiré auec moins de promptitude.	et moi qui la prenais pour cela, je ne me suis pas retiré avec moins de promptitude.
LIDAMON.	LIDAMON.
Ieſçai ce que c’eſt:	Iesçai ce que c'est:
elle trauailloit à la réparation des debris de la reature.	elle travaillait à la réparation des débris de la réature.
Elle a chaque ſemaine, certains iours, où elle appelle l’Art à ſon ayde contre les maladies & le temps:	Elle a chaque semaine, certains jours, où elle appelle l'Art à son aide contre les maladies et le temps:
& où elle ſe graiſſe de pied en cap, comme les Sorciers quand ils vont au Sabat.	et où elle se graisse de pied en cap, comme les Sorciers quand ils vont au Sabat.
PALAMEDE.	PALAMEDE.
Iuſtement;	Justement;
elle auoit ſur le viſage de grands emplaſtres iaunes & huïleux:	elle avait sur le visage de grands emplâtres jaunes et huireux:
& ie croy, en bon François, que tout ſon corps en eſtoit enueloppé.	et et beau, en bon Français, que tout son corps en était enveloppé.
LIDAMON.	LIDAMON.
N’en doutez point, & que vous n’ayez ſenti la püanteur que vous croyez vous étre imaginée.	N'en doutez point, et que vous n'ayez senti la pouvanteur que vous croyez vous être imaginée.
I’ay conu la plus belle Perſonne de France, qui s’enſeueliſſoit ainſi tous les mois, & ſe faiſoit ſoulphrer comme vne toile de ſoye, pour étre plus blanche:	J'ai convu la plus belle Personne de France, qui s'enseuvelissait ainsi tous les mois, et se faisait soulphrer comme une toile de soie, pour être plus blanche:
de ſorte que la maiſon en étoit infectée plus de quinzs iours, nonobſtant les meilleures caſſolettes.	de sorte que la maison en était infectée plus de quinzs jours, nonobstant les meilleures cassolettes.
PALAMEDE.	PALAMEDE.
Celles là ſont toutes ſoul phrées pour l’Enfer:	Celles là sont toutes soul phrées pour l'Enfer:
&c’eſt autant de peine épargnée aux pemons, qui n’auront qu’à les mettre au feu, où elles bruleront comme des allumettes.	etc'est autant de peine épargnée aux pemons, qui n'auront qu'à les mettre au feu, où elles brûleront comme des allumettes.
LIDAMON.	LIDAMON.
La reflexion n’eſt pas mauuaiſe.	La réflexion n'est pas mauvaise.
PALAMEDE.	PALAMEDE.
Bon Dieu!	Bon Dieu!
les Femmes ſepeuuent elles réſoudre à conſeruer leur beauté à ce prix?	les Femmes sepeuuent elles résoudre à conserver leur beauté à ce prix?
il me ſemble qu’vn luſtre qui coute tant de ſoins & d’incommoditez, eſt chérement achepté & que ie renoncerois de bon cœur à cette fragile & fayante Idole de la Beauté, s’il falloit tant d’artifice pour la retenir.	il me semble qu'un lustre qui coute tant de soins et d'incommodités, est chèrement acheté et que ici renoncerais de bon cœur à cette fragile et faisante Idole de la Beauté, s'il fallait tant d'artifice pour la retenir.
LIDaMON.	LIDaMON.
Les Femmes font tout pour conſeruer ce qui ſeul, bien ſouuent, les peut rendre conſidétables:	Les Femmes font tout pour conserver ce qui seul, bien souvent, les peut rendre considétables:
& à lire vray, l’on ne fait pas grand eſt t de celles qui n’ont pas cetre petite portion de Diuinité qui les fait trai er de diaines.	et à lire vrai, l'on ne fait pas grand est t de celles qui n'ont pas cet petite portion de Divinité qui les fait trai er de diaines.
Mais ie m’étonne bien plus, que nous ayons de ſi ardantes paſſions pour vn charme qui n’eſt ſoutenu que d’vn leger epider me, pour vn faux brillant qui n’eſt l’ef fet que de mille vilains artifices, & qui nous cachetant de véritables ſuiets de dégoût & d’auerſion.	Mais mille m'étonne bien plus, que nous ayons de si ardantes passions pour un charme qui n'est soutenu que d'un léger épidér me, pour un faux brillant qui n'est l'ef et que de mille vilains artifices, et qui nous cachetant de véritables sujets de dégoût et d'aversion.
PALAMEDE.	PALAMEDE.
Ie vous répond auec vn grand homme de l’Antiquité, que la nature a fait les deux Sexes l’vn pour l’autre, & que c’eſt la raiſon de cette violente ardeur qui s’allume entre l’hõme & la ſemme ſans aucune reflexiõ ſur leurs imperſections réciproques.	Je vous répond avec un grand homme de l'Antiquité, que la nature a fait les deux Sexes l'un pour l'autre, et que c'est la raison de cette violente ardeur qui s'allume entre l'homme et la semme sans aucune réflexionc sur leurs imperstions réciproques.
Mais il faut auoüer que la plus pait de nos Dames ſont bien differantes en certain temps, de ce qu’elles nous pareſſent en vn antre:	Mais il faut auoüer que la plus paît de nos Dames sont bien différantes en certain temps, de ce qu'elles nous paressent en un antre:
& que ſi nous les pouuions voir à toute heure, elles ne ſeroyent pas toujours, des ſuiets de noſtre Paſſion, & de noſtre Idolâtrie.	et que si nous les pouvions voir à toute heure, elles ne seraient pas toujours, des sujets de notre Passion, et de notre Idolâtrie.
LIDAMON.	LIDAMON.
Ouide n’auoit point auſſi trouué de meilleur reméde, pour ſe guerir de la maladie qu’elles cauſent, que de les aller voir le matin, auant qu’elles ayent conſulté leur miroir, & repris ſous la toilette, ce qu’elles y ont laiſſé le ſoir, tous ces ces ajuſtemens qui corrigent ou embelliſſent la Nature, & qui nous doiuent faire confeſſer que l’Art ſçait bien mieux qu’elle, nous tromper, & nous donner de l’Amour.	Ouide n'avait point aussi trouvé de meilleur remède, pour se guérir de la maladie qu'elles causent, que de les aller voir le matin, avant qu'elles aient consulté leur miroir, et repris sous la toilette, ce qu'elles y ont laissé le soir, tous ces ces ajustements qui corrigent ou embellissent la Nature, et qui nous doivent faire confesser que l'Art sçait bien mieux qu'elle, nous tromper, et nous donner de l'Amour.
PALAMEDE.	PALAMEDE.
Elles ne ſont pas ſi ſottes que de nous laiſſer mettre en vſage, le remede d’Ouide:	Elles ne sont pas si sottes que de nous laisser mettre en usage, le remède d'Ovide:
les Finettes ne nous permettent iamais de les viſiter dans cette deſauantageuſe nudité de charmes, qui pourroit leur faire perdre l’Empire des cœurs:	les Finettes ne nous permettent jamais de les visiter dans cette désavantageuse nudité de charmes, qui pourrait leur faire perdre l'Empire des cœurs:
& de noſtre part, quoy que nous ſoyons perſüadez qu’elles doiuent ce qui touche ſouuent le plus, à ce qui leur appartient le moins, nous ne laiſſerons pas d’en eſtre piquez, & d’en faire nos Souueraines.	et de notre part, quoi que nous soyons persuadez qu'elles doivent ce qui touche souvent le plus, à ce qui leur appartient le moins, nous ne laisserons pas d'en être piquez, et d'en faire nos Souveraines.
C’eſt vne couſtume auſſi ancienne que le Monde, d’aimer ce ſexe:	C'est une coutume aussi ancienne que le Monde, d'aimer ce sexe:
& comme elle eſt paſſée de nos Peres à nous, elle paſſera de nous, à nos Neueux.	et comme elle est passée de nos Pères à nous, elle passera de nous, à nos Neueux.
LIDAMON.	LIDAMON.
Nous diſons icy bien du mal des Femmes, & l’on n’en dit pas dauantage dans I'Ecole du Poëte Satyrique de ce temps.	Nous disons ici bien du mal des Femmes, et l'on n'en dit pas davantage dans J'École du Poète Satyrique de ce temps.
PAL AMEDE.	PAL AMEDE.
Il y a de la différance:	Il y a de la différance:
ce que nous en diſons eſt en particulier, & non en public, où nous en diſons, au contraire, du bien & par delà, pour gagner leurs bonnes graces.	ce que nous en disons est en particulier, et non en public, où nous en disons, au contraire, du bien et par delà, pour gagner leurs bonnes grâces.
D’ailleurs, nous ne touchons point à leurs mœurs, & nous ne les nommons pas infames Coquetes, comme Zoïle.	D'ailleurs, nous ne touchons point à leurs mœurs, et nous ne les nommons pas infâmes Coquetes, comme Zoïle.
LIDAMON.	LIDAMON.
Chut, i’ay entreuû, ſi je ne me trompe, Beliſe & Celante qui entrent dans cette allée couuerte.	Chut, j'ai entrevu, si je ne me trompe, Bélise et Celante qui entrent dans cette allée couverte.
Ces deux Belles ſeroyent capables de rétablir la coutume dont vous parlez, ſi on auoit pu l’abolir:	Ces deux Belles seraient capables de rétablir la coutume dont vous parlez, si on avait pu l'abolir:
& certes, quelque reſolution qu’on euſt priſe ſur le pied de ce que nous venons de dire, il en faudroit bien changer à leur aſpect.	et certes, quelque résolution qu'on eût prise sur le pied de ce que nous venons de dire, il en faudrait bien changer à leur aspect.
Mais il eſt de la bien ſeance que ie les aille receuoir.	Mais il est de la bien séance que ici les aille recevoir.
PALAMEDE demeure & parle ſeul.	PALAMEDE demeure et parle seul.
Elas!	Élas!
ie ſçais au moins, qu’il me ſeTTroit impoſſible de ne pas aimer Celante:	Elle sçais au moins, qu'il me seTTroit impossible de ne pas aimer Celante:
& que quand ſes mépris ſe ioindroyent à toutes les reflexions que nous auons faites, ie ne laiſſerois pas de l’adorer.	et que quand ses mépris se joindraient à toutes les réflexions que nous avons faites, toujours ne laisserais pas de l'adorer.
Amour, quelles douces emotions tu me cauſes à ſon approche!	Amour, quelles douces émotions tu me causes à son approche!
mais ce n’eſt pas icy le lieu où elles doiuent pareſtre.	mais ce n'est pas ici le lieu où elles doivent paraître.
QVATRIEME ENTRE’E.	QUATRIÈME ENTRE'E.
DE LIDAMON, PALAMEDE, BELISE, ET CELANTE.	DE LIDAMON, PALAMEDE, BELIZE, ET CELANTE.
LIDAMON Alaméde, nous ne deuons plus eſI tre en peine de ſujets pour la Conuerſation:	LIDAMON Alamède, nous ne devons plus esI tre en peine de sujets pour la Conversation:
on n’en peut manquer auec deux Perſonnes ſi ſpiritüelles & ſi belles.	on n'en peut manquer avec deux Personnes si spirituelles et si belles.
PALAMEDE.	PALAMEDE.
Lidamon, ie ſouſcris auec plaiſir, à ce que vous dites en faueur de Beliſe & de Celante:	Lidamon, Seigneur souscris Seigneur plaisir, à ce que vous dites en faveur de Bélise et de Célante:
& quand vous aurez deſſein que l’on vous croye, il ne vous faut qu’auancer des véritez auſſi claires, & auſſi aimables	et quand vous aurez dessein que l'on vous croie, il ne vous faut qu'avancer des vérité aussi claires, et aussi aimables
CELANTE.	CELANTE.
Qu’en dites vous Beliſe?	Qu'en dites -vous Bélise?
nous ne nous attendions pas à de pareilles douceurs :	nous ne nous attendions pas à de pareilles douceurs :
& nous & nous ſommes tout à fait obligées à la galanterie de Lidamon & de Palaméde.	et nous et nous sommes tout à fait obligées à la galanterie de Lidamon et de Palamède.
BELISE en riant.	BELIZE en riant.
Pourquoy?	Pourquoi?
puiſque c’eſt la verité qu’ils ont dite, n’y eſtoyent ils pas eux meſines obligez?	puisque c'est la vérité qu'ils ont dite, n'y étaient ils pas eux mesines obligez?
& la luſtice ne veut elIe pas que l’on rende à chacun ce qui luy appartient?	et la lustice ne veut élIe pas que l'on rende à chacun ce qui était appartient?
CELANTE.	CELANTE.
Vrayment vous ne l’entendez pas mal:	Vraiment vous ne l'entendez pas mal:
où eſt la modéſtie ſi bien ſéante à noſtre ſexe?	où est la modéstie si bien séante à notre sexe?
& pouuez vous, ſans luy faire banqueroute, receuoir ſi fiérement, vne obligeante catolerie?	et pouvez -vous, sans lui faire banqueroute, recevoir si fièvrement, une obligeante catolerie?
BELISE.	BELIZE.
Que vous eſtes bonne Celante!	Que vous êtes bonne Celante!
Quoy voulez vous que nous faſſions bouclier de modeſtie auec des gens qui ne parlent pas tout de bon, & qui veulent ſeulement donner carrière à leur bel eſprit?	Quoi voulez -vous que nous fassions bouclier de modestie avec des gens qui ne parlent pas tout de bon, et qui veulent seulement donner carrière à leur bel esprit?
C’eſt entendre raillerie que ie croy, & la rendre comme il faut, de leur reſpondre en la maniere que ie fais.	C'est entendre raillerie que je crois, et la rendre comme il faut, de leur répondre en la manière que sans fais.
PALAME’DE.	PALAME'DE.
Quoy Beliſe, coneſſez vous ſi mal voſtre merite !	Quoi Bélise, consez -vous si mal votre mérite !
LIDAMON.	LIDAMON.
Ahliugez vous ſi crüellement de.	Ahliugez -vous si cruellement de.
s.	s.
BELISE.	BELIZE.
C’eſt trop nous dire de belles choſes, & ie ne ſuis pas aſſez riche en reparties, pour en écouter dauantage:	C'est trop nous dire de belles choses, et notre ne suis pas assez riche en reparties, pour en écouter davantage:
mais ie croy que nous ferions vne figure plus aiſée en nous plaçant deſſus ces ſiéges, ſi nous voulons entrer en conuerſation.	mais ainsi crois que nous ferions une figure plus aisée en nous plaçant dessus ces sièges, si nous voulons entrer en conversation.
LE LAQVAIS faiſant le ſpirituel.	LE LAQUAIS faisant le spirituel.
Madame, ſi i’oſois parler pour ces pauures müets, ie vous dirois qu’ils vous tendoyent les bras par pitié, de vous voir en cet état de violence:	Madame, si j'osais parler pour ces pauvres muets, je vous dirais qu'ils vous tendaient les bras par pitié, de vous voir en cet état de violence:
& qu’ils ſembloyent ſe plaindre de l’inexorabilité que vous leur témoignez.	et qu'ils semblaient se plaindre de l'inexorabilité que vous leur témoignez.
LIDAMON.	LIDAMON.
Hay, hay, hay, n’ay-je pas là vn drols de Laquais?	Hais, haï, hais, n'ai-je pas là un drols de Laquais?
BELISE.	BELIZE.
Où l’auez vous peſché!	Où l'avez -vous pêché!
ne l’auez vous point eu de quelque Précieuſe?	ne l'avez -vous point eu de quelque Précieuse?
car il me ſemble qu’il veut jargonner comme elles.	car il me semble qu'il veut jargonner comme elles.
CELANTE.	CELANTE.
Sans doute, il en a ſerui quelqu’vnc.	Sans doute, il en a servi quelqu'unc.
PALAMEDE.	PALAMEDE.
Bon, ce n’eſt pas cela, ie parie que c’eſt qu’il a lû les Précieuſes Ridicules.	Bon, ce n'est pas cela, je parie que c'est qu'il a lu les Précieuses Ridicules.
1 BELISE.	1 BELIZE.
Vous auez raiſon, il y a quelque choſe en cette Comedie, du galimatias qu’il nous afait.	Vous avez raison, il y a quelque chose en cette Comédie, du galimatias qu'il nous afait.
LIDAMON.	LIDAMON.
Tay nay nay, eſtir vray que tu as lù les Précieuſes ridicules?	Tais né nay, est vrai que tu as lù les Précieuses ridicules?
LE LAQVAIS.	LE LAQUAIS.
Et pourquoy non, n’eſt-ce pas vn liure ouuert à tout le monde?	Et pourquoi non, n'est-ce pas un livre ouvert à tout le monde?
mais pourtant, ie n’ay pas dit les choſes comme elles y ſont, mot pour mot:	mais pourtant, Madame n'ai pas dit les choses comme elles y sont, mot pour mot:
i’y en ay changé quelques vnes, & ajouté d’autres pour encherir ſur l’Autheur, & rendie cét endroit encor plus ioli.	j'y en ai changé quelques âmes, et ajouté d'autres pour enchérir sur l'Auteur, et rendie cet endroit encor plus joli.
Au reſte, ie ne ſçay pas ſi ce langage vous déplait, mais ie vous diray que ie le trouue à préſent, fort meſlé dans celuy des mieux diſans, & qu’il vous en eſt bien échappé des termes, depuis que ie vous écoute icy attentiuement, car ie luis rauy de m’inſtiiïiie en ſi bonne Ecole.	Au reste, Seigneur ne sais pas si ce langage vous déplait, mais tu vous dirai que ie le trouve à présent, fort mêlé dans celui des mieux disants, et qu'il vous en est bien échappé des termes, depuis que je vous écoute ici attentivement, car ainsi luis rauy de m'instiiïiie en si bonne École.
LIDAMON.	LIDAMON.
Il eſt par ma foy, bon là, voila l’Autheur des Précieuſes Ridicules, corrigé par mon Laquais:	Il est par ma foi, bon là, voilà l'Auteur des Précieuses Ridicules, corrigé par mon Laquais:
mon Laquais en cherit ſur Zoile, & croit tourner les choſes mieux que luy!	mon Laquais en chérit sur Zoile, et croit tourner les choses mieux que deux!
PALAMEDE.	PALAMEDE.
Comment, Diable?	Comment, Diable?
il l’entend, & ie ſuis d’auis que vous l’enuoyez à cet Autheur, pour repaſſer le Pinceau ſur tous ſes Ouurages, il pourra les rendre plus beaux de moitié.	il l'entend, et ainsi suis d'avis que vous l'envoyez à cet Auteur, pour repasser le Pinceau sur tous ses Ouvrages, il pourra les rendre plus beaux de moitié.
BELISE.	BELIZE.
Io ſuis d’auis qu’on l’enuoye auſſi à toutes les précieuſes que nous coneſſons, pour nous vanger de luy, & d’elles, de nous auoir inféctez de leur maudite façon de parler:	Y suis d'avis qu'on l'envoie aussi à toutes les précieuses que nous conessons, pour nous venger de jours, et d'elles, de nous avoir infectés de leur maudite façon de parler:
car on ne ſçauroit ſi bien s’en défendre qu’en effet, il ne vous en échape toujours, quelque terme qui gaſte la pureté du beau Langage.	car on ne saurait si bien s'en défendre qu'en effet, il ne vous en échappe toujours, quelque terme qui gâte la pureté du beau Langage.
CELANTE.	CELANTE.
On auoit cru cet Idiome précieux entierement deſtrüit:	On avait cru cet Idiome précieux entièrement destrüit:
mais il eſt plus en régne que iamais.	mais il est plus en règne que jamais.
Vous voyez comme.	Vous voyez comme.
Zoïle l’a remis ſur le Theatre, dans ſa Critique, où ceux meſmes qui font ſemblant de le condamner, le parlent autãt que les autres:	Zole l'a remis sur le Théâtre, dans sa Critique, où ceux mêmes qui font semblant de le condamner, le parlent autant que les autres:
& ie vous aſſare que la pluſpart des Femmes preunent plaiſir à luy redonner la vogue.	et ainsi vous assare que la plupart des Femmes préunent plaisir à lui redonner la vogue.
BELISE.	BELIZE.
Ouy, de certaines petites Pelées, qui croyent ſe rendre fort recommandables par là, & qui ſous prétexte qu’on les a mtey dalis le grana Dictionnaire des Précieuſes, pour ſe moquer d’elles par vne fine ironie qu’elles n’ont pas l’eſprit de coneſtre, penſent qu’il y va de leur honneur, de maintenir l’empire de la Precioſité ridicule.	Oui, de certaines petites Pelées, qui croient se rendre fort recommandables par là, et qui sous prétexte qu'on les a mi dalis le grana Dictionnaire des Précieuses, pour se moquer d'elles par une fine ironie qu'elles n'ont pas l'esprit de conêtre, pensent qu'il y va de leur honneur, de maintenir l'empire de la Préciosité ridicule.
l’en ſçay vne qui eſt deuenüe tellement enflée de s’eſtre vüe en ce Dictionnaire, auec des loüanges qu’on ne luy donnoit que pour l’enteſter & la faire deuenir encor plus ridicule, qu’elle croid eſtre la Surintendente des Precieuſes, & deuoir regler tout ce qui les concerne Elle a tanc de vanité, qu’elle appelle ſa rüelle, le Poliſſoir de eſpris, & tient que c’eſt chez elle ſeulement, qu’on leur peut donnet le beau Tour.	l'en sais une qui est devenue tellement enflée de s'être vue en ce Dictionnaire, avec des louanges qu'on ne lui donnait que pour l'enter et la faire devenir encor plus ridicule, qu'elle crois être la Surintendente des Précieuses, et devoir régler tout ce qui les concerne Elle a tanc de vanité, qu'elle appelle sa ruelle, le Polissoir de épris, et tient que c'est chez elle seulement, qu'on leur peut donnet le beau Tour.
Elle affecte de ne parler qu’en termes qui ſoyent de ſa façon?	Elle affecte de ne parler qu'en termes qui soient de sa façon?
& veut que les autres s’en ſeruẽt à l’excluſion de tous ceux qui ont eſté inuentez par les Sectatrices de la precioſité.	et veut que les autres s'en servent à l'exclusion de tous ceux qui ont été inventés par les Sectatrices de la préciosité.
Elle a ſubſtitüé Irriſiõ en la place de Riſée, elle vſe fort du terme de Pruderie, & de celuy de Ridiculité:	Elle a substitué Irision en la place de Risée, elle use fort du terme de Pruderie, et de celui de Ridiculité:
& l’on m’a dit que depuis peu, elle appelle le Vitrage, le Tranſparent de la maiſon, le Lit, le Domicile du ſommeil & des ſonges, le Miroir, le fidelle Conſeiller du viſage, & les autres choſes par des noms auſſiſogrenus.	et l'on m'a dit que depuis peu, elle appelle le Vitrage, le Transparent de la maison, le Lit, le Domicile du sommeil et des songes, le Miroir, le fidèle Conseiller du visage, et les autres choses par des noms aussiogrenus.
PALAMEDE.	PALAMEDE.
O la ridicule Prétieuſe!	Ô la ridicule Prétieuse!
CELANTE.	CELANTE.
I’en ſçay vne qui l’eſt bien autant.	J'en sais apprendre qui l'est bien autant.
Cõme celle là ſe plait à bapriſer les choſes à ſa mode, & à ne s’exprimer que par de nouuelles fraſes, celle-cy affecte des ſe veſtir, d’agir, meſmes de manger, d’vne façon qui la diſcerne d’auec le reſte du ſexe.	Comme celle -là se plaît à bapriser les choses à sa mode, et à ne s'exprimer que par de nouvelles frases, celle-cy affecte des se vêtir, d'agir, mêmes de manger, d'une façon qui la discerne d'avec le reste du sexe.
C’eſt elle qui a inuenté cette ſorte	C'est elle qui a inventé cette sorte
de maſque qu’on appelle Loup, ſans dire pourquoy, & l’on dit qu'elle veut donner l’inuention d’vne Etofe qui ſe nommera la Précieuſe.	de masque qu'on appelle Loup, sans dire pourquoi, et l'on dit qu'elle veut donner l'invention d'une Etofe qui se nommera la Précieuse.
LIDAMON.	LIDAMON.
Pour l’inuention du Maſque, elle n’en doit pas auoir les gans, le ſçai d’original à qui on la doit, & pourquoy ce maſque s’appelle ainſi.	Pour l'invention du Masque, elle n'en doit pas avoir les gants, le sais d'original à qui on la doit, et pourquoi ce masque s'appelle ainsi.
Vous ſçauez qu’õ dit que nous auons tous ie ne ſçui quoy qui nous fait reſſembler à quelque Animal:	Vous savez qu'on dit que nous avons tous jours ne servi quoi qui nous fait ressembler à quelque Animal:
or vne pame que ie ne vous nommeray point, ayant tellement l’air d’vn loup qu’il ne luy reſtoit que le tour des ioües qui luy pût faire honneur, s’auiſa de ſe faire tailler vn Maſque en ſorte qu’il luy laiſſaſt voir ce peude beau:	or une pame que je ne vous nommerai point, ayant tellement l'air d'être loup qu'il neeste restait que le tour des joues qui a pût faire honneur, s'avisa de se faire tailler un Masque en sorte qu'il lui laissât voir ce peude beau:
& comme elle a neanmoins vn éclat qui dupe ceux qui n’ont pas le temps d’en examiner le détail, elle s’eſt auſſi auiſée de ne le point atacher autrement que vous le ſçauez, afin de le pouuoir ôter & remettre inceſſammẽt ſoit au Cours, à la Comedie, au Temple, ou aux Promenades, pour.	et comme elle a néanmoins un éclat qui dupe ceux qui n'ont pas le temps d'en examiner le détail, elle s'est aussi avisée de ne le point atacher autrement que vous le savez, afin de le pouvoir ôter et remettre incessamment soit au Cours, à la Comédie, au Temple, ou aux Promenades, pour.
vous m’entendez bien.	vous m'entendez bien.
Cependant, ceux qui lui faiſoyent la guerre de ſa reſſemblance auec le Loup, ne lui eurent pas pluſtot vu ce nouueau Maſque, qu’ils crierẽt, au Loup, au Loup:	Cependant, ceux qui lui faisaient la guerre de sa ressemblance avec le Loup, ne lui eurent pas plutôt vu ce nouveau Masque, qu'ils crierment, au Loup, au Loup:
& de cette maniere, le nom en eſt demeuré à tous les Maſques qu’on a faits de lameſme ſorte.	et de cette manière, le nom en est demeuré à tous les Masques qu'on a faits de lamesme sorte.
Au reſte, l’vſage s’ẽ eſt trouué le plus comode du monde, pour toutes les Femmes.	Au reste, l'usage s'en est trouvé le plus compode du monde, pour toutes les Femmes.
Celles qui n’ont d’agreable que le tour du viſage, s’en ſeruent auec beaucoup d’auantage:	Celles qui n'ont d'agréable que le tour du visage, s'en servent avec beaucoup d'avantage:
celles qui actionnent ſans ceſſe, & à qui le badinage plait, s’ocupẽt à l’oſter & à le remettre, meſme encor auec bien de l’effet:	celles qui actionnent sans cesse, et à qui le badinage plaît, s'ocupẽt à l'ôter et à le remettre, même encor avec bien de l'effet:
& toutes les autres en tirent la commodité de ſe pouuoir maſquer & demaſquer facilement.	et toutes les autres en tirent la commodité de se pouvoir masquer et démasquer facilement.
CELANTE.	CELANTE.
Le Conte du Maſque n’eſt pas mal inuenté.	Le Conte du Masque n'est pas mal inventé.
4	4
PALAMEDE.	PALAMEDE.
Il faut bien, quoy qu’il en ſoit, que quelque ocaſion ait eſté cauſe qu’on ait ainſi baptilé cetteſorte de Maſque.	Il faut bien, quoi qu'il en soit, que quelque ocasion ait été cause qu'on ait ainsi baptilé cettesorte de Masque.
BELISE.	BELIZE.
Ha!	Ha!
laiſſons là, ces Bizarres animaux, auec leurs manieres de faire, de ſe ve	laissons là, ces Bizarres animaux, avec leurs manières de faire, de se ve
tir, & de parler.	tir, et de parler.
an Laquais.	an Laquais.
Mon enfant, di-nous ie te prie, quels termes de precioſité tu as remarquez dans nos diſcours:	Mon enfant, di-nous ie te prie, quels termes de préciosité tu as remarquez dans nos discours:
car ie m’en veux corriger ainſi que de mes plus grãdes imperfections.	car ici m'en veux corriger ainsi que de mes plus grãdes imperfections.
LIDAMON.	LIDAMON.
au Laquais.	au Laquais.
Allez, allez à vos affaires, Laquais, ne voyez vous pas qu’on fe moque de vous ?	Allez, allez à vos affaires, Laquais, ne voyez vous pas qu'on se moque de vous ?
CELANIE.	CELANIE.
Pourquoy ne l’auez vous pas laiſſé là?	Pourquoi ne l'avez -vous pas laissé là?
il nous auroit vraiment diuertis ce Laquais, il ſe pique plaiſament, de ſçauoir quelque choſe:	il nous aurait vraiment divertis ce Laquais, il se pique plaisament, de savoir quelque chose:
& ie ne ſçai comment ie ne me ſuis pas laiſſée emporter à vn furieux éclat de rire, lors que pour imiter l’Autheur des Précieuſes, il a donné des bras à nos ſieges qui n’en ont poiut.	et petit ne sais comment rien ne me suis pas laissée emporter à un furieux éclat de rire, lors que pour imiter l'Auteur des Précieuses, il a donné des bras à nos sièges qui n'en ont poiges.
Mais puis qu’il nous a mis ſur le Chapitre de ce Zoile, nous pouuons en faire le ſujet de noſtre conuerſation.	Mais puis qu'il nous a mis sur le Chapitre de ce Zoile, nous pouvons en faire le sujet de notre conversation.
Auſſi bien voulons nous pour raiſon, ſçauoir Beliſe, & moy, ce que Lidamon, Palamede, & Cryſolite qui viendra bientôt, penſent de ſes Ouurages?	Aussi bien voulons nous pour raison, savoir Bélise, et moi, ce que Lidamon, Palamede, et Crysolite qui viendra bientôt, pensent de ses Ouvrages?
PALAMEDE.	PALAMEDE.
Vous voulez, ie m’en doute, que nous frondions ſon Ecole des Pemmes:	Vous voulez, Seigneur m'en doute, que nous frondions son École des Pemmes:
quelqu’endroit vous y a déplû, auſſi biẽ qu’à pluſieurs autres.	quelqu'endroit vous y a déplu, aussi bien qu'à plusieurs autres.
Il eſt vray qu’il y traite étrangement mal votre Sexe, & qu’il en parle le plus deſobligeamment du monde.	Il est vrai qu'il y traite étrangement mal votre Sexe, et qu'il en parle le plus désobligeamment du monde.
10	10
BELISE.	BELIZE.
Il n’y épargne guére dauantage, le votre:	Il n'y épargne guère davantage, le vôtre:
& les hommes y ſont du moins auſſi galamment aiuſtez que les femmes.	et les hommes y sont du moins aussi galamment aiusés que les femmes.
LIDAMON.	LIDAMON.
