GRUEL	GRUEL
Mais Barſine, Madame, eſt plus à craindre qu’elley Et bien que Statira ſoit plus jeune & plus belle, Barſine a d’Alexalidre un fiis de qui lesdrolts La rendront plus coupable à vos yeux.	Mais Barsine, Madame, est plus à craindre qu'ellei Et bien que Statira soit plus jeune et plus belle, Barsine a d'Alexalidre un fiis de qui lesdrolts La rendront plus coupable à vos yeux.
ROXANE.	ROXANE.
Je le vois, La ſeule Statira cependant m’épouvante, Et Barſine moins belle eſt bien plus innocente.	Je le vois, La seule Statira cependant m'épouvante, Et Barsine moins belle est bien plus innocente.
J’ay dans mes intéreſts, & dans ceux de mon Fils, Eumenes, Seleucus, & cent autres Amis;	J'ai dans mes intérêts, et dans ceux de mon Fils, Eumène, Seleucus, et cent autres Amis;
Mais ſi Leonatus ſe déclare pour elle, S’il me porte aujourd’huy cette atteinte mortelle, Statira doit trembler.	Mais si Léonatus se déclare pour elle, S'il me porte aujourd'hui cette atteinte mortelle, Statira doit trembler.
Ce Prince que j’atens Retient encor mon ame & mes vœux en ſuſpens, D’une foible eſpérance en ſecret je me flate, Il faut que ſon deſſein ou ſon amour éclate.	Ce Prince que j'attends Retient encor mon âme et mes vœux en suspens, D'une faible espérance en secret je me flatte, Il faut que son dessein ou son amour éclate.
Dieux!	Dieux!
j’en tremble, Heſione, & mon cœur agité.	j'en tremble, Hésione, et mon cœur agité.
3.	3.
Mais quelqu’un vient à nous d’un pas précipité.	Mais quelqu'un vient à nous d'un pas précipité.
SCENE IV.	SCÈNE IV.
PEOCESTAS, NOXANE, TIESIONE.	PEOCESTAS, NOXANE, TIESIONE.
PEUCESTAS.	PEUCÊTAS.
LEonatus arrive, & Perdiccas l’emmeine;	LEonatus arrive, et Perdiccas l'emmeine;
Madame, ils ſont déja dans la Chambre prochaine, Vous l’allez voir, il vient.	Madame, ils sont déjà dans la Chambre prochaine, Vous l'allez voir, il vient.
ROXANE.	ROXANE.
lliquertrouuie prenant.	lliquertrouuie prenant.
himeunsomlepentjoe quemion ecupreſſent.	himeunsomlepentjoe ion ecpressent.
SCENE V.	SCÈNE V.
LEONATUS, PERDICCAS, ROXANE, CASSANDER, HESIONE, GARDES.	LENATUS, PERDICAS, ROXANE, CASSANDER, HESIONE, GARDES.
LEONATUS.	LEONATUS.
AVant que de nous faire une ſanglante guerre Dont les grands intéreſts arment toute la Terre, Madame, & vous Seigneurs, nous devons balancez Ce qui peut la finir, loin de la commencer.	AVant que de nous faire une sanglante guerre Dont les grands intérêts arment toute la Terre, Madame, et vous Seigneurs, nous devons balancés Ce qui peut la finir, loin de la commencer.
Avant que noſtre Armée oſe rien entreprendre, Nous devons se reſpect aux manes d’Aléxandre, De ne pas renverſer un Etat ſi puiſſant Que ſon Bras a rendu ſuperbe & floriſſant.	Avant que notre Armée ose rien entreprendre, Nous devons se respect aux mânes d'Alexandre, De ne pas renverser un État si puissant Que son Bras a rendu superbe et florissant.
Il faut qu’un grand deſſein ſur l’équité ſe fonde, Il s’agit du deſtin de l’Empire du Monde,	Il faut qu'un grand dessein sur l'équité se fonde, Il s'agit du destin de l'Empire du Monde,
Et nous devons, vainqueurs de cent Peuples divers.	Et nous devons, vainqueurs de cent Peuples divers.
Partager, & non pas déchirer l’Univers.	Partager, et non pas déchirer l'Univers.
Sur tant de Nations qui ſont fieres & braves, De Maiſtres nous allons devenir les Eſclaves.	Sur tant de Nations qui sont fières et braves, De Maîtres nous allons devenir les Esclaves.
Et travaillant nous-meſme à nos propres débris, Nous allons par nos bras vanger nos Ennemis.	Et travaillant nous-même à nos propres débris, Nous allons par nos bras venger nos Ennemis.
Oüy, déja l’Indien, le Perſan & le Scyte, S’apreſtent à briſer le joug qui les irrite, Et ces Peuples vaincus à demy révoltez Nous deſtinent déja les fers qu’ils ont portez.	Oui, déjà l'Indien, le Persan et le Scyte, S'aprêtent à briser le joug qui les irrite, Et ces Peuples vaincus à demi révoltez Nous destinent déjà les fers qu'ils ont portés.
Quand nous ſerons en proye à la guerre civile, Un Ennemy défait en fera naître mille, Qui joüiſſans du fruit de nos communs malheurs, Vangerons les Vaincus aux deſpens des Vainqueurs, Qui devenant alors victimes de leur gloire, Se verront accablez par leur propre victoire;	Quand nous serons en proie à la guerre civile, Un Ennemi défait en fera naître mille, Qui jouissants du fruit de nos communs malheurs, Vengerons les Vaincus aux dépens des Vainqueurs, Qui devenant alors victimes de leur gloire, Se verront accablez par leur propre victoire;
Ainſi ſans nous flater de nos prétentions, Donnons ordre au plutoſt à nos diviſions.	Ainsi sans nous flatter de nos prétentions, Donnons ordre au plutôt à nos divisions.
Philipe a-t-il d’un Roy la veritable marque?	Philipe a-t-il d'un Roi la véritable marque?
Non, vous n’avez en luy que l’ombre d’un Monarque, Un Maiſtre qui vous ſert formé de voſtre main, Et vous faites mouvoir un Fantôme ſi vain.	Non, vous n'avez en lui que l'ombre d'un Monarque, Un Maître qui vous sert formé de votre main, Et vous faites mouvoir un Fantôme si vain.
L’Univers peut-il eſtre un Trône heréditaire?	L'Univers peut-il être un Trône héréditaire?
La Victoire a des droits plus forts que ceux d’un Frere, Et puis que par nos mains un Héros l’a conquis, Aléxandre eſt le Pere, & nous ſommes les Fils.	La Victoire a des droits plus forts que ceux d'un Frère, Et puis que par nos mains un Héros l'a conquis, Aléxandre est le Père, et nous sommes les Fils.
Madame, on aura ſoin des intéreſts du voſtre, L’intéreſt de Barſine eſt déja joint au noſtre, Ainſi ſur cet article on poura décider;	Madame, on aura soin des intérêts du vôtre, L'intérêt de Barsine est déjà joint au notre, Ainsi sur cet article on poura décider;
Mais, Madame, il m’en reſte un autre à demander.	Mais, Madame, il m'en reste un autre à demander.
On tient dans ce Palais Statira priſonniere, Qu’on luy rende aujourd’huy liberté toute entiere, Tout le Camp la demande, & Ptolomée, & moy.	On tient dans ce Palais Statira prisonnière, Qu'on lui rende aujourd'hui liberté toute entière, Tout le Camp la demande, et Ptolomée, et moi.
Seatira?	Seatira?
ROXANE.	ROXANE.
LEONATUS.	LEONATUS.
Comme vous elle eſt Veuve du Roy.	Comme vous elle est Veuve du Roi.
Madame, comme vous elle eſt libre, elle eſt Reynez De plus, cent mille Bras viendront briſer ſa chaîne, 3l l’on nous la rerule, & qu'on oſe arreſter Une Reyne d’un ſang que l’on doit reſpecter.	Madame, comme vous elle est libre, elle est Reinez De plus, cent mille Bras viendront briser sa chaîne, 3l l'on nous la rerule, et qu'on ose arrêter Une Reine d'un sang que l'on doit respecter.
ROXANE.	ROXANE.
Ciel!	Ciel!
qu’entens-je?	qu'entends-je?
PERDICCAS.	PERDICAS.
Seigneur, vous ignorez peut-eſtre Que nous parler ainſi c’eſt nous parler en Maiſtre, Et vous devez agir avec moins de hauteur;	Seigneur, vous ignorez peut-être Que nous parler ainsi c'est nous parler en Maître, Et vous devez agir avec moins de hauteur;
Attendez qu’un Combat vous rende le vainqueur, Mais je veux vous ouvrir mon ame toute entiere.	Attendez qu'un Combat vous rende le vainqueur, Mais je veux vous ouvrir mon âme toute entière.
Oüy, c’eſt moy qui retiens la Reyne priſonniere, Mais ſçachez que les fern ſue jole fay donner Ne l’attachent icy que pour l’y couronner.	Oui, c'est moi qui retiens la Reine prisonnière, Mais sachez que les fern sue jole fais donner Ne l'attachent ici que pour l'y couronner.
LEONATUS.	LEONATUS.
Là coutonner, vous?	Là coutonner, vous?
PERDICCAS.	PERDICAS.
Moy.	Moi.
Je prétens & j’eſpere Que cette main la place au Trône de ſon Pere.	Je prétends et j'espère Que cette main la place au Trône de son Père.
LEONATUS.	LEONATUS.
Auis la Reyne, Seignieur, ſuivant ce grand deſſein, Voudra-t-elle d’un Trône offert de voſtre main?	Auis la Reine, Seignieur, suivant ce grand dessein, Voudra-t-elle d'un Trône offert de votre main?
ROXANE.	ROXANE.
Et pourquoy non, Seigneur?	Et pourquoi non, Seigneur?
Statira pouroit-elle Refuſer une place où Perdiccas l’apelle?	Statira pourrait-elle Refuser une place où Perdiccas l'appelle?
CASSANDER.	CASSANDER.
Madame, Statira feroit plutoſt refus De l’Univers offert, que de Leonatus.	Madame, Statira ferait plutôt refus De l'Univers offert, que de Léonatus.
ROXANE à Caſſander.	ROXANE à Cassandre.
Je ne ſçay;	Je ne sais;
mais, Seigneur, quoy qu’il arrive, RoAane & Teldiceas la retlendtont captive.	mais, Seigneur, quoi qu'il arrive, RoAane et Téliceas la retlendtont captive.
LEONATUS.	LEONATUS.
Ah Madame!	Ah Madame!
ou les Dieux n’auront point d’équité, Ou nous l’arracherons à la captivité.	ou les Dieux n'auront point d'équité, Ou nous l'arracherons à la captivité.
Au lieu de prévenir une funeſte guerre, Vous allez l’allumer aux deux bouts de la Terre, Madame.	Au lieu de prévenir une funeste guerre, Vous allez l'allumer aux deux bouts de la Terre, Madame.
ROXANE.	ROXANE.
Et nous, Seigneur, nous ſçaurons ſoûtenir Ces éclats dangereux que l’on peut prévenir.	Et nous, Seigneur, nous saurons soutenir Ces éclats dangereux que l'on peut prévenir.
Vous pouvez cependant aſſurer Ptolomée Q de nous ne orcignons pomenp lafiny ien Armée.	Vous pouvez cependant assurer Ptolomée Q de nous ne orcignons pomenp fini yen Armée.
Ai enincenss Sortons, Seigneur.	Ai enincens Sortons, Seigneur.
SCENE VI.	SCÈNE VI.
CASSANDER, LEONATUS.	CASSANDER, LEONATUS.
CASSANDER.	CASSANDER.
IE voy qu’on nous brave tous deux, Roxane nous inſulte & mépriſe mes feux, Perdiccas m’abandonne & s’unit avecque elle, Je les quite, Seigneur, & prens voſtre querelle, Dans une heure je puis délivrer Statira, Ou dans ce grand deſſein Caſſander périra.	JE vois qu'on nous brave tous deux, Roxane nous insulte et méprise mes feux, Perdiccas m'abandonne et s'unit avec elle, Je les quite, Seigneur, et prends votre querelle, Dans une heure je puis délivrer Statira, Ou dans ce grand dessein Cassander périra.
LEONATUS.	LEONATUS.
j,deigneur, le peut-ir que par voitre afſiſtance.	j,deigneur, le peut-ir que par voitre assistance.
CASSANDER.	CASSANDER.
Seigneur, voſtre intereſt s’unit à ma vangeance, I’en ay des moyens ſeurs, mais pour les conſulter, Sortons, de peur qu’icy l’on nous puiſſe écouter.	Seigneur, votre intérêt s'unit à ma vengeance, J'en ai des moyens sûrs, mais pour les consulter, Sortons, de peur qu'ici l'on nous puisse écouter.
Fin du Premier Acte.	Fin du Premier Acte.
ACTE II.	ACTE II.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
STATIRA, CLEONE.	STATIRA, CLÉONE.
H Ib STATIRA.	H HA STATIRA.
A ſuperbe Roxane eſt toûjours irritée, Leonatus, enfin, rend ſon ame agitée;	À superbe Roxane est toujours irritée, Léonatus, enfin, rend son âme agitée;
IRETEERS Quoy qu’elle diſſimule & flate Perdiccas, Ses yeux ont prononcé l’Arreſt de mon trépas:	JRETERS Quoi qu'elle dissimule et flatte Perdiccas, Ses yeux ont prononcé l'Arrest de mon trépas:
Oüy, Cleone, c’eſt là ce que j’en dois attendre;	Oui, Cléone, c'est là ce que j'en dois attendre;
Fille de Darius, & Veuve d’Aléxandre, Ces grands noms ſi fameux, ſi crains dans l’Univers, md lertent aujoura Maſ quu Me omdisen de leis;	Fille de Darius, et Veuve d'Alexandre, Ces grands noms si fameux, si crains dans l'Univers, méd lertent aujoura Mas quu Me omdisen de leis;
Ces grands noms aujourd’huy font ma peine & mon Et de la Politique innocente Victime, En bute à cent périls, je me vois tour à tour Et l’objet de la haine, & l’objet de l’amour.	Ces grands noms aujourd'hui font ma peine et mon Et de la Politique innocente Victime, En bute à cent périls, je me vois tour à tour Et l'objet de la haine, et l'objet de l'amour.
crime,	crime,
CLEONE.	CLÉONE.
Lors que Leonatus eſt venu de l’Armée, Madame, l’on a veu que Roxane allarmée, Unie à Perdiccas, a ſçeu tout refuſer Ce que Leonatus eſt venu propoſer.	Lors que Léonatus est venu de l'Armée, Madame, l'on a vu que Roxane alarmée, Unie à Perdiccas, a su tout refuser Ce que Léonatus est venu proposer.
Mais d’où vient que Roxane à vos jours ſi fatale.	Mais d'où vient que Roxane à vos jours si fatale.
STATIRA.	STATIRA.
Pourquoy t’en étonner?	Pourquoi t'en étonner?
Roxane eſt ma Rivale;	Roxane est ma Rivale;
Sa rage, ſes chagrins, ſes fureurs, ſes refus, Tout me dit que Roxane aime Leonatus.	Sa rage, ses chagrins, ses fureurs, ses refus, Tout me dit que Roxane aime Léonatus.
Mais écoute, Cleone, il eſt temps de t’aprendre Le ſecret & l’amour des Veuves d’Aléxandre;	Mais écoute, Cléone, il est temps de t'apprendre Le secret et l'amour des Veuves d'Alexandre;
Mes feux, mes triſtes feux, ne ſont point criminels, Quand j’adore apres luy le plus grand des Mortels, Car ſi de l’Univers il n’eut eſté le Maître, Le ſeul Leonatus eſtoit digne de l’eſtre.	Mes feux, mes tristes feux, ne sont point criminels, Quand j'adore après lui le plus grand des Mortels, Car si de l'Univers il n'eut été le Maître, Le seul Léonatus était digne de l'être.
Aprens donc mon amour, ma crainte, mes ennuis, Et l’état pitoyable où mes jours ſont réduits.	Apprends donc mon amour, ma crainte, mes ennuis, Et l'état pitoyable où mes jours sont réduits.
Helas!	Hélas!
te ſouvient-il de ce jour mémorable Qui fit de Darius le deſtin déplorable?	te souvient-il de ce jour mémorable Qui fit de Darius le destin déplorable?
Quand le monde ébranlé par ce premier revers Commença de trembler nous voyant dans les fers;	Quand le monde ébranlé par ce premier revers Commença de trembler nous voyant dans les fers;
Que dans le Champ d’Iſſus Aléxandre eut la gloite D’honorer de nos fers ſa premiere victoire, Nous attendions en pleurs le deſtin des Vaincus, Lors qu’on nous annonça la mort de Darius:	Que dans le Champ d'Issus Alexandre eut la gloite D'honorer de nos fers sa première victoire, Nous attendions en pleurs le destin des Vaincus, Lors qu'on nous annonça la mort de Darius:
De cent cris douloureux nos Tentes retentirent, Les Vaincus, les Vainqueurs, cõme nous en gémirent, Ma Mere évanoüye, avec Syſigambis, Nous faiſoit redoubler nos ſanglots & nos cris, Nous eſtions à leurs pieds dans ces triſtes allarmes, Et pour les ſecourir nous n’avions que nos larmes.	De cent cris douloureux nos Tentes retentirent, Les Vaincus, les Vainqueurs, comme nous en gémirent, Ma Mère évanouie, avec Sysigambis, Nous faisait redoubler nos sanglots et nos cris, Nous étions à leurs pieds dans ces tristes alarmes, Et pour les secourir nous n'avions que nos larmes.
Aléxandre touché que par un faux raport Nous eſtions allarmez pour cette feinte mort, Voulut ſecher les pleurs qu’il nous faiſoit répandre, Leonatus entra de la part d’Aléxandre, Et ce Prince attendry de nos vives douleurs D’un ſeul mot arreſta la ſource de nos pleurs.	Aléxandre touché que par un faux rapport Nous étions alarmés pour cette feinte mort, Voulut sécher les pleurs qu'il nous faisait répandre, Léonatus entra de la part d'Alexandre, Et ce Prince attendri de nos vives douleurs D'un seul mot arrêta la source de nos pleurs.
B iij Ciel!	B jij Ciel!
avec quelle grace il aborda ma MereLors qu’il nous détrompa de la mort de mon Pere!	avec quelle grâce il aborda ma MèreLors qu'il nous détrompa de la mort de mon Père!
Que ſon air eſtoit libre & remply de grandeur!	Que son air était libre et rempli de grandeur!
Et qu’il me parût propre à conſoler un cœur!	Et qu'il me parut propre à consoler un cœur!
Je ne ſçay ſi déja pour mon Pere attendrie;	Je ne sais si déjà pour mon Père attendrie;
Lors que Leonatus m’aſſuroit de ſa vie, Mon cœur ſans y penſer, par un juſte retour, Fiſt ſervir l’amitié de paſſage à l’amour:	Lors que Léonatus m'assurait de sa vie, Mon cœur sans y penser, par un juste retour, Fît servir l'amitié de passage à l'amour:
Enfin dans cet inſtant je ne pûs me défendre De ſentir pour ce Prince un mouvement trop tendre, Et ſoit que le Deſtin ou l’Amour le voulut, Il me vit, je luy plûs, je le vis, il me plût.	Enfin dans cet instant je ne pus me défendre De sentir pour ce Prince un mouvement trop tendre, Et soit que le Destin ou l'Amour le voulut, Il me vit, je me vit, je le vis, il me plût.
CLEONE.	CLÉONE.
Mais, Madame, depuis, malgre ce cœurnrendre, Leonatus vous vit l’Epouſe d’Aléxandre, Et cet illuſtre nom qui vous couvre d’éclat.	Mais, Madame, depuis, malgré ce cœurnrendre, Léonatus vous vit l'Épouse d'Alexandre, Et cet illustre nom qui vous couvre d'éclat.
STATIRA.	STATIRA.
Il fallut obeïr en Victime d’Etat;	Il fallut obéir en Victime d'État;
Leonatus remply d’une douleur extréme, Deſeſperé, tremblant, vint m’annoncer luy-meſme Qu’Aléxandre dans peu me devoit épouſer, Et qu’il l’avoit chargé de me le propoſer.	Léonatus rempli d'une douleur extrême, Désespéré, tremblant, vint m'annoncer notre-même Qu'Alexandre dans peu me devait épouser, Et qu'il l'avait chargé de me le proposer.
Juge de ſa douleur, Cleone, & de la mienne, Ma flame eſtoit déja preſque égale à la ſienne, Et dans ce dur moment, je ne puis le celer, Je voulus luy répondre, & ne ſçeus luy parler;	Juge de sa douleur, Cléone, et de la mienne, Ma flamme était déjà presque égale à la sienne, Et dans ce dur moment, je ne puis le celer, Je voulus avait répondre, et ne su jet parler;
Mais tous deux de concert dans ces vives allarmes, Nous laiſſames parler nos ſoûpirs & nos larmes.	Mais tous deux de concert dans ces vives alarmes, Nous laissâmes parler nos soupirs et nos larmes.
Je voyois à regret ce Prince mon Amant, Luy-meſme à ma grandeur s’immoler tendrement, Aléxandre vainqueur, quoy qu’il fiſt pour me plaire, Ne m’en parût pas moins le vainqueur de mon Pere;	Je voyais à regret ce Prince mon Amant, Lui-même à ma grandeur s'immoler tendrement, Alexandre vainqueur, quoi qu’il fît pour me plaire, Ne m'en parut pas moins le vainqueur de mon Père;
Raviſſeur de nos biens, maiſtre de nos Etats, J'admiré ce Héros, mais je ne l’aimay pas,	Ravisseur de nos biens, maître de nos États, J'admiré ce Héros, mais je ne l'aimay pas,
Il fallut obeïr cependant, & mon ame Par un triſte devoir ſçeut combatre ma flame, Et de Leonatus effaçant tous les traits, Luy dire en ſoúpirant un adieu pour jamais.	Il fallut obéir cependant, et mon âme Par un triste devoir sçeut combattre ma flamme, Et de Léonatus effaçant tous les traits, Lui dire en soúpirant un adieu pour jamais.
Depuis, grace aux Dieux, mon cœur pour luy moins A ſoûtenu le nom d’Epouſe d’Aléxandre;	Depuis, grâce aux Dieux, mon cœur pour lui moins A soutenu le nom d'Épouse d'Alexandre;
tendre, Une vertu ſevere, un auſtere devoir, M’ont cent fois arrachée au plaiſir de le voir:	tendre, Une vertu sévère, un austère devoir, M'ont cent fois arrachée au plaisir de le voir:
Loin de luy je tâchois d’étouffer ma tendreſſe, Je l’évitois helas!	Loin de Seigneur je tâchais d'étouffer ma tendresse, Je l'évitais hélas!
& le trouvois ſans ceſſe.	et le trouvais sans cesse.
Le Roy qui luy donnoit comme à ſon Favory- Le rang d’Epheſtion qu’il avoit tant chery, Vit que Leonatus me faiſoit de la peine, Et me crut pour ce Prince une ſecrete haine, Et ſouvent malgré luy l’amenant devant moy.	Le Roi qui avait donnait comme à son Favori- Le rang d'Éphestion qu'il avait tant chéri, Vit que Léonatus me faisait de la peine, Et me crut pour ce Prince une secrète haine, Et souvent malgré lu amenant devant y.
M’arrachoit des ſoupirs qu’il voloit à ma foy, Souvent il me prioit dans ſa tendreſſe extréme D’aimer Leonatus comme il l’aimoit luy-meſme.	M'arrachait des soupirs qu'il volait à ma foi, Souvent il me priait dans sa tendresse extrême D'aimer Léonatus comme il l'aimait lui-même.
moj, qui dunacecantant eus voum lanan, Cleone;	moj, qui dunacecantant eus voum lan, Cléone;
je tremblois de luy trop obeïr, Et ce Prince confus des bontez de ſon Maiſtre, M’évitoit auſſitoſt qu’il me voyoit paroiſtte.	je tremblais de lui trop obéir, Et ce Prince confus des bontés de son Maître, M'évitoit aussitôt qu'il me voyait paroistte.
4	4
CLEONE.	CLÉONE.
Mais, Madame, à préſent qu’Aléxandre n’eſt plus, Vous pouvez ſans ſcrupule aimer Leonatus;	Mais, Madame, à présent qu'Alexandre n'est plus, Vous pouvez sans scrupule aimer Léonatus;
Un Prince de ſon ſang peut apres luy prétendre.	Un Prince de son sang peut après avoir prétendre.
STATIRA.	STATIRA.
Je puis, ſans offencer les manes d’Aléxandre, Ranimer aujourd’huy dans mon cœur abatu Un amour immolé longtemps à ma vertu;	Je puis, sans offenser les mânes d'Alexandre, Ranimer aujourd'hui dans mon cœur abattu Un amour immolé longtemps à ma vertu;
Mais Roxane a trouvé Leonatus aimable, Et ma flame à ſes yeux me va rendre coupable;	Mais Roxane a trouvé Léonatus aimable, Et ma flamme à ses yeux me va rendre coupable;
Cleone, elle peut tout, les Macédoniens Prennent ſes intéreſts, & négligent les miens, Le ſeul Leonatus qui veut briſer ma chaîne, Redouble de Roxane & l’amour & la haine, Et la force à la main, pour me tirer des fers, Veut contre Perdiccas armer tout l’Univers.	Cléone, elle peut tout, les Macédoniens Prennent ses intérêts, et négligent les miens, Le seul Léonatus qui veut briser ma chaîne, Redouble de Roxane et l'amour et la haine, Et la force à la main, pour me tirer des fers, Veut contre Perdiccas armer tout l'Univers.
Je tremble qu’il n’expoſe une ſi chere Teſte A cent périls afreux où ſa valeur s’apreſte, Et que pour me vanger, ou pour me conquéfir, Ce Héros ne ſe mette en danger de périr.	Je tremble qu'il n'expose une si chère Tête A cent périls afreux où sa valeur s'apprête, Et que pour me venger, ou pour me conquéfir, Ce Héros ne se mette en danger de périr.
CLEO IAE.	CLEO IAE.
Madame, Caſſander vient à nous.	Madame, Cassandre vient à nous.
Que veut M1.	Que veut M1.
OTATIRA.	OTATIRA.
Ah!	Ah!
Cleone,	Cléone,
SCENE II.	SCÈNE II.
CASSANDER, PEUCESTAS, STATIRA.	CASSANDER, PEUCESTAS, STATIRA.
CAS SANDER.	CAS ZANDER.
JE le voy, mon aporu vous etonne, Mais je viens vous aprendre un projet important.	JE le vois, mon apporu vous étonne, Mais je viens vous apprendre un projet important.
Quoy donc?	Quoi donc?
STATIRA.	STATIRA.
CASSANDER.	CASSANDER.
Leonatus, Madame, vous attend, Un ſemblable intéreſt nous unit l’un & l’autre, Il m’a dit ſon ſecret, & je connois le voſtre, Il vous faut aujourd’huy rendre la liberté, Et vous faire ſçavoir ce que j’ay concerté.	Léonatus, Madame, vous attend, Un semblable intérêt nous unit l'un et l'autre, Il m'a dit son secret, et je connais le vôtre, Il vous faut aujourd'hui rendre la liberté, Et vous faire savoir ce que j'ai concerté.
STATIRA.	STATIRA.
Avec Leonatus qu’allez vous entreprendre, Seigneur?	Avec Léonatus qu'allez -vous entreprendre, Seigneur?
CASSAND’ER.	CASSAND'ER.
Dans Babylone il doit bientoſt ſe rendre.	Dans Babylone il doit bientôt se rendre.
J’apuyray ſes deſſeins, & malgré Perdiccas Dont j’ay depuis longtemps gagné tous les Soldats, Qui ſuivant autrefois Antipater mon Pere, Tous dévoüez à moy, m’ont promis de tout faire.	J'apierai ses desseins, et malgré Perdiccas Dont j'ai depuis longtemps gagné tous les Soldats, Qui suivant autrefois Antipater mon Père, Tous dévoüez à moi, m'ont promis de tout faire.
Je feray relever la Garde, & dans ce temps Arbate qui commande à tous les Habitans, Doit à Leonatus faire ouvrir une Porte, Vous conduire en ſecret, & vous ſervir d’Eſcorteà Voſtre Garde eſt à moy, mais il faut amuſer Roxane & Perdiccas, & contre eux tout oſer.	Je ferai relever la Garde, et dans ce temps Arbate qui commande à tous les Habitants, Doit Éonatus faire ouvrir une Porte, Vous conduire en secret, et vous servir d'Escorteà Votre Garde est à moi, mais il faut amuser Roxane et Perdiccas, et contre eux tout oser.
Pour mieux les ébloüir, je connois l’art de feindrez l Je les ffate tous deux, & je ſçay me contraindre, Mais ils pouront connoiſtre avant la fin du jour, Madame, que je ſers ma haine & voſtre amour.	Pour mieux les éblouir, je connais l'art de feindrez l' Je les fate tous deux, et je sais me contraindre, Mais ils pourront connaître avant la fin du jour, Madame, que je sers ma haine et votre amour.
SIAIIXA.	SIAIIXA.
Ne vous étonnez pas, Seigneur, de ma ſurpriſe, Caſſander eſt l’autheur d’une telle entrepriſe, Un Amant de Roxane!	Ne vous étonnez pas, Seigneur, de ma surprise, Cassander est l'auteur d'une telle entreprise, Un Amant de Roxane!
CASSANDER.	CASSANDER.
Un Amant outragé, Oüy, Madame, un Amant qui veut eſtre vangé;	Un Amant outragé, Oui, Madame, un Amant qui veut être vengé;
Ses mépris (devant vous j’avoûray ma foible ſe) Loin d’éteindre mes feux, augmentent ma tendreſſe;	Ses mépris (devant vous j'avourai ma faible se) Loin d'éteindre mes feux, augmentent ma tendresse;
J’en ſoûpire de rage, & vois Leonatus Me dérober un cœur l’objet de ſes refus, Et nous n’ignorons pas qu’en ce deſordre extréme Il vous aime, il la hait, elle me hait, je l’aime;	J'en soupire de rage, et vois Léonatus Me dérober un cœur l'objet de ses refus, Et nous n'ignorons pas qu'en ce désordre extrême Il vous aime, il la hait, elle me hait, je l'aime;
Ainſi pour me vanger & pour mieux l’obtenir, Avec Leonatus je ſçauray vous unir;	Ainsi pour me venger et pour mieux l'obtenir, Avec Léonatus je saurai vous unir;
Peut-eſtre que Roxane en perdant l’eſpérance, Couronnera mes feux & ma perſéverance, Et pour vous engager par de ſi forts liens, J’unis vos intéteſts, Madame, avec les miens.	Peut-être que Roxane en perdant l'espérance, Couronnera mes feux et ma persévérance, Et pour vous engager par de si forts liens, J'unis vos intétests, Madame, avec les miens.
STATIRA.	STATIRA.
Je reſpire, Seigneur, & commence à comprendre Qu’un Hõme tel que vous poura tout entreprendre, Vous aimez, il ſuffit, & vous avez promis.	Je respire, Seigneur, et commence à comprendre Qu'un Homme tel que vous pourra tout entreprendre, Vous aimez, il suffit, et vous avez promis.
Mais, Seigneur, cõtre vous quelnombre d’Ennemis?	Mais, Seigneur, connaître vous quelnombre d'Ennemis?
Leonatus peut-il ſeconder voſtre attente?	Léonatus peut-il seconder votre attente?
Perdiccas eſt jaloux, & Roxane eſt Amante.	Perdiccas est jaloux, et Roxane est Amante.
Que de périls, grands Dieux!	Que de périls, grands Dieux!
CASSANDER.	CASSANDER.
Quoy, Madame?	Quoi, Madame?
STATIRA.	STATIRA.
Seigneur, Ce grand projet me trouble & me glace le cœur.	Seigneur, Ce grand projet me trouble et me glace le cœur.
Quand je trace à mes yeux une fidelle image De mille affreux périls où ce pas vous engage, Je ſoûpire, je tremble & n’y puis conſentir, Je ne ſçay quels malheurs mon cœur ſçait preſſentir.	Quand je trace à mes yeux une fidèle image De mille affreux périls où ce pas vous engage, Je soupire, je tremble et n'y puis consentir, Je ne sais quels malheurs mon cœur sçait pressentir.
Dieux!	Dieux!
ſi Leonatus daus la funeſte envie Payoit ma liberté de ſon ſang, de ſa vie, Qu’il vint tõber ſanglant à mes pieds.	si Léonatus daus la funeste envie Payait ma liberté de son sang, de sa vie, Qu'il vint tomber sanglant à mes pieds.
J’en frémis, Et ne veux point, Seigneur, eſtre libre à ce prix.	J'en frémis, Et ne veux point, Seigneur, être libre à ce prix.
CASSANDER.	CASSANDER.
Madame, au nom des Dieux, ſoyez moins allarmée, Vous verrez aujourd’huy le Camp de Ptolomée, Laiſſez-moy tout conduire, allez en ce moment, En attendant Arbate, en voſtée Apartement;	Madame, au nom des Dieux, soyez moins alarmée, Vous verrez aujourd'hui le Camp de Ptolomée, Laissez-moi tout conduire, allez en ce moment, En attendant Arbate, en vostée Appartement;
Là, Madame, dans peu vous le verrez paroiſtre, Un plus long entretien ſeroit ſuſpect peut-eſtre, Si Roxane en ces lieux me trouvoit avec vous, Sa jaloufie.	Là, Madame, dans peu vous le verrez paraître, Un plus long entretien serait suspect peut-être, Si Roxane en ces lieux me trouvait avec vous, Sa jalousie.
STATIRA.	STATIRA.
Hé bien, évitons ſon couroux;	Hé bien, évitons son courroux;
