M.	M.
quel ſeroit ton courage?	quel serait ton courage?
Ut queis yeux, ou plustoſt auecques quelle rage Le verrois-tu content prés d'vne autre beauté, Se rire en dedaignant ta ſotte cruauté?	Dit queis yeux, ou plutôt avec quelle rage Le verrais-tu content prés d'une autre beauté, Se rire en dédaignant ta sotte cruauté?
Syluie.	Syluie.
Qu'Aminte à ſon plaiſir de ſes amours diſpoſe, Qu'il faſſe de ſoy-meſme ainſi qu’il ſe propoſe, Pour moy, ie luy permets, & ne m’importe en rien, A quelle Nymphe il ſoit, pourueu qu’il ne ſoit, mien:	Qu'Aminte à son plaisir de ses amours dispose, Qu'il fasse de soi-même ainsi qu'il se propose, Pour moi, ie luy permets, et ne m'importe en rien, A quelle Nymphe il soit, pourvu qu'il ne soit, mien:
tienne?	tienne?
Mais peut-il estre mien, ſans que mien ie le Et quand il ſeroit mien, ſerois-je pourtãt ſienne?	Mais peut-il être mien, sans que mien on le Et quand il serait mien, serais-je pourrait toujours?
Daphné.	Daphné.
2 Mais encore dis-moy, a ou vient l'auerſion Que luy porte ton cœur?	2 Mais encore dis-moi, a ou vient l'aversion Que lui porte ton cœur?
Syluie.	Syluie.
De ſon affection:	De son affection:
Daphné.	Daphné.
L’Amour cauſe ta haïne?	L'Amour cause ta haïne?
ô maudite vipere!	ô maudite vipère!
Comment peux-tu ſortir d’vn ſi gracieux pere?	Comment peux-tu sortir d'un si gracieux père?
Mais quand auons-nous veu que d’vn docile Agneau (beau?	Mais quand avons-nous vu que d'un docile Agneau (beau?
Naſquit vne Tigreſſe, ou d’vn Cygne vn CorSonge à ce que tu dis, il n'eſt pas ordinaire Qu' vne choſe icy bas engendre ſon contraire:	Nasquit une Tigresse, ou d'un Cygne un CorSonge à ce que tu dis, il n'est pas ordinaire Qu' une chose ici bas engendre son contraire:
Tu me trompes, Syluie, & te trompes auſſi.	Tu me trompes, Syluie, et te trompes aussi.
Syluie.	Syluie.
Mais toy pluſtoſt, Daphné, tu t'abuſes icy:	Mais toi plutôt, Daphné, tu t'abuses ici:
Car cét amour d’Aminte (amour comme il te ſemble) Haiſſant mon honneur à la hayne reſſemble:	Car cet amour d'Aminte (amour comme il te semble) Haissant mon honneur à la haine ressemble:
Il eſt vray qu’autrefois ie luy voulus du bien, Mais lors que ſon deſir ſe conformoit au mien.	Il est vrai qu'autrefois ie tu voulus du bien, Mais lors que son désir se conformait au mien.
Daphné.	Daphné.
e ons pontiex beſire mut, Queunoiſiſpez le pire.	 eonds pontiex besire mut, Queunoisispez le pire.
Et luy tout ce qu’il veut, pour vous il le deſire	Et deux tout ce qu'il veut, pour vous il le désire
Syluie.	Syluie.
Parle moy d’autre choſe, ou bie, Daphne, tais to Pluſtoſt que de tenir tels diſcours deuant moy.	Parle moi d'autre chose, ou bye, Daphne, tais to Plutôt que de tenir tels discours devant moi.
Daphné.	Daphné.
Ne voila pas touſiours vostre façon de faire, mhun encor je queiqu'autre eſfuyou de cuoua plaire, Luy feriez-vous ſentir tant d’inhumanité?	Ne voilà pas toujours votre façon de faire, mhun encor je queiqu'autre éfuyou de cua plaire, Lui feriez-vous sentir tant d'inhumanité?
Syluie.	Syluie.
Quiconque entreprendra ſur ma virginité, Doit attendre de moy ſemblable recompenſe, Car il eſt ennemy, non amant, comme on penſe.	Quiconque entreprendra sur ma virginité, Doit attendre de moi semblable récompense, Car il est ennemi, non amant, comme on pense.
Daphné.	Daphné.
Tu crois donc les beliers, des brebis, ennemis:	Tu crois donc les béliers, des brebis, ennemis:
Doncques dans le Toreau, la Nature aura mis, Pour la jeune Geniſſe vne hayne immortelle:	Donc dans le Toreau, la Nature aura mis, Pour la jeune Génisse une haine immortelle:
Donc la Tourte fuyra la chaſte Tourterelle:	Donc la Tourte fuira la chaste Tourterelle:
Le Printemps ſe doit donc dire auecque raiſon.	Le Printemps se doit donc dire après raison.
De nos inimitieZ la funeste ſaiſon, Luy qui calme à preſent les airs, la terre, & l’õde, Et qui reconcilié enſemble tout le monde:	De nos inimitiquez la funeste saison, Lui qui calme à présent les airs, la terre, et l'onde, Et qui réconcilié ensemble tout le monde:
Et quoy, ne vois-tu point comme tout icy bas Eſt eſpris d’vn amour plein de vie & d’appas?	Et quoi, ne vois-tu point comme tout ici bas Est épris d'un amour plein de vie et d'appas?
Voy comme d'vn baiſer, meſlé d’vn doux murmure, Ce Pigeon alentit la flame qu’il endure:	Vois comme d'un baiser, mêlé d'ex doux murmure, Ce Pigeon alentit la flamme qu'il endure:
Entends ce Roſſignol, dont l’agreable voix Redit inceſſamment, i’aime, i’aime, à ces bois:	Entends ce Rossignol, dont l'agréable voix Redit incessamment, j'aime, j'aime, à ces bois:
Et ſi tu ne le ſçais, la Couleuure elle-meſme, Sãs ire, & ſans venin, court à celuy qu’elle aime:	Et si tu ne le sais, la Couleure elle-même, Sans ire, et sans venin, court à celui qu'elle aime:
L'Amour touche le Tigre, & le Lion auſſi, Et toy plus fiere qu’eux, toy ſeule ſans mercy, Luy refuſeras-tu retraite dans ton ame?	L'Amour touche le Tigre, et le Lion aussi, Et toi plus fière qu'eux, toi seule sans merci, Lui refuseras-tu retraite dans ton âme?
Mais les arbres encor ſont eſpris de ſa flame:	Mais les arbres encor sont épris de sa flamme:
Les arbres qui priuez de tous les ſentimens, Ont toutesfois pour luy de puiſſans mouuemens:	Les arbres qui privés de tous les sentiments, Ont toutefois pour lui de puissants mouvements:
Ainſi tu pourras voir la vigne qui s’enlaſſe A l’entour des rameaux du Peuplier qu’elle embraſſe:	Ainsi tu pourras voir la vigne qui s'enlasse A l'entour des rameaux du Peuplier qu'elle embrasse:
C’eſt ainſi qu'vn Sapin ayme vn autre Sapin!	C'est ainsi qu'un Sapin aime un autre Sapin!
C’eſt ainſi que le Pin careſſe vn autre Pin:	C'est ainsi que le Pin esse un autre Pin:
Ainſi l'Orme ayme l’Orme, & le Hestre, le Hestre:	Ainsi l'Orme aime l'Orme, et le Hêtre, le Hêtre:
Et les Saules entr'eux de l’ardeur font parestre!	Et les Saules entr'eux de l'ardeur font paraître!
Et ce Cheſne que l’âge a ſi fort endurcy, Nourrit dedans ſon tronc quelque amoureux ſoucy:	Et ce Chésne que l'âge a si fort endurci, Nourrit dedans son tronc quelque amoureux souci:
Et ſes muets ſouſpirs te le pourroient apprendre, Si d’vn eſprit d’Amour tu les ſçauois entendre!	Et ses muets soupirs te le pourraient apprendre, Si d'un esprit d'Amour tu les savais entendre!
Veux tu donc eſtre moins qu’vn arbre, en n'aimant pas, Et reſister touſiours à de ſi doux appas?	Veux tu donc être moins qu'un arbre, en n'aimant pas, Et résister toujours à de si doux appas?
Change, change, crois moy, change d’aduis, Syluie, Et deſormais renonce à ta premiere vie.	Change, change, crois -moi, change d'avis, Syluie, Et désormais renonce à ta première vie.
Syluie.	Syluie.
Bien, ie lairray l’amour de mon cœur s’emparer, Alors que j’entendray les arbres ſouſpirer.	Bien, Seigneur lairrai l'amour de mon cœur s'emparer, Alors que j'entendrai les arbres soupirer.
Daphné.	Daphné.
Daphné.	Daphné.
Mes fideles conſeils te ſeruent de risée, Et font que tu me tiens pour femme peu rusée, O fille également ſourde, & ſimple en amour, Mais je t’aſſeure bien, qu’il viendra quelque jour Que tu regretteras de n’en auoir fait conte:	Mes fidèles conseils te servent de risée, Et font que tu me tiens pour femme peu rusée, Ô fille également sourde, et simple en amour, Mais je asseure bien, il viendra quelque jour Que tu regretteras de en auoir fait conte:
Ie ne dis pas alors que la crainte, & la honte, De voir ton front chargé des nuages eſpais Et des rides que l’âge y mettra pour jamais, T’eſloigneront des eaux, où ſouuent tu te mires, Et peut-eſtre où ſouuent maintenãt tu t’admires:	Je ne dis pas alors que la crainte, et la honte, De voir ton front chargé des nuages épais Et des rides que l'âge y mettra pour jamais, T'éloigneront des eaux, où souvent tu te mires, Et peut-être où souvent maintenants tu t'admires:
Car bien qu’il ſoit certain que ce mal t’aduiẽdra, Et que le feu brillant de ces yeux s’esteindra Un ſoulas toutesfois reste à ceste infortune, Que ſi la perte eſt grande, au moins elle eſt commune:	Car bien qu'il soit certain que ce mal t'aduiẽdra, Et que le feu brillant de ces yeux s'éteindra Un soûlas toutefois reste à cette infortune, Que si la perte est grande, au moins elle est commune:
Ne te ſouuient-il plus de ce que l’autre jour.	Ne te souvient-il plus de ce que l'autre jour.
Deuant Batte, & Tirſis, grands maistres enamour, Le ſage Elpin contoit à Cloris ſa rebelle, Dont l'œil peut ſur Elpin, ce que ſur ceste belle	Devant Batte, et Tirs, grands maîtres enamour, Le sage Élpin contoit à Cloris sa rebelle, Dont l'œil peut sur Élpin, ce que sur cette belle
Deuroit pouuoir Elpin auec ſa douce voix, Si l'Amour obſeruoit l’équité dans ſes loix:	Deurait pouvoir Élpin auec sa douce voix, Si l'Amour observoit l'équité dans ses lois:
C’estoit dans ceste grotte, où ſe lit à l’entrée, Voicy le plus ſainct lieu de toute la contrée Il le contoit ainſi qu’il l’entendit vn jour, Du Berger qui chanta les armes & l’amour:	C'était dans cette grotte, où se lit à l'entrée, Voici le plus saint lieu de toute la contrée Il le contait ainsi qu'il l'entendit un jour, Du Berger qui chanta les armes et l'amour:
Que là bas aux Enfers s’ouuroit vne cauerne La plus noire qui fut au reste de l’Auerne, Qu'vne infecte fumée y rouloit d’Acheron, Et des feux allumeZ aux fourneaux d’enuiron Que là dans des tourments de larmes éternelles elles qu’vn acte ingrat declare criminelles, Eſſayoient vainement d’expier le peché, Dont leur cœur icy haut s’eſt laſchement taché.	Que là bas aux Enfers s'ouvrait une caverne La plus noire qui fut au reste de l'Auerne, Qu'une infecte fumée y roulait d'Acheron, Et des feux allumez aux fourneaux d'environ Que là dans des tourments de larmes éternelles elles qu'un acte ingrat déclare criminelles, Essayaient vainement d'expier le péché, Dont leur cœur ici haut s'est lâché taché.
C’eſt en ce lieu maudit que tu dois de bonne heur Te reſoudre, cruelle, a faire ta demeure:	C'est en ce lieu maudit que tu dois de bonne heur Te résoudre, cruelle, a faire ta demeure:
Car c’eſt bien la raiſon que puiſque la pitié, Ne te tira jamais des larmes d’amitié, La fumée irritant tes yeux & ton courage, En arrache a jamais de ces larmes de rage.	Car c'est bien la raison que puisque la pitié, Ne te tira jamais des larmes d'amitié, La fumée irritant tes yeux et ton courage, En arrache à jamais de ces larmes de rage.
Perſiste donc, perſiste en ta premiere erreur, Si ces menaces là ne te font point d’horreur.	Persiste donc, persiste en ta première erreur, Si ces menaces là ne te font point d'horreur.
Syluie.	Syluie.
auai que fit tors Cloris, & que reſpondit-elle?	avai que fit tors Cloris, et que répondit-elle?
Daphné.	Daphné.
Tu n’as point de ſoucy d’vne peine immortelle, Et dans tes propres maux, tu restes ſans ennuy Et tu vas t’enquerant des affaires d’autrüy Man ſquenontontesſouspiue vrop tuneuſe, Qu'elle luy reſpondit d’vne œillade amoureuſe.	Tu n'as point de souci d'une peine immortelle, Et dans tes propres maux, tu restes sans ennui Et tu vas t'enquérant des affaires d'autrui Man squenontontessouspiue vrop tuneuse, Qu'elle avait répondit d'une œillade amoureuse.
Syluie.	Syluie.
Comment pût-elle donc luy reſpondre de l'œil?	Comment pût-elle donc deux répondre de l'œil?
Daphné.	Daphné.
Tourné deuers Elpin auec vn doux accueil, Il luy dit d’vn muet, mais aſſez clair langage, Tu poſſedes ſon cœur, que veux-tu dauantage?	Tourné devers Élpin auec un doux accueil, Il tu dit d'un muet, mais assez clair langage, Tu possèdes son cœur, que veux-tu davantage?
Vn langage ſi doux pouuoit ſuffiſamment oeruir de recompenſe à ce fidele amant, S’il eut creu que cét œil eut esté veritable, Autant qu’il eſprouuoit ſon traict inéuitable,	Un langage si doux pouuoit suffisamment oervir de récompense à ce fidèle amant, S'il eut cru que cet œil eut été véritable, Autant qu'il éprouvait son trait inéuitable,
Syluie.	Syluie.
Pourquoy craignoit-il tant de croire de leger, A cét œil trop parfait pour estre menſonger?	Pourquoi craignait-il tant de croire de léger, À cet œil trop parfait pour être mensonger?
Daphné.	Daphné.
Sçais-tu pas ce qu’en dit Tirſis dans cette rage, Qui le fit par les bois errer comm' vn ſauuage, De ſorte que quiconque, ou fuſt Nymphe ou Paſteur, De ſa triſte folie eſtoit le ſpectateur, Ne pouuoit ſe tenir d’en rire à l’inſtant meſme Qu’il ſe ſentoit pour luy touché d’vn deüil extrême:	Sais-tu pas ce qu'en dit Tirsis dans cette rage, Qui le fit par les bois errer comm' enfin sauvage, De sorte que quiconque, ou fût Nymphe ou Pasteur, De sa triste folie était le spectateur, Ne pouvait se tenir d'en rire à l'instant même Qu'il se sentait pour notre touché d'un deuil extrême:
Il graua ce qu’il fit ſur mille arbres diuers, Dont l’eſcorce croiſſant a fait croistre ſes vers, Et ce qu’il compoſa fut plus digne d’enuie, Que de cette pitié que merit oit ſa vie:	Il grava ce qu'il fit sur mille arbres divers, Dont l'écorce croissant a fait croître ses vers, Et ce qu'il composa fut plus digne d'envie, Que de cette pitié que mérit oit sa vie:
Ainſi m'y promenant à l’ombre, l’autre jour, Ie leu ces quatre vers teſmoins de ſon amour.	Ainsi m'y promenant à l'ombre, l'autre jour, Je lu ces quatre vers témoins de son amour.
Trompeurs miroirs du cœur, lumieres infideles, Ie ne découure en vous que fraude & trahiſon, Mais quoy, puis je éuiter vos embuſches mortelles, 21 Si l’amour m’en empeſche, & m’oſte la raiIO12	Trompeurs miroirs du cœur, lumières infidèles, Je ne découvre en vous que fraude et trahison, Mais quoi, puis je éviter vos embûches mortelles, 21 Si l'amour m'en empêche, et m'ôte la raiIO12
Syluie.	Syluie.
Ie perds icy le temps en vn diſcours friuole, Et ne me ſouuiens plus que nous auons parole De nous treuuer bien-toſt dans ces ſombres foreſts, Qu'aujourd’huy nous deuons enceindre de nos rets:	Je perds ici le temps en un discours frivole, Et ne me souviens plus que nous avons parole De nous trouver bientôt dans ces sombres forêts, Qu'aujourd'hui nous devons enceindre de nos rets:
Or attends quelque tẽps, ſi tu t’y peux reſoudre, Qu'au bain j’aye eſſuyé, la ſueur, & la prudre.	Or attends quelque temps, si tu t'y peux résoudre, Qu'au bain j'aie essuyé, la sueur, et la prudre.
Que j’accueillis hier, à la chaſſe d’vn Daim, Qu'a la fin j’attaignis, & tuay de ma main.	Que j'accueillis hier, à la chasse d'un Daim, Qu'a la fin j'attaignis, et tuai de ma main.
Daphné.	Daphné.
Ouy, je te le promets, & ſuis meſme incertaines Si je me dois auſſi baigner à la fontaine:	Oui, je te le promets, et suis même incertaines Si je me dois aussi baigner à la fontaine:
Mais je voudrois deuant aller en ma maiſon, Car le Soleil a peine eſt deyus tirijon, Toy va t’en cependant faire vn tour en la tiêne, En attendant touſiours juſqu’à ce que j’y vienne, Et ſi tu n’as perdu tout a fait ton bon ſens, Reſous-toy de quitter ces plaiſirs languiſſans:	Mais je voudrais devant aller en ma maison, Car le Soleil a peine est dyus tirjon, Toi va t'en cependant faire un tour en la tiêne, En attendant toujours jusqu'à ce que j'y vienne, Et si tu n'as perdu tout a fait ton bon sens, Résous-toi de quitter ces plaisirs languissants:
Penſe, diſie, vn peu, penſe à ce qui plus t’importe, Que ny chaſſe, ny bain, ny rien de cette ſorte, Et ſi tu ne le ſçais, croy ne le ſçauoir point, Et croy ceux que l’eſpreuue inſtruiſit en ce point.	Pense, disie, un peu, pense à ce qui plus t'importe, Que ainsi chasse, ni bain, ni rien de cette sorte, Et si tu ne le sais, cro ne , sçauoir point, Et crois ceux que l'épreuve instruisit en ce point.
ACTE PREMIER CENE SECONDE.	ACTE PREMIER CÈNE SECONDE.
AMINTE.	AMINTE.
TIRSIS.	TIRSIS.
AMINTE.	AMINTE.
Ay veu tous les rochers de pitié me reſpondre, I'ay veu le cours des eaux de mes cris ſe confondre, l'en ay veu ſouſpirer les feüillages eſpais:	Ai vu tous les rochers de pitié me répondre, J'ai vu le cours des eaux de mes cris se confondre, l'en ai vu soupirer les feuillages épais:
Mais je n’ay jamais veu, ny ne verray jamais, Aucun trait de pitié dans le cœur dimurelle, Ie doute comme il faut enfin que je l’appelle:	Mais je n'ai jamais vu, ni ne verrai jamais, Aucun trait de pitié dans le cœur dimurelle, Je doute comme il faut enfin que je l'appelle:
Ou femme, ou bien du nõ des plus fiers animaux, ême, non, puis qu'elle eſt inexorable aux maux, Què les choſes ſans ame ont meſme horreur d’entendre.	Ou femme, ou bien du nomme des plus fiers animaux, âme, non, puis qu'elle est inexorable aux maux, Què les choses sans âme ont même horreur d'entendre.
Tirſis.	Tirsis.
La brebis ſe repaiſt de l’herbe jeune & tendre, Le Loup de la brebis, mais Amour tu te pais, Tu te pais de nos pleurs, ſans t'en ſaouler jamais.	La brebis se repaît de l'herbe jeune et tendre, Le Loup de la brebis, mais Amour tu te pais, Tu te pais de nos pleurs, sans t'en saouler jamais.
Aminte.	Aminte.
Las qu'Amour deſormais eſt bien ſaoul de mes larmes, Sçais-tu l’occaſion des preſentes alarmes?	Las qu'Amour désormais est bien saoul de mes larmes, Sais-tu l'occasion des présentes alarmes?
Jl a ſoif de mon ſang, mais ma cruelle, & luy.	Il a soif de mon sang, mais ma cruelle, et lui.
Boiront auec les yeux, ce ſang dés aujourd’huy,	Boiront avec les yeux, ce sang dès aujourd'hui,
Tirſis.	Tirsis.
aamme que auttu.	âme que auttu.
refutocen, prenus courage, Peux-tu pas en treuuer vne autre moins ſauuage Si celle cy te fuit?	refutocen, prenus courage, Peux-tu pas en trouver une autre moins sauvage Si celle cy te fuit?
Aminte.	Aminte.
Vne autre, helas comment?	Une autre, hélas comment?
Si moy meſme ne puis me treuuerſeulement:	Si moi -même ne puis me trouverseulement:
Helas ſi je me ſuis ainſi perdu moy-meſme, Que ſçaurois-je acquerir qui me plaiſe, & quej’aymes	Hélas si je me suis ainsi perdu moi-même, Que saurais-je acquérir qui me plaise, et quej'aimes
Tirſis.	Tirsis.
Tirſis.	Tirsis.
Aminte infortuné, ne deſeſperes pas, Car enfin celle-cy gouſtera tes appas, Le long temps nous apprend à moderer la rage, Dont boüillonne le ſang de l’Ours le pais ſauuage.	Aminte infortuné, ne désespères pas, Car enfin celle-cy goûtera tes appas, Le long temps nous apprend à modérer la rage, Dont boüillonne le sang de l'Ours le pais sauvage.
Aminte.	Aminte.
Man t'arreptut ia mori à inmijerable amant, Ne ſçauroit pas ſouffrir vn long retardement.	Man t'arreptut souffrira mory à inmijérable amant, Ne saurait pas souffrir un long retardement.
Tirſis.	Tirsis.
Le delay ſera court, car la femme mobile Plus qu'vne feüille au vẽt, ou qu’vn eſpy debile, En peu detemps s’irrite, & ſe r’appaiſe außi:	Le délai sera court, car la femme mobile Plus qu'une feuille au vendre, ou qu'un épi débile, En peu detemps s'irrite, et se ramaise aussi:
Mais rends moy, ie te prie, vn peu mieux eſclaircy De la rigueur du fort qui trauaille ton ame, Et des attraits außi qui cauſerent ta flame:	Mais rends moi, assez te prie, un peu mieux éclairci De la rigueur du fort qui travaille ton âme, Et des attraits aussi qui causèrent ta flamme:
Car bien que maintesfois tu m'ayes confeſſé Que d'vn trait violent ton cœur eſtoit bleſſé, Tu ne me dis jamais le nom de cette belle Qui tient ta liberté ſi captiue ſous elle;	Car bien que maintesfois tu m'aies confessé Que d'un trait violent ton cœur était blessé, Tu ne me dis jamais le nom de cette belle Qui tient ta liberté si captive sous elle;
Et ſi noſtre amitté qui te force à m’ouurir Les ſecrets que tu dois à tout autre couurir, Sur ma fidelite veut que tu te repoſes.	Et si notre amitté qui te force à m'ouvrir Les secrets que tu dois à tout autre couvrir, Sur ma fidélité veut que tu te reposes.
Aminte.	Aminte.
Je ſuis content, Tirſis, de te dire des choſes, Que les fleuues, les bois, & les monts ſçauent bien, Et dont nul des mortels encore ne ſçait rien, Außi bien deſormais mon amoureuſe peine Va menaçant mes jours d’vne mort ſi pro chaine;	Je suis content, Tirsis, de te dire des choses, Que les fleuves, les bois, et les monts Savent bien, Et dont nul des mortels encore ne sait rien, Aussi bien désormais mon amoureuse peine Va menaçant mes jours d'une mort si pro vaine;
Que c’eſt bien la raiſon que ie laiſſe icy bas Qui conte le ſubjet d'vn ſi cruel trépàs, Et proche du ſepulcre où mes os doiuent eſtre, Le graue bien auant dans l’eſcorce d’vn heſtre Afin que quelque jour cette fiere y paſſant, Et d’vn ſi triſte objet ſes beaux yeux repaiſſant S’eſbate de fouler d'vn pied dur & ſuperbe, es os infortunez eſtendus deſſous l’herbe:	Que c'est bien la raison que ainsi laisse ici bas Qui conte le sujet d'un si cruel trépàs, Et proche du sépulcre où mes os doivent être, Le grave bien avant dans l'écorce d'un hêtre Afin que quelque jour cette fière y passant, Et d'un si triste objet ses beaux yeux repaissant S'ébatte de fouler d'vn pied dur et superbe, es os infortuné étendus dessous l'herbe:
Et meſme aprés ma mort taſche de m'eſtouffer, Rediſant à part ſoy, C’eſt cela triompher:	Et même après ma mort tâche de m'étouffer, Redisant à part soi, C'est cela triompher:
Et qu’elle s’eſiouyſſe en voyant ſa victoire Demeurer pour jamais emprainte en la memoire Tant de ceux du païs, que de tous les Bergers, Qui pourront y venir des païs eſtrangers:	Et qu'elle s'esiouysse en voyant sa victoire Demeurer pour jamais emprainte en la mémoire Tant de ceux du pays, que de tous les Bergers, Qui pourront y venir des pays étrangers:
Et peut-estre (mais las quelle eſt mon eſperance) Qu'eſmeuë en fin vn iour de vaine repentance, Elle pourroit pleurer la mort de cét amant, Que viuant elle auroit tué cruellement, En diſant, plût aux Dieux qu’icy ie le reuiſſe, En eſtat de m'offrir ſon fidelle ſeruice.	Et peut-être (mais las quelle est mon espérance) Qu'émue en fin un jour de vaine repentance, Elle pourrait pleurer la mort de cet amant, Que vivant elle aurait tué cruellement, En disant, plût aux Dieux qu'ic ie le révisse, En état de m'offrir son fidèle service.
Or eſcoute à preſent.	Or écoute à présent.
Tirſis.	Tirsis.
Pourſuis, car ie t’entends, Et peut eſtre, à deſſein, meilleur que tu n’attends.	Poursuis, car ainsi t'entends, Et peut -être, à dessein, meilleur que tu n'attends.
Aminte.	Aminte.
2 J'eſtois ſi jeune encor, que la plus baſſe branche De l’arbre dont le tronc plus vers terre ſe panche, Voire les fruicts nouueaux des arbres les plus nains, Se ſauuoient du danger de mes petites mains.	2 J'étais si jeune encor, que la plus basse branche De l'arbre dont le tronc plus vers terre se penche, Voire les fruits nouveaux des arbres les plus nains, Se sauvaient du danger de mes petites mains.
Quand ie deuins amy d'vne petite fille, De viſage & de port deſia la plus gentille, Qui dans tous nos hameaux pouuoit auparauãt Auoir deſueloppé des cheueux d’or au vent:	Quand autre devins ami d'une petite fille, De visage et de port a la plus gentille, Qui dans tous nos hameaux pouvait auparauãt Avoir développé des cheveux d'or au vent:
Connois-tu celle-là dont Cidippe fut mere, Celle qui reconnoiſt le bon Montan pour pere, Montan que ſes troupeaux n’enrichiſſent pas tant.	Connais-tu celle-là dont Cidipe fut mère, Celle qui reconnaît le bon Montan pour père, Montan que ses troupeaux n'enrichissent pas tant.
Que ce rare joyau tout autre ſurmontant, L’honneur des bois, Syluie, & l’ardeur de nos ames, C’eſt celle qui verſa dans mon cœur tant de flames.	Que ce rare joyau tout autre surmontant, L'honneur des bois, Syluie, et l'ardeur de nos âmes, C'est celle qui versa dans mon cœur tant de flammes.
Las!	Las!
ie veſquis vn temps auec elle ſi bien, Auec elle ie fus vny d'vn tel lien, Que la tourte jamais auec ſa tourterelle N’eſprouua d'vnion qui fût außi fidelle, Nous eſtions fort voiſins, mais nos logis bien moins Que nos deux cœurs entr'eux, l'vn à l'autre eſtoient joints:	Ne véquis un temps avec elle si bien, Avec elle ie fus uni d'un tel lien, Que la tourte jamais avec sa tourterelle N'éprouva d'Hion qui fût aussi fidèle, Nous étions fort voisins, mais nos logis bien moins Que nos deux cœurs entr'eux, l'un l'autre étaient joints:
Noſtre âge eſtoit pareil, mais bien plus nos penſees A l'ardeur de la proye inceſſamment pouſſees;	Notre âge était pareil, mais bien plus nos pensées À l'ardeur de la proie incessamment poussées;
Enſemble nous allions tendre aux oyſeaux nos rets, Enſemble nous preßions les Cerfs dans nos forests, Ainſi n’ayant jamais tous deux qu’vne entrepriſe, Nous mettions en commun le plaiſir & la priſe, Mais tandis que la priſe eſtoit tout mon deſſein, Moy meſme ie fus pris, & ſentis dans mon ſein, Sans qu’il me fuſt iamais poßible de conneſtre D’où cela prouenoit, petit à petit naiſtre, Ainſi que nous voyons que ſouuent ſans ſemer, Des herbes en plein champ ſe prennêt à germer:	Ensemble nous allions tendre aux oiseaux nos rets, Ensemble nous prendre les Cerfs dans nos forêts, Ainsi n'ayant jamais tous deux qu'une entreprise, Nous mettions en commun le plaisir et la prise, Mais tandis que la prise était tout mon dessein, Moi rendre ie fus pris, et sentis dans mon sein, Sans qu'il me fût jamais possible de connaître D'où cela provenait, petit petit naître, Ainsi que nous voyons que souvent sans semer, Des herbes en plein champ se prennêt à germer:
Un certain mouuement dont l’ardeur me cõuie, D’estre touſiours preſent à ma belle Syluie, Ie beuuois de ſes yeux vne douceur de miel, Qui laiſſoit à la fin ie ne ſçay quoy de fiel:	Un certain mouvement dont l'ardeur me convie, D'être toujours présent à ma belle Syluie, Je beuuois de ses yeux une douceur de miel, Qui laissait à la fin Seigneur ne sais quoi de fiel:
Ie ſouſpirois ſouuent ſans en ſçauoir la cauſe, Et ſans ſçauoir d’Amour, ny le nom, ny la choſe I'aymois, & l’ignorois, mais en fin ie le ſçeu, Or remarque à preſent comme ie l’apperçeu.	Je soupirais souvent sans en savoir la cause, Et sans savoir d'Amour, ni le nom, ni la chose J'aimais, et l'ignorais, mais en fin ie un su, Or remarque à présent comme un l'aperçu.
Tirſis.	Tirsis.
C’eſt choſe à remarquer.	C'est chose à remarquer.
Aminte.	Aminte.
Sous vn heſtre aſſez ſombre Phyllis, Syluie, & moy, nous repoſions à l’õbre, Lors qu'vne abeille allãt chercher deſſus le thim, Dans les prés d’alentour, dequoy faire butin, Auiſe de Phyllis la jouë außi vermeille Qu'vne roſe en fraiſcheur à nulle autre pareille:	Sous un hêtre assez sombre Phyllis, Syluie, et moi, nous reposions à l'õbre, Lors qu'une abeille allant chercher dessus le thym, Dans les prés entour, dequoy faire butin, Auise de Phyllis la joue aussi vermeille Qu'une rose en fraîcheur à nulle autre pareille:
I vole promptement, & du premier abord, Auec auidité la mord & la remord, ar à la reſſemblance ayant eſté deçeuë, Elle penſoit auoir quelque fleur apperçeuë, Lors la poure Phillis ſe plaint amerement, Endurant vn tel mal fort impatiemment:	I vole promptement, et du premier abord, Avec auidité la mord et la remord, ar à la ressemblance ayant été déçue, Elle pensait avoir quelque fleur aperçue, Lors la pôvre Phillis se plaint amèrement, Endurant un tel mal fort impatiemment:
Mais Syluie außi toſt de ſa douleur attainte, Luy dit, tais-toy, tais-toy, Phillis, ceſſe ta plainte,	Mais Syluie aussi tôt de sa douleur attainte, Lui dit, tais-toi, tais-toi, Phillis, cesse ta plainte,
Auec de certains mots j’oſteray tout le mal Que te fait reſſentir ce petit animal:	Avec de certains mots j'ôterai tout le mal Que te fait ressentir ce petit animal:
Areſie autrefois m’apprit cette ſcience, 1 Dont elle eut de ma main vn Cor en recompenſe:	Arrésie autrefois m'apprit cette science, 1 Dont elle eut de ma main un Cor en récompense:
A ces mots, de Phyllis, ſa bouche elle approcha, Et doucement ſon mal de ſes léures toucha:	À ces mots, de Phyllis, sa bouche elle approcha, Et doucement son mal de ses lèvres toucha:
Et puis ie ne ſçay quoy tout bas elle murmure, O merueilleux effet!	Et puisque ne sais quoi tout bas elle murmure, Ô merveilleux effet!
