M.	M.
Voy refuſer Madame, auec cette rigueur, Ce que tant d’autres gens voudroient de tout leur cœur?	Vois refuser Madame, avec cette rigueur, Ce que tant d'autres gens voudraient de tout leur cœur?
A des offres d’himen reſpondre par des larmes Et tarder tant à dire vn oüy ſi plein de charmes?	À des offres d'hymen répondre par des larmes Et tarder tant à dire un oui si plein de charmes?
Helas!	Hélas!
que ne veut-on auſſi me marier, Ce ne ſeroit pas moy qui ſe feroit prier, Et loing qu’vn pareil oüy me donnaſt de la peine Croyez que i’en dirois bien viſte vne douzaine.	que ne veut-on aussi me marier, Ce ne serait pas moi qui se ferait prier, Et loin qu'un pareil oui me donnât de la peine Croyez que j'en dirais bien vite une douzaine.
Le precepteur qui fait repeter la leçon A voſtre ieune frere, a fort bonne raiſon, Lors que nous diſcourant des choſes de la terre, Il dit que la femelle eſt ainſi que le lierre,	Le précepteur qui fait répéter la leçon À votre jeune frère, a fort bonne raison, Lors que nous discourant des choses de la terre, Il dit que la femelle est ainsi que le lierre,
Qui croiſt beau tant qu’à l’arbre il ſe tient bien ſerré, Et ne profite point s’il en eſt ſeparé.	Qui croît beau tant qu'à l'arbre il se tient bien serré, Et ne profite point s'il en est séparé.
Il n’eſt rien de plus vray, ma tres-chere maiſtreſſe.	Il n'est rien de plus vrai, ma très-chère maîtresse.
Et ie l’eſprouue en moy chetiue pechereſſe.	Et ici l'éprouve en moi chétive pécheresse.
Le bon Dieu faſſe paix à mon pauure Martin, Mais i’auois, luy viuant, le teint d’vn Cherubin, L’embonpoint merueilleux, l’œil gay, l’ame contente, Et ie ſuis maintenant ma commere dolente.	Le bon Dieu fasse paix à mon pauvre Martin, Mais j'avais, Seigneur vivant, le teint d' Cherubin, L'embonpoint merveilleux, l'œil gai, l'âme contente, Et un suis maintenant ma commere dolente.
Pendant cét heureux temps, paſſé cõme vn éclâir, Ie me couchois ſans feu dans le fort de l’Hyuer, Seicher meſme les draps me ſembloit ridicule, Et ie tremble à preſent dedans la Canicule.	Pendant cet heureux temps, passé comme un éclâir. Je me couchais sans feu dans le fort de l'Hiver, Sicher même les draps me semblait ridicule, Et ainsi tremble à présent dedans la Canule.
eſiin il n’eſt rien tel, Madamie, croyez-mhoy, Ne fuſſe que pour l’heur d’auoir qui vous ſaluë D’vn Dieu vous ſoit en-aide alors qu’on eſternuë.	esjin il n'est rien tel, Madamie, croyez-mhoi, Ne fusse que pour l'heur d'avoir qui vous salue D'un Dieu vous soit en-je alors qu'on éternue.
CELIE.	CELIE.
Peux-tu me conſeiller de commettre vn forfait, D’abandonner Lelie, & prendre ce mal-fait?	Peux-tu me conseiller de commettre un forfait, D'abandonner Lélie, et prendre ce malhait?
LA SVIVANTE.	LA SVIVANTE.
Voitre Lelle auſſ, n'eſt mà foy qu’vne peſte, Puiſque ſi hors de temps ſon voyage l’arreſte, Et la grande longueur de ſon eſloignement Me le fait ſoupçonner de quelque changement.	Voitre Lelle auss, n'est mà foi qu'une peste, Puisque si hors de temps son voyage l'arrête, Et la grande longueur de son éloignement Me le fait soupçonner de quelque changement.
CELIE.	CELIE.
Luy montrant le portrait de Lelie.	Lui montrant le portrait de Lélie.
Ah!	Ah!
ne m’accable point par ce triſte préſage, Vois attentiuement les traits de ce viſage, Ils iurent à mon cœur d’eternelles ardeurs, Ie veux croire apres tout qu’ils ne ſont pas menteurs, Et comme c’eſt celuy que l’art y repreſente, Il conſerue à mes feux vne aiiele comtumte.	ne m'accable point par ce triste présage, Vois attentivement les traits de ce visage, Ils jurent à mon cœur d'éternelles ardeurs, Je veux croire après tout qu'ils ne sont pas menteurs, Et comme c'est celui que l'art y représente, Il conserve à mes feux une aime comtumte.
LA SVIVANTE.	LA SVIVANTE.
Il eſt vray que ces traits marquent vn digne amãt, Et que vous auez lieu de l’aimer tendrement.	Il est vrai que ces traits marquent un digne amants, Et que vous avez lieu de l'aimer tendrement.
CELIE.	CELIE.
Et cependant il faut.	Et cependant il faut.
ah!	ah!
ſouſtiens-moy.	soutiens-moi.
Laiſſant tomber le portraict de Lelie.	Laissant tomber le portrait de Lelie.
LA SVIVANTE.	LA SVIVANTE.
Madame, D'où vous pourroit venir.	Madame, D'où vous pourrait venir.
ah!	ah!
bons Dieux elle Hé!	bons Dieux elle Hé!
viſte, hola, quelqu’vn.	vite, holà, quelqu'amour.
paſme.	pâme.
SCEIVE III.	SCEIVE III.
CELIE, LA SVIVANTE, SGANARELLE.	CELIE, LA SVIVANTE, SGANARELLE.
Ette Scene eſt fort courte, & SganaCrelle, comme vn des plus proches voiſins de Celie, accourt aux cris de cette Suiuante qui luy donne ſa Maiſtreſſe à ſoûtenir;	Ette Scène est fort courte, et SéganCrelle, comme un des plus proches voisins de Celie, accourt aux cris de cette Suivante qui lui donne sa Maîtresse à soutenir;
cependant qu’elle va chercher encore du ſecours d’vn autre coſté, comme vous pouuez voir par ce qui ſuit.	cependant qu'elle va chercher encore du secours d'un autre côté, comme vous pouvez voir par ce qui suit.
SGANARELLE.	SGANARELLE.
Ov'eſt-ce donc?	Ov'est-ce donc?
me voilà	me voilà
LA SVIVANTE.	LA SVIVANTE.
Ma maiſtreſſe ſe meurt.	Ma maîtresse se meurt.
SGANARELLE.	SGANARELLE.
Quoy, n’eſt-ce que cela?	Quoi, n'est-ce que cela?
Ie croyois tout perdu de crier de la ſorte;	Je croyais tout perdu de crier de la sorte;
Mais approchons pourtant Madame eſtes-vous morte?	Mais approchons pourtant Madame êtes-vous morte?
Hays, elle ne dit mot.	Hais, elle ne dit mot.
LA SVIVANTE.	LA SVIVANTE.
Ie vais faire venir Quelqu’vn pour l’emporter, veuillez la ſouſtenir:	Je vais faire venir Quelqu'un pour l'emporter, veuillez la soutenir:
SCENE IV.	SCÈNE IV.
CELIE, SGANARELLE, SA FEMME.	CELIE, SGANARELLE, SA FEMME.
Ette Scene n’eſt pas plus longue que  la precedente, & la femme de Sganarelle, regardant par la feneſtre, prend de la jalouſie de ſon mary, à qui elle voit tenir vne femme entre ſes bras & deſcend pour le ſurprendre, cependant qu’il aide à remporter Celie chez elle.	Ette Scène n'est pas plus longue que la précédente, et la femme de Séganarelle, regardant par la fenêtre, prend de la jalousie de son mari, à qui elle voit tenir une femme entre ses bras et descend pour le surprendre, cependant qu'il aide à remporter Celie chez elle.
Ce que vous pourrez voir en liſant ces Vers.	Ce que vous pourrez voir en lisant ces Vers.
SGANARELLE, En luy paſſant la main ſur le ſein.	SGANARELLE, En lui passant la main sur le sein.
Lle eit home par tout, & le ne Icais qu’e dire, LApprochons-nous pour voir ſi ſa bouche reſpire.	Lle eit home par tout, et le ne Icais qu'e dire, LApprochons-nous pour voir si sa bouche respire.
Ma foy ie ne ſçay pas;	Ma foi ici ne sais pas;
mais i’y trouue encor moy Quelque ſigne de vie.	mais j'y trouve encor moi Quelque signe de vie.
LA FEMME de Sganarelle regardant par la feneſtre.	LA FEMME de Séganarelle regardant par la fenêtre.
Ah!	Ah!
qu’eſt-ce que ie voy:	qu'est-ce que ie cy:
Mon mary dans ſes bras.	Mon mari dans ses bras.
mais ie m’en vais Deſcendre, Il me trahit ſans doute, & ie veux le lurprendre.	mais personne m'en vais Descendre, Il me trahit sans doute, et tu veux le lurprendre.
SCEINE T.	SCINE -T.
LA FEMME DE SGANARELLE ſeule.	LA FEMME DE SGANARELLE seule.
Il l’emporte auec vn homme que la ſuiuante ameine	Il l'emporte toujours un homme que la suivante âme
SGANARELLE.	SGANARELLE.
Il faut ſe dépeſcher de l’aller ſecourir, Certes elle auroit tort de ſe laiſſer mourir, AMlenpauuc monue ent dreo grande rotelſe Tant que dans ceruy ey r'on peut eſtre de miſe.	Il faut se dépêcher de l'aller secourir, Certes elle aurait tort de se laisser mourir, AMlenpauve monue ent réo grande rotelse Tant que dans cervi -cy ron peut être de mise.
’Autheur, qui comme nous auons dit E cy deſſus, ſçait tout à fait bien meſnager l’eſprit de ſon Auditeur, apres l’auoir diuerty dans les deux precedentes Scenes, dont la beauté conſiſte preſque toute dans l’action, l’attache dans celle-cy par vn raiſonnement ſi iuſte, que l’on ne pourra qu’à peine ſe l’imaginer, ſi l’on en conſidere la matiere;	’Heur, qui comme nous avons dit E cy sus, sait tout à fait bien ménager l'esprit de son Auditeur, après l'avoir diverty dans les deux précédentes Scères, dont la beauté consiste presque toute dans l'action, l'attache dans celle-cy par un raisonnement si juste, que l'on ne pourra qu'à peine se l'imaginer, si l'on en considère la matière;
mais il n’appartient qu’a des plumes, comme la ſienne, à faire beaucoup de peu, & voicy pour ſatisfaire voſtre curioſité, le ſuiet de cette Scene.	mais il n'appartient qu'a des plumes, comme la sienne, à faire beaucoup de peu, et voici pour satisfaire votre curiosité, le sujet de cette Scène.
La femme de Sganarelle eſtant deſcenduë, & n’ayant point trouué ſon mary, fait eſclatter ſa jalouſie, mais d’vne maniere ſi ſurpre nante & ſi extraordinaire, que quoy que cette matiere ait eſté ſort ſouuent rebatuë.	La femme de Séganarelle étant descendue, et n'ayant point trouvé son mari, fait éclater sa jalousie, mais d'une manière si surpre nante et si extraordinaire, que quoi que cette matière ait été sort souvent rebattue.
iamais perſonne ne l’a traitée auec tant de ſuccés, d’vne maniere ſi contraire à celle de toutes les autres femmes, qui n’ont recours qu’aux emportemens en de ſemblables rencontres, & comme il m’a eſté preſque impoſſible de vous l’exprimer auſſi bien que luy;	jamais personne ne l'a traitée avec tant de succès, d'une manière si contraire à celle de toutes les autres femmes, qui n'ont recours qu'aux emportements en de semblables rencontres, et comme il m'a été presque impossible de vous l'exprimer aussi bien que mille;
Ces vers vous en feront connoiſtre la beauté!	Ces vers vous en seront connaître la beauté!
LA FEMME DE SGANARELLE ſeule.	LA FEMME DE SGANARELLE seule.
L s’eſt ſubitement eſloigné de ces lieux, Et ſa fuitte a trompé mon deſir curieux.	 L'est subitement éloigné de ces lieux, Et sa fuite a trompé mon désir curieux.
Mais de ſa trahiſon ie ne fais plus de doute, Et le peu que i’ay veu me la deſcouure toute.	Mais de sa trahison ici ne fais plus de doute, Et le peu que j'ai vu me la découvre toute.
Ie ne m’eſtonne plus de l’eſtrange froideur Dont ie le vois reſpondre à ma pudique ardeur, Il reſerue l’ingrat ſes carreſſes à d’autres, Et nourit leurs plaiſirs par le ieuſne des noſtres.	Je ne m'étonne plus de l'étrange froideur Dont ie le vois répondre à ma pudique ardeur, Il réserve l'ingrat ses carresses à d'autres, Et nourit leurs plaisirs par le jeûne des nôtres.
Voila de nos maris, le procedé commun, Ce qui leur eſt permis, leur deui ent importun.	Voilà de nos maris, le procédé commun, Ce qui leur est permis, leur dévi ent importun.
Dans les commencemens ce ſont toutes merueilles;	Dans les commencements ce sont toutes merveilles;
Ils témoignent pour nous des ardeurs nõpareilles;	Ils témoignent pour nous des ardeurs nõpareilles;
Mais les traiſtres bien-toſt ſe laſſent de nos feux, Et portent autre part ce qu’ils do uent chez eux.	Mais les traîtres bientôt se lassent de nos feux, Et portent autre part ce qu'ils do ouvent chez eux.
Ah!	Ah!
que i’ay de deſpit, que la loy n’authoriſe, A changer de mary comme on fait de chemiſe:	que j'ai dé dépit, que la loi n'autorise, A changer de mari comme on fait de chemise:
En ramaſſant le portrait que Celie auoit laiſſe tomber.	En ramassant le portrait que Celie avait laisse tomber.
Cela ſeroit comn ode, & i’en ſçay tel icy Qui comme moy ma foy le voudroit bien auſſi.	Cela serait comn ode, et j'en sais tel ici Qui comme moi ma foi le voudrait bien aussi.
Mais quel eſt ce bijou que le ſort me preſente?	Mais quel est ce bijou que le sort me présente?
L émail en eſt fort beau, la graueure charmante, Ouurons.	L émail en est fort beau, la graveure charmante, Ouvrons.
SCENE VI.	SCÈNE VI.
SCENE VI.	SCÈNE VI.
SGANARELLE, ET 3A PEMME.	SGANARELLE, ET 3A PEMME.
Velques beautez que l’Autheur ait fait voir dans la Scene precedente, ne croyez pas qu’il ſoit de ceux qui ſouuent apres vn beau debut donnent (pour parler vulgairement du nez en terre) puiſque plus vous aduancerez dans la lecture de cette Piece, plus vous y deſcouurirez de beautez, & pour en eſtre perſuadé, il ne faut que ietter les yeux ſur cette Scene, qui en fait le fondement.	Velques beautés que l'Auteur ait fait voir dans la Scène précédente, ne croyez pas qu'il soit de ceux qui souvent après un beau début donnent (pour parler vulgairement du nez en terre) puisque plus vous avancerez dans la lecture de cette Pièce, plus vous y découvrirez de beautés, et pour en être persuadé, il ne faut que jeter les yeux sur cette Scène, qui en fait le fondement.
Celie en s’évanoüiſſant, ayant laiſſé tomber le portraict de ſon Amant, la femme de Sganarele le ramaſſe, & comme elle le conſidere attentiuement, ſon mary ayant aidé à reporter Celie chez elle, rentre ſur la Scene & regarde par deſſus l’eſpaulle de ſa femme, ce qu’elle conſidere:	Celie en s'évanouissant, ayant laissé tomber le portrait de son Amant, la femme de Séganarele le ramasse, et comme elle le considère attentivement, son mari ayant aidé à reporter Celie chez elle, rentre sur la Scène et regarde par -dessus l'espaulle de sa femme, ce qu'elle considère:
& voyant ce portraict commence d’entrer en quelque ſorte de jalouſie, lors que ſa femme s’auiſe de le ſentir, ce qui confirme ſes ſoupçons, dans la penſée qu’il a qu’elle le baiſe;	et voyant ce portrait commence d'entrer en quelque sorte de jalousie, lors que sa femme s'avise de le sentir, ce qui confirme ses soupçons, dans la pensée qu'il a qu'elle le baise;
mais 14 il ſe doute bien-toſt plus qu’il eſt de la grande Confrairie, quand il entend dire à ſa femme, qu’elle ſouhaitteroit d’auoir vn Eſpoux d’vne auſſi bonne mine:	mais 14 il se doute bientôt plus qu'il est de la grande Confrairie, quand il entend dire à sa femme, qu'elle souhaiterait d'avoir un Époux d'une a bonne mine:
c’eſt alors qu’en la ſurprenant, il luy arrache ce portraict.	c'est alors qu'en la surprenant, il lui arrache ce portrait.
Mais deuant que de parler des diſcours qu’ils tiennent enſemble ſur le ſujet de leur jalouſie, il eſt à apropos de vous dire, qu’il ne s’eſt iamais rien veu de ſi agreable que les poſtures de Sganarelle, quand il eſt derriere ſa femme, ſon viſage & ſes geſtes expriment ſi bien ſa jalouſie, qu’il ne ſeroit pas neceſſaire qu’il parlaſt pour paroiſtre le plus jaloux de tous les hommes:	Mais devant que de parler des discours qu'ils tiennent ensemble sur le sujet de leur jalousie, il est à appropos de vous dire, qu'il ne s'est jamais rien vu de si agréable que les postures de Séganarelle, quand il est derrière sa femme, son visage et ses gestes expriment si bien sa jalousie, qu'il ne serait pas nécessaire qu'il parlât pour paroistre le plus jaloux de tous les hommes:
Il reproche à ſa femme ſon infidelité & tâche de luy perſuader qu’elle eſt d’autãt plus coupable qu’elle a vn mary qui (ſoit pour les qualitez du corps, ſoit pour celles de l’eſprit) eſt entierement parfait.	Il reproche à sa femme son infidélité et tâche de deux persuader qu'elle est d'autant plus coupable qu'elle a un mari qui (sait pour les qualités du corps, soit pour celles de l'esprit) est entièrement parfait.
Sa femme qui d’vn autre coſté croit auoir autant & plus de ſuiet que luy d’auoir martel en teſte, s’emporte contre luy en luy redemendant ſon bijou;	Sa femme qui d'un autre côté croit avoir autant et plus de sujet que lui d'avoir martel en tête, s'emporte contre lui en lui Mademendant son bijou;
tellement que chacun croyant auoir raiſon, cette diſpute donne vn agreable diuertiſſement à l’Auditeur, à quoy Sganarelle contribuë beaucoup par des geſtes qui ſont inimitables & qui ne ſe peuuent exprimer ſur le papier.	tellement que chacun croyant avoir raison, cette dispute donne un agréable divertissement à l'Auditeur, à quoi Sganarelle contribue beaucoup par des gestes qui sont inimitables et qui ne se peuvent exprimer sur le papier.
Sa femme eſtant laſſe d’oüir ſes reproches, luy arrache le portraict qu’il luy auoit pris & s’enfuit, & Sganarelle court apres elle.	Sa femme étant lasse d'oüir ses reproches, tu arrache le portrait qu'il lui avait pris et s'enfuit, et Séganarelle court après elle.
Vous auriez ſujet de me quereller, ſi ie ne vous enuoyois pas les Vers d’vne Scene qui fait le fondement de cette Piece;	Vous auriez sujet de me quereller, si personne ne vous envoyais pas les Vers d'une Scène qui fait le fondement de cette Pièce;
c’eſt pourquoy ie ſatisfais à voſtre curioſité.	c'est pourquoi Madame satisfais à votre curiosité.
SGANARELLE.	SGANARELLE.
3 re la croyoit morte & ce n’eſtoit rien, Il n’en faut plus qu’autant, elle ſe porte bien.	3 re la croyait morte et ce n'était rien, Il n'en faut plus qu'autant, elle se porte bien.
Mais i’apperçois ma femme.	Mais j'aperçois ma femme.
OAIEMME.	ÔAIEME.
O Ciel!	Ô Ciel!
c’eſt mignature, Et voilà d’vn bel homme vne viue peinture.	c'est mignature, Et voilà d'un bel homme une vive peinture.
SGANARELLE.	SGANARELLE.
à part & regardant ſur I’eſpaule de ſa femme.	à part et regardant sur J'épaule de sa femme.
Que conſidere-t’elle auec attention?	Que considère-t-elle était attention?
Ce portrait mon honneur ne nous dit rien de bon, D’vn fort vilain ſoupçon ie me ſens l’ame eſmeuë.	Ce portrait mon honneur ne nous dit rien de bon, D'un fort vilain soupçon ie me sens l'âme émue.
SA FEMME.	SA FEMME.
Sans l’apperceuoir continuë.	Sans l'apercevoir continue.
Iamais rien de plus beau ne s’offrit à ma veuë.	Jamais rien de plus beau ne s'offrit à ma vue.
Le truuan prus que lores en dont encor prirer.	Le truan prus que lores en dont encor prirer.
Hon que cela ſent bon.	Hon que cela sent bon.
SGANARELLE à part.	SGANARELLE à part.
Ah!	Ah!
i’en tiens.	j'en tiens.
Quoy peſte le baiſer?	Quoi peste le baiser?
SA FEMME pourſuit.	SA FEMME poursuit.
Auoüons qu’on doit eſtre rauie Quand d’vn hõme ainſi fait on ſe peut voir leruio Et que s’il en contoit auec attention, Le penchant ſeroit grand à la tentation.	Auoüons qu'on doit être ravie Quand d' Homme ainsi fait on se peut voir lervo Et que s'il en contait at attention, Le penchant serait grand à la tentation.
Ah!	Ah!
que n’ay-je vn mary d’vne auſſi bonne mine.	que n'ai-je un mari d'une aussi bonne mine.
Au lieu de mon pelé, de mon iuſtre.	Au lieu de mon pelé, de mon justre.
SGANARELLE luy arrachant le portraict.	SGANARELLE était arrachant le portrait.
Ah!	Ah!
matine, Nous vous y ſurprenons en feute contre nous, En diffamant l’honneur de voſtre cher eſpoux:	matine, Nous vous y surprenons en feute contre nous, En diffamant l'honneur de votre cher époux:
Donc à voſtre calcul, ô ma trop digne femme!	Donc à votre calcul, ô ma trop digne femme!
Monſieur, tout bien cõté, ne vaut pas biẽ Madame?	Monsieur, tout bien compté, ne vaut pas bien Madame?
Et de par Belzebut qui vous puiſſe emporter Quel plus rare party pourriez-vous ſouhaitter?	Et de par Bélzebut qui vous puisse emporter Quel plus rare party pourriez-vous souhaiter?
Peut-on trouuer en moy quelque choſe à redire?	Peut-on trouver en moi quelque chose à redire?
Cette taille, ce port, que tout le monde admire, Ce viſage ſi propre à donner de l’amour, Pour qui mille beautez ſoûpirent nuit & iour;	Cette taille, ce port, que tout le monde admire, Ce visage si propre à donner de l'amour, Pour qui mille beautés soupirent nuit et jour;
Bref en tout & par tout ma perſonne charmante, N’eſt dõc pas vn morceau dõt vous ſoyez cõtente:	Bref en tout et par tout ma personne charmante, N'est dõc pas un morceau dont vous soyez consente:
Et pour raſſaſier voſtre appetit gourmand, Hiaut a ion maiy leragoun a vngiland.	Et pour rassasier votre appétit gourmand, Hiaut a ion mai leragoun a ungiland.
SA FEMME.	SA FEMME.
I'entends à demy-mot où va la raillerie, Tu crois par ce moyen.	J'entends à demi-mot où va la raillerie, Tu crois par ce moyen.
SGANARELLE.	SGANARELLE.
A d’autres ie vous prie, La choſe eſt auerée, & ie tiens dans mes mains Vn bon certificat du mal dont ie me plains.	À d'autres Dieux vous prie, La chose est auerée, et tu tiens dans mes mains Un bon certificat du mal dont une me plains.
SA FEMME.	SA FEMME.
Mon courroux n’a deſia que trop de violence, Sans le charger encor d’vne nouuelle offence;	Mon courroux n'a déjà que trop de violence, Sans le charger encor d'une nouvelle offense;
Eſcoute, ne crois pas retenir mon bijou, Et ſonge vn peu.	Écoute, ne crois pas retenir mon bijou, Et songe un peu.
SGANARELLE.	SGANARELLE.
Ie longe a te rompre le cou.	Je longe a te rompre le cou.
Que ne puis-je auſſi bien que ie tiens la copie Tenir l’original.	Que ne puis-je aussi bien que . tiens la copie Tenir l'original.
SA FEMME.	SA FEMME.
SGANARÉLLE.	SGANARELLE.
Pour rien mamie, Doux objet de mes vœux i’ay grand tort de crier, Et mon front de vos dons vous doit remercier.	Pour rien mamie, Doux objet de mes vœux j'ai grand tort de crier, Et mon front de vos dons vous doit remercier.
Le voilà le beau fils, le mignon de couchette, ReLe mal-heureux tiſon de ta flâme ſecrette, garLe drole auec lequel.	Le voilà le beau fils, le mignon de couchette, ReLe malheureux tison de ta flamme secrette, garLe drôle était lequel.
dant Ie portraict de Lelie.	dant Je portrait de Lélie.
SA FEMME.	SA FEMME.
macoloquei, pourſuis?	macoloquei, poursuis?
SGANARELLE.	SGANARELLE.
Auec Iequel te dis-je.	Avec Jequel te dis-je.
& I’encreue d’ennuis.	et J'encreve d'ennuis.
SA FEMME.	SA FEMME.
Que me veut dõc cõter par là ce maiſtre yurogne?	Que me veut donner compter par là ce maître ivrogne?
SGARANELLE.	SGARANELLE.
Tu ne m’entends que trop Madame la carogne, Sganarelle, eſt vn nom qu’on ne me dira plus, Et ron va m'appener Seigneur Cornelius :	Tu ne m'entends que trop Madame la carogne, Séganarelle, est un nom qu'on ne me dira plus, Et ron va m'appener Seigneur Cornelius :
I’en ſuis pour mon honneur;	J'en suis pour mon honneur;
mais à toy qui me loſtes, Ie t’ẽ feray du moins pour vn bras ou deux coſtes.	mais à toi qui me lôtes, Je t'en ferai du moins pour un bras ou deux côtes.
SA FEMME.	SA FEMME.
de vam crestem deremblables uneodiss	de vam crestem deremblables uneodiss
SGARANELLE.	SGARANELLE.
Et tu m’oſes ioüer de ces diables de tours.	Et tu m'oses ioüer de ces diables de tours.
SA FEMME.	SA FEMME.
Et quels diables de tours, parle donc ſans rien SGANARELLE.	Et quels diables de tours, parle donc sans rien SGANARELLE.
feindre.	feindre.
Ah!	Ah!
cela ne vaut pas la peine de ſe plaindre.	cela ne vaut pas la peine de se plaindre.
D’vn panache de Cerf ſur le front me pouruoir.	D'un panache de Cerf sur le front me pourvoir.
Helas!	Hélas!
voila vrayement vn beau venez-y voir.	voilà vraiment un beau venez-y voir.
B iij	 Bijà
SA FEMME.	SA FEMME.
Donc apres m’auoir fait la plus ſenſible offence Qui puiſſe d’vne femme exciter la vengeance, Tu prends d’vn feint couroux le vain amuſement Pour preuenir l’effet de mon reſſentiment:	Donc après m'avoir fait la plus sensible offense Qui puisse d'une femme exciter la vengeance, Tu prends d'un feint courroux le vain amusement Pour prévenir l'effet de mon ressentiment:
D’vn pareil procede rimhorente cie noaueſle, Celuy qui fait l’offence eſt celuy qui querelle.	D'un pareil procède rimhorente -je noauesle, Celui qui fait l'offense est celui qui querelle.
SGANARELLE.	SGANARELLE.
En!	En!
la bonne effrontée, a voir ce fier maintien Ne la croiroit-on pas vne femme de bien.	la bonne effrontée, à voir ce fier maintien Ne la croirait-on pas une femme de bien.
SA FEMME.	SA FEMME.
Va, pourſuis ton chemin, cajolle tes Maiſtreſſes, muurenre reuro tes (uux de ſuis ſeur ues careſſes;	Va, poursuis ton chemin, cajolle tes Maîtresses, muvrentre revro tes (uux de suis sûr es caresses;
Mais rends moy mon portraict ſans te joüer de moy.	Mais rends moi mon portrait sans te jouer de moi.
Elle luy arrache le portraict & s’enfuit.	Elle avait arrache le portrait et s'enfuit.
SGANARELLE courant apres elle.	SGANARELLE courant après elle.
Ouy, tu crois m’eſchapper, ie l’auray malgré toy.	Oui, tu crois m'échapper, Elle l'aurai malgré toi.
SCENE VIT.	SCÈNE VIT.
LELIE, GROSRENE'.	LELIE, GROSRENE.
Elie auoit deſia trop causé de trouble E dans l’eſprit de tous nos Acteurs, pour ne pas venir faire paroiſtre les ſiens ſur la Scene:	Élie avait déjà trop causé de trouble E dans l'esprit de tous nos Acteurs, pour ne pas venir faire paraître les siens sur la Scène:
En effet, il n’y arriue pas pluſtoſt, que l’on voit la triſteſſe peinte ſur ſon viſage:	En effet, il n'y arrive pas plutôt, que l'on voit la tristesse peinte sur son visage:
Il fait voir que de la campagne où il eſtoit, il s’eſt rendu au pluſtoſt à Paris, ſur le bruit de l’hymen de Ceng.	Il fait voir que de la campagne où il était, il s'est rendu au plustost à Paris, sur le bruit de l'hymen de Ceng.
Comne neſt tout nouuellement arriué, ſon valet le preſſe d’aller manger vn morceau deuant que d’aller apprendre des nouuelles de ſa Maiſtreſſe;	Comne nest tout nouvellement arrivé, son valet le presse d'aller manger un morceau devant que d'aller apprendre des nouvelles de sa Maîtresse;
mais il n’y veut pas conſentir, & voyant que ſon valet l’importune, il l’enuoye manger, cependant qu’il va chercher à ſe délaſſer des fatigues de ſon voyage auprés de ſa Maiſtreſſe.	mais il n'y veut pas consentir, et voyant que son valet l'importune, il l'envoie manger, cependant qu'il va chercher à se délasser des fatigues de son voyage auprès de sa Maîtresse.
Remarquez s’il vous plaiſt, ce que cette Scene contient, & ie vous feray voir en vn autre endroit, que l’Autheur a infiniment de l’eſprit, de l’auoir placee n'a propuu, ce pourrous en-mieux faire reſſouuenir, en voicy les Vers.	Remarquez s'il vous plaît, ce que cette Scène contient, un autre vous ferai voir en un autre endroit, que l'Auteur a infiniment de l'esprit, de l'avoir placée n'a propu, ce pourrous en-mieux faire ressouvenir, en voici les Vers.
GROSRENE'.	GROSRENE.
Nfin nous y voicy:	Nfin nous y voici:
mais Monſieur, ſi ie l'oſe.	mais Monsieur, si on l'ose.
E Ie voudrois vous prier de me dire vne choſe.	 Je voudrais vous prier de me dire une chose.
Hé bien, parle.	Hé bien, parle.
LELIE.	LELIE.
GROSRENE'.	GROSRENE.
Auez-vous le diable dans le corps Pour ne pas ſuccomber a de pareils efforts?	Avez-vous le diable dans le corps Pour ne pas succomber a de pareils efforts?
Depuis huit iours entiers auec vos longues traites Nous ſommes à picquer de chiennes de mazettes, De qui le train maudit nous a tant ſecoüez, Que ie m’en ſens pour moy tous les mẽbres roüez, Sans préiudice encor d’vn accident bien pire, Qui m’afflige vn endroit que ie ne veux pas dire;	Depuis huit jours entiers auec vos longues traites Nous sommes à piquer de chiennes de mazettes, De qui le train maudit nous a tant secoüez, Que ie m'en sens pour moi tous les mienbres rouez, Sans préjudice encor d'un accident bien pire, Qui m'afflige un endroit que ie ne veux pas dire;
Cependant arriué vous ſortez bien & beau Sans prendre de repos, ny manger vn morceau.	Cependant arrivé vous sortez bien et beau Sans prendre de repos, ni manger un morceau.
LELIE.	LELIE.
Ce grand empreſſement n’eſt point digne de blâme De l'himen de Celie, on allarme mon ame;	Ce grand empressement n'est point digne de blâme De l'hymen de Célie, on alarme mon âme;
Tu ſçais que ie l’adore, & ie veux eſtre inſtruit Auant tout autre ſoin de ce funeſte bruit.	Tu sais que personne l'adore, et et veux estre instruit Avant tout autre soin de ce funeste bruit.
GROSRENE'.	GROSRENE.
Oüy, mais vn bon repas vous ſeroit neceſſaire Pour s’aller eſclaircir, Monſieur, de cette affaire, Et voſtre cœur ſans doute en deuiẽdroit plus fort Pour pouuoir reſiſter aux attaques du ſort I’en iuge par moy-meſme, & la moindre diſgrace Lors que ie ſuis à ieun, me ſaiſit, me terrace;	Oui, mais un bon repas vous serait nécessaire Pour s'aller éclaircir, Monsieur, de cette affaire, Et votre cœur sans doute en deviendrait plus fort Pour pouvoir résister aux attaques du sort J'en juge par moi-même, et la moindre disgrâce Lors que sans suis à jeun, me saisit, me terrace;
Mais quand i’ay bien mangé, mon ame eſt ferme à tout, Et les plusgrãds reuers n’enviendroiẽt pas à bout.	Mais quand j'ai bien mangé, mon âme est ferme à tout, Et les plusgrãds revers n'enviendraient pas à bout.
