M.	M.
Bien que ie ſois ſans corps, & deſſence inuiſible, I’agis deſſus les corps, & ie me rens ſenſible:	Bien que ici sois sans corps, et dessence invisible, J'agis dessus les corps, et Se me rens sensible:
Mais ne pretendez, pas me connoiſtre parlà, Cartantoſt ie ſuis humble, & tantoſt plein d’audace, Ie ſuis Tyran, flatteur, tantoſt feu, tantoſt glace, Et mon eſtre pourtant n’eſt rien de tout cela.	Mais ne prétendez, pas me connaître parlà, Cartantôt tu suis humble, et tantôt plein d'audace, Je suis Tyran, flatteur, tantôt feu, tantôt glace, Et mon être pourtant n'est rien de tout cela.
LEE Le ſens de cette Enigme eſt aſſez difficile, M’ais ie ne feray pas vne eſpreuue inutile, En cette obſcurité ie voy beaucoup de iour, Et ce quelle vous cache eſt ſeulement amour.	LE Le sens de cette Enigile est assez difficile, M'ai ie ne ferai pas une épreuve inutile, En cette obscurité sans vois beaucoup de jour, Et ce quelle vous cache est seulement amour.
Toutes ces qualitez le font aſſez connoiſtre, Souuent ſans y penſer les dames le font naiſtre, Et ce ſexeinhumain au lieu de le cherir, Apres l’auoir produit reffuſe à le nourir:	Toutes ces qualités le font assez connaître, Souvent sans y penser les dames le font naître, Et ce sexeinhumain au lieu de le chérir, Après l'avoir produit reffuse à le nourir:
Alors qu’il a receu ce traitement eſtrange.	Alors qu'il a reçu ce traitement étrange.
Sur quelque pauure Amant le barbare ſe vange, Il ſe plait de le voir au milieu des douleurs, Et le traiſtre en riant ſe nourit de ſes pleurs.	Sur quelque pauvre Amant le barbare se venge, Il se plaît de le voir au milieu des douleurs, Et le traître en riant se nourit de ses pleurs.
Cet enfant eſt ſans corps, & d’inuiſible eſſence, Nos corps ſentent pourtant l’effect de ſa puiſſance, Et ſelon que le veut ſon pouuoir ſouuerain, Nous auons au viſage vn air triſte, ou ſerain:	Cet enfant est sans corps, et d'invisible essence, Nos corps sentent pourtant l'effet de sa puissance, Et selon que le veut son pouvoir souuerain, Nous avons au visage un air triste, ou serain:
Quelquefois il eſthumble, & parfois ſon audace Le porte à deſarmer le Dieu meſme de Trace, Tantoſt par flatterie il entre dans vncœur, Et tantoſt en Tyranil s’en fait le vainqueur:	Quelquefois il esthumble, et parfois son audace Le porte à désarmer le Dieu même de Trace, Tantôt par flatterie il entre dans uncœur, Et tantôt en Tyranil s'en fait le vainqueur:
Outre ces qualitez que ie vous ay depeintes, A des deſirs bruſlans il ioint de froides craintes, Et pourtant onne peut iuſtement aſſeurer Qu’il ſoit rien de tout ce qu’onma veu declarer.	Outre ces qualités que je vous ai dépeintes, A des désirs brûlants il joint de froides craintes, Et pourtant onne peut justement assurer Qu'il soit rien de tout ce qu'onma vu déclarer.
ORIANE.	ORIANE.
Acheue Poliante, acheue ton ouurage, Cypre qui te varendre vn ſolemnel hommage, Ne te regarde plus qu’auec les meſme yeux Dont elle conſidere, & ſes rois & ſes Dieux,	Achève Poliante, achève ton ouvrage, Cypre qui te varendre un solennel hommage, Ne te regarde plus qu'avec les même yeux Dont elle considère, et ses rois et ses Dieux,
POLIANTE.	POLIANTE.
I'acheueray, Madame, & pour vous ſatisfaire Il ne faut qu’aſſembler ce diuin caractere, Où faiſant rencontrer les cinq lettres d’amour;	J'achèverai, Madame, et pour vous satisfaire Il ne faut qu'assembler ce divin caractère, Où faisant rencontrer les cinq lettres d'amour;
Devry vevive Puenelaye yne veuplire vel 1oM1.	Devri vevive Puenelaie yne veuplire vel 1M1.
EVRIDEME.	EURIDEME.
Il eſt vray Poliante, & la meſme couronne, Que voſtre eſprit nous rend, la Cypre vous la donne.	Il est vrai Poliante, et la même couronne, Que votre esprit nous rend, la Cypre vous la donne.
FALANTE.	FALANTE.
Receuez, cette pourpre, & comme ſouuerain Auecque le pouuoir prenez leſceptre en main.	Recez, cette pourpre, et comme souverain Avec le pouvoir prenez lesceptre en main.
POLIANTE.	POLIANTE.
Ie reçois ces honneurs, & les illuſtres marques Dont la Cypre à touſiours honnoré ſes Monarques, Mais braues Cypriens ie veux vous témoigner Que mon ambition eſt bien moins de regner, Que de vous faire voir que mon ame n’aſpire Qu'à l’affermiſſement de ce ſuperbe empire, Et que doreſnauant vous trouuerez, en moy L'affection d’vn frere, & le ſupport d’vn Roy.	Je reçois ces honneurs, et les illustres marques Dont la Cypre à toujours honoré ses Monarques, Mais braves Cypriens ie veux vous témoigner Que mon ambition est bien moins de régner, Que de vous faire voir que mon âme n'aspire Qu'à l'affermissement de ce superbe empire, Et que dorénavant vous trouuerez, en moi L'affection d'un frère, et le support d'un Roi.
Mais vous qui m'eſleuez en ce degré ſupréme Et me donnez vn rang qui meſgale à vous meſme, oriaNe deſirez, vous pas ſuiure les volontez, D'vn pere qui mourant à ſoubmis vos beautez, A celuy qui feroit cette heureuſe ouuerture, Dont ie viens à vos yeux d’acheuer laduanture;	Mais vous qui m'élevez en ce degré suprême Et me donnez un rang qui mégale à vous -même, oriaNe désirez, vous pas suivre les volontés, D'un père qui mourant à soubmis vos beautés, À celui qui ferait cette heureuse ouverture, Dont apprendre viens à vos yeux d'achever laduanture;
Si vous ne voulez pas m’honnorer de ce prix, Ie rendray librement le ſceptre que i’ay pris, De cet indigne front i'oſteray la couronne, Et ie deſpouilleray leſclat qui m’enuironne, AAfin qfuc eſuetque onier prusenarmant à vos yeu.	Si vous ne voulez pas m'honorer de ce prix, Je rendrai librement le sceptre que j'ai pris, De cet indigne front j'ôterai la couronne, Et grands dépouillerai lesclat qui m'environne, AFin qfuc esvetque onier prusenarmant à vos yeu.
x Ait ces biens qui ſans vous me ſemblent odieux.	Ox Ait ces biens qui sans vous me semblent odieux.
ORLANE.	ORLANE.
Vous auez merité cette grandeur auguſie, AAtoſſt pour ouns toptenOnanc eſt tiopiuſte, Cypre vous à donné la qualité de Roy, Et pour lacenfirmer, ie vous donne mna foy.	Vous avez mérité cette grandeur augusie, AAtosst pour ouns toptenOnanc est tiopiuste, Cypre vous à donné la qualité de Roi, Et pour lacenfirmer, je vous donne mna foi.
POLIANTE.	POLIANTE.
AApres ucile puuemt qurit u poun at pineulle, Ie n’ay plus de deſirs, adorable merueille, Sinon que deſormais la clemence des Dieux, Me conſerue long-temps un bien ſi precieux.	AApres ucile puuemt qurit poun pineulle, Ie ay plus de désirs, adorable merveille, Sinon que désormais la clémence des Dieux, Me conserve long-temps un bien si uri.
FALANTE.	FALANTE.
Comme à voſtre deſſein ils ont eſté propices, Ils auront ſoing encor d’accroiſtre vos delices, Et bien-toſt leur bonté vous vamettre en vn point D’ou la felicité ne ſe ſepare point.	Comme à votre dessein ils ont été propices, Ils auront soing encor d'accroître vos délices, Et bientôt leur bonté vous vamettre en un point D'ou la félicité ne se pare point.
POLIANTE.	POLIANTE.
POLIANTE.	POLIANTE.
Allons donc de ce par belle, & diuine Reine, Remercier les Dieux (où pluſtoſt Hermogene) Puis que i'en ay receu ce ſecret ſi charmant, Qui me fait grand Monarque, & bien-heureux Amant.	Allons donc de ce par belle, et divine Reine, Remercier les Dieux (où plutôt Hermogène) Puis que j'en ai reçu ce secret si charmant, Qui me fait grand Monarque, et bientôt Amant.
YT 26 L11	YT 26 L11
DEDEVD IMERERE POLIANTE, CLINDOR.	DÉDEUD IMERÈRE POLIANTE, CLINDOR.
POLIAN B Epeſthes taysd Hermhgan TE.	POLIAN B Épesthes taisd Hermhgan TE.
Eó e lva trouuer Eri fay qu'auecque toy ton adreſſe 1.	E E lle élever Eri fais qu'avec toi ton adresse 1.
qnet Pous plũt jacilemet l’obliger à venir Dy qu'vn Prince puiſſant le veut entretenir, Et bruſle du deſir de cette courtoiſie, Dés lors qu’il aborda les murs de Nicoſie;	qnet Pous plaît jacilement l'obliger à venir Dis qu'un Prince puissant le veut entretenir, Et brûle du désir de cette courtoisie, Dès lors qu'il aborda les murs de Nicosie;
S’il demande ſon nomtu ne luy diras pas, Mais tu prendras le ſoing de conduire ſes pas, Iuſques dans ce Falais où ie pourray l’attendre, S’il prend en ma faueur la peine de ſi rendre.	S'il demande son nomtu ne lui diras pas, Mais tu prendras le soin de conduire ses pas, Jusque dans ce Falais où ie pourrai j'attendre, S'il prend en ma faveur la peine de si rendre.
CLLINDOR.	CLLINDOR.
It iouy ſammecueng(ant fets onare ue cout poixt il ſort.	It joui sammecueng (ant sets onare ue coût poixt il sort.
POLIANTE, ſeul.	POLIANTE, seul.
Hermogene verra ce qu’il n’eſpere point, Et bien que ſon eſprit ſoit & ſubtil, & rare, Abignpreppmbonpab epatur duy prebare;	Hermogène verra ce qu'il n'espère point, Et bien que son esprit soit et subtil, et rare, Abignprembonpab eatur dui prépare;
Mais Narcize l'aduange, allons la receuoir.	Mais Narcize l'avange, allons la recevoir.
SCENE DEVXIESME.	SCÈNE DEUXIÈME.
POLIANTE, NARCIZE.	POLIANTE, NARCIZE.
POLIANTE, voyant Narcize toute penſiue.	POLIANTE, voyant Narcize toute pensive.
Eſongez, plus ma ſœuribiens toſt vous allez.	Esongez, plus ma sœuribiens tôt vous allez.
voir, Cet agreable obiet dont voſtre ame eſt bleſſée, Et vos yeux vont iouyr du bien de la penſée, Hermogene en vn mot qui doit icy venir, Vous entretiendra mieux que voſtre ſouuenir.	voir, Cet agréable objet dont votre âme est blessée, Et vos yeux vont jouir du bien de la pensée, Hermogène en un mot qui doit ici venir, Vous entretiendra mieux que votre souvenir.
Non n'en rougiſſez point, vne plus belle flame.	Non n'en rougissez point, une plus belle flamme.
Ne ſçauroit embrazer voſtre cœur, ny voſtre ame, I'approuue ce deſſein qu'on ne peut trop loüer	Ne saurait embraser votre cœur, Se vostre âme, J'approuve ce dessein qu'on ne peut trop louer
NARGIZE.	NARGIZE.
Il eſt auſſi trop beau pout le deſaduoüer:	Il est aussi trop beau pout le désavouer:
Ouy mon frere il eſt vray, ie cherie J'ermogene, Cet aymable eſtranger eſt l’autheur de ma peine, Ie penſeinceſſamment aux rares qualitez, Dont il peut aſſeruir les plus grandes beautez, Et comme jon esprut a fut vofint piiſſance, Ie ioints l’affectiona la reconnoiſſance.	Oui mon frère il est vrai, on chérie J'ermogène, Cet aimable étranger est l'auteur de ma peine, Je penseincessamment aux rares qualités, Dont il peut asservir les plus grandes beautés, Et comme jon éprut a fut vofin piissance, Je joints l'affectiona la reconnaissance.
POLIANTE.	POLIANTE.
Pour la reconnoiſſance elle eſt de mon deuoir, L'ayréceu ſes bien-faits, c'eſtla may d’y pouruoir, Repoſez vous ſur moy de ce ſoing agreable, Et dont vous allez voir un effect admirable.	Pour la reconnaissance elle est de mon devoir, L'ayréceu ses bienfaits, c'estla mai d'y pourvoir, Reposez -vous sur moi de ce soin agréable, Et dont vous allez voir un effet admirable.
NARCIZE.	NARCIZE.
Quel ſera cet effect ſtrare, & ſicharmante;	Quel sera cet effet strare, et sicharmante;
BOLANTE.	BOLANTE.
Il ſera chere ſœur digne de voſtre Amant.	Il sera chère sœur digne de votre Amant.
NARCIZE.	NARCIZE.
Ce ſecret eſt-il tel qu'on ne le puiſſe apprendre?	Ce secret est-il tel qu'on ne le puisse apprendre?
POLIANTE.	POLIANTE.
Rentrons:	Rentrons:
dans vn moment tu le pouras comprendre.	dans un moment tu le pourras comprendre.
SCENE TROISIESME.	SCÈNE -TROISIÈME.
HERMOGENE, CLINDOR.	HÉRMOGENE, CLINDOR.
HERMOGENE.	HÉRMOGENE.
E Prince eſt vnobiet que ie ne vis iamais.	E Prince est vnobiet que ici ne vis jamais.
CLINDOR.	CLINDOR.
Vous le verrez Seigneur, entrez dans ce Palais:	Vous le verrez Seigneur, entrez dans ce Palais:
D iij.	 Dij.
DELETE TV.	DELETE TU.
HERMOGEREL PATHCELIA RINTE, CLINDOR, PHILISTE.	HÉRMOGEREL PATHÉCELIA RINTE, CLINDOR, PHILISTE.
HERMOGENE.	HÉRMOGENE.
Mis me ferez vous parler à voſtre Maiiſtre?	Mis me ferez -vous parler à votre Maiistre?
Fi1	Fi1
ALTIRSE.	ÀLTIRSE.
Grand Prince ſeul icy vous auez, droit de l’eſtre, Nous ne cognoiſſons point d'autres maiſtres que vous, Seul vous nous commandez, & diſpoſez, de nous.	Grand Prince seul ici vous avez, droit de l'être, Nous ne connaissons point d'autres maîtres que vous, Seul vous nous commandez, et disposez, de nous.
HERMOGENE.	HÉRMOGENE.
Moyie ſuis voſtre Maiſtre?	Moyie suis votre Maître?
ô le plaiſant caprice!	ô le plaisant caprice!
Depuis quand eſtes vous entrez à mon ſeruice?	Depuis quand êtes vous entrez à mon service?
Qui de mes afficiers à fait un ſi beaux choix?	Qui de mes afficiers à fait un si beaux choix?
TYRINTE.	TYRINTE.
Vn deſtin bien-heureux nous a mis ſoubs vos loix, Dés lors que vous auez abordé Nicoſie.	Un destin bienheureux nous a mis sous vos lois, Dès lors que vous avez abordé Nicosie.
HERMOGENE.	HÉRMOGENE.
Ie ſuis trop redeuable à voſtre courtoiſie;	Je suis trop redevable à votre courtoisie;
Mais mon ſort inegal à ma condition, M'empeſche de reſpondre à voſtre affectiòn.	Mais mon sort inégal à ma condition, M'empêche de répondre à votre affectin.
PHILISTE.	PHILISTE.
Il faut que vous ſoyez, d’vne haute naiſſance, Si voſtre qualité paſſe voſtre puiſſançe, Car fuſſiez vous vn Roy, vous ne ſçauriez, auoir Plus de biens, de grandeurs, de train, ny de pouuoir.	Il faut que vous soyez, d'une haute naissance, Si votre qualité passe votre puissançe, Car fussiez vous un Roi, vous ne sauriez, avoir Plus de biens, de grandeurs, de train, ni de pouvoir.
Voyez ce beau Palais où l’œil rauy contemple, P ne profuſion quin'eut iamais dexemple, Ces meubles precieux, les treſors qu’il contient, Et ſoyez aſſeuré que tout vous appartient.	Voyez ce beau Palais où l'œil ravi contemple, P ne profusion qu'eut jamais dexemple, Ces meubles précieux, les trésors qu'il contient, Et soyez assuré que tout vous appartient.
HERMOGENE.	HÉRMOGENE.
Quo'y que Prince ie ſuis un reſte de naufrage, Et ie ne pretens rien en ce noble heritage;	Qu'y que Prince a suis un reste de naufrage, Et tu ne prétends rien en ce noble héritage;
Ce n’eſt pas cet eſpoir qui me conduit icy, Ceſſez doncq deſormais de me iouër ainſi:	Ce n'est pas cet espoir qui me conduit ici, Cessez donc désormais de me jouer ainsi:
Ie viens au mandementque ma fait voſtre maiſtre, Ne me derobez, point l'honneur de le connoiſtre:	Je viens au mandementque ma fait votre maître, Ne me dérobez, point l'honneur de le connaître:
Où s’il eſt empeſché vous pouuez l’aduertir, Ayant affaire allieurs que ie m'envayſortir.	Où s'il est empêché vous pouvez l'avertir, Ayant affaire allieurs que ie m'envaysortir.
ALTIRSE.	ÀLTIRSE.
Quel cheual vous plaiſt-il?	Quel cheval vous plaît-il?
icy les eſcuries Sont pleines des plus beaux.	ici les écuries Sont pleines des plus beaux.
HERMOGENE.	HÉRMOGENE.
Treue à ces railleries, Ce ieu m'eſt à la fin importun & ſuſpect, Vous me deuez traiter auec plus de respect, Et croire que ie ſuis aſſez conſiderãble, Pour ne vous pas ſeruir d’entretien, & de fable.	Treve à ces railleries, Ce jeu m'est à la fin importun et suspect, Vous me devez traiter avec plus de respect, Et croire que je suis assez considerãble, Pour ne vous pas servir d'entretien, et de fable.
CLINDOR.	CLINDOR.
Seigneur faites de nous- vn meilleur iugement, Et ſortez quant & quant de voſtre eſtonnement;	Seigneur faites de nous-m vn meilleur jugement, Et sortez quant et quant de votre étonnement;
Ce que nous vous diſons, le deuoinnous l’ordonne, Ce Palais eſt à vous, & le Roy vous le donne, Parſon commandement nous venons- vous ſeruir.	Ce que nous vous disons, le devoinnous l'ordonne, Ce Palais est à vous, et le Roi vous le donne, Parson commandement nous venons- vous servir.
HERMO.	HÉRMO.
GENE.	GENE.
Vn bon-heurſt ſoudain pouroit bien merauir, Mais n’ayant pas l’honneur d’eſtre en ſa connoiſſance, I'admire iuſtement cette mtagnificence, Et i'ay bien de la peine à me perſuader,	Un bonheurs soudain pourrait bien méravir, Mais n'ayant pas l'honneur d'être en sa connaissance, J'admire justement cette mtagnificence, Et j'ai bien de la peine à me persuader,
3 Que ie doiue en effect ces treſors poſſeder.	3 Que ie doive en effet ces trésors posséder.
Peut-eſtre ce Palais, & toute cette pompe, Ne ſont qu’illuſions d’vncharme qui me trompe, Et ces ameublenens qui paroiſſent ſi beaux, Ne ſont rien en effet que de vilains lambeaux, Qu'vn noir enchantement fait ſeruir de parure, Aux funeſtes debris d’vne vieille maſure.	Peut-être ce Palais, et toute cette pompe, Ne sont qu'illusions d'uncharme qui me trompe, Et ces ameublenens qui paraissent si beaux, Ne sont rien en effet que de vilains lambeaux, Qu'un noir enchantement fait servir de parure, Aux funestes débris d'une vieille masure.
Mais quel eſclatnouueau ſe preſente à mes yeux?	Mais quel esclatnongeau se présente à mes yeux?
polianCe Palais ſeroit-il la demeure des Dieux, Qu'on y voit arriuer des beautez ſans pareilles?	polianCe Palais serait-il la demeure des Dieux, Qu'on y voit arriver des beautés sans pareilles?
Pour moy ie ſuis confus de toules ces merueilles, Et mon bon-heur eſt tel en cette occaſion, Que ie doute a bon aroit de ſa poſſeſſion.	Pour moi esprit suis confus de toules ces merveilles, Et mon bonheur est tel en cette occasion, Que ie doute à bon arait de sa possession.
E	E
DODTY IJ POLIANTE, HERMOGENE, NARCIZE, & quelques gardes.	DODTY IJ OLIANTE, HERMOGENE, NARCIZE, et quelques gardes.
POLIANTE.	POLIANTE.
Vitte l’eſtonnement genereux Hermogene, Voſſede ces treſors, & ne ſois plus en peine, De quelle mains tu tiens ces ſuperbes preſens;	Vite l'étonnement généreux Hermogène, Votre ces trésors, et ne sois plus en peine, De quelle mains tu tiens ces superbes presens;
Ton eſprit ma preſté les biens que teterens, Et meſme tu pourrois te plaindre en ce partage, Siie n’auois deſſein de faire d’auantage:	Ton esprit ma prêté les biens que teterents, Et même tu pourrais te plaindre en ce partage, Siie n'a dessein de va auantage:
Quy diuin eſtranger ie te veux faire voir, Combien vn bon office à ſur moy de pouuoir;	Qui divin étranger tes te veux faire voir, Combien un bon office à sur moi de pouvoir;
Ie te dois mes Eſtats, ie te dous ma couronne, Tu m’as donné le ſceptre, & ie te l’abandonne Diſpoſe librement de mon authorité, Et croyque ie faits moins que tu n'as merité.	Je te dois mes États, ie te dous ma couronne, Tu m'as donné le sceptre, et Seigneur te l'abandonne Dispose librement de mon autorité, Et croisque tu faits moins que tu n'as mérité.
HERMOGENE.	HÉRMOGENE.
Sire, parmy l’erreur où ce diſcours me plonge Ie penſe ſeulement faire quelque beau ſonge, Et de quelque bon-heur qu’on me veille flatter Mon ſort, & mes deffaux m’obligent d’en douter:	Sire, parmi l'erreur où ce discours me plonge Je pense seulement faire quelque beau songe, Et de quelque bonheur qu'on me veille flatter Mon sort, et mes défauts m'obligent d'en douter:
Ie vous ay dites, vous donné le diadéme?	Je vous ai dites, vous donné le diadème?
Comment l’aurois-ie fait, ſi i’en manque moymeſme?	Comment l'aurais-je fait, si j'en manque moymesme?
E ni ic epumtriget vous donnerdes Eſtats?	 Et ic epumtriget vous donnerdes États?
Et diſpoſer icy des biens que ie n'ay pas.	Et disposer ici des biens que ici n'ai pas.
POLIANTE.	POLIANTE.
Ouy tout Roy que ie ſuis, ie ſuis tacreature;	Oui tout Roi que je suis, je suis tacreature;
Et pourmieux t’exprimer cette eſtrãge aduanture Souuien toy du ſecret que tu m’as deſcouuert, De mon trône par la le chemin m’eſt ouuert, Par cet heureux moyen t’occuppe cet Empire, Et ie iouys des biens qu’à laiſſez Zenopire.	Et pourmieux t'exprimer cette étrange aventure Souvien toi du secret que tu m'as découvert, De mon trône par la le chemin m'est ouvert, Par cet heureux moyen t'occuppe cet Empire, Et apprendre jouis des biens qu'à laissez Zénopire.
Mais pour toy ma faueurne veut rieneſpargner, Icy ſans eſtre Roy tu te verras regner, Mes deſirs te rendront ma puiſſance commune, Et nous n'aurons iamais qu’vne meſme fortune, Fourueu qu’encore vn coup tu veiulles m’obliger.	Mais pour toi ma faveurne veut rienépargner, Ici sans être Roi tu te verras régner, Mes désirs te rendront ma puissance commune, Et nous n'aurons jamais qu'une même tune, Fourvu qu'encore un coup tu veules m'obliger.
HERMOGENE.	HÉRMOGENE.
Que faut-il que ie faſſe?	Que faut-il que venir fasse?
POLIANTE.	POLIANTE.
Adorable Eſtranger, Encor que ta vertu me ſoit vne aſſeurance, De ta fidelité comme de ta prudence Ie ſouhaitte portant que ta diſcretion, Reſponde à la grandeur de mon affection, Qui te coniure icy de ne dire à perſonne, Que ceſt à tonesprit que ie doy ma couronne.	Adorable Estranger, Encor que ta vertu me soit été assurance, De ta fidélité comme de ta prudence Je souhaite portant que ta discrétion, Responde à la grandeur de mon affection, Qui te conjure ici de ne dire à personne, Que cet à tonesprit que je dois ma couronne.
Hermogene il eſt vray, tu deuois la porter, Et i'occupe le trone ou tu pouuois monter, Mais bien que pour l’auoir i’aye vſe d’artlfice, Croy pourtant que ma main te rend vn bon oſfice, Quand pourrendre ton ſort, & plus doux, & plus leau, Elle oſte de la tienne vn ſi peſant fardeau:	Hermogène il est vrai, tu devais la porter, Et j'occupe le trone ou tu pouvais monter, Mais bien que pour l'avoir j'aie vu d'artlfice, Crois pourtant que ma main te rend un bon osfice, Quand endre ton sort, et plus doux, et plus leav, Elle ôte de la tienne un si pesant fardeau:
N'eſtant que depuis peu deſcendu dans cette Iſle, La qualité de Roy te ſeroit inutile;	N'étant que depuis peu descendu dans cette Isle, La qualité de Roi te serait inutile;
Pour gouuerner vn peuple, & dõpterſes humeurs, Il faut auparauant en connoiſire les mœurs, Sçauoir ſes paſſions, ſes defaux, ſa foibleſſe, Et s’il faut le regner par force, ou par adreſſe:	Pour gouverner un peuple, et dõpterses humeurs, Il faut auparavant en connaisire les mœurs, Savoir ses passions, ses défauts, sa faiblesse, Et s'il faut le régner par force, ou par adresse:
Le trône ſans cela n’eſt qu’vn champs ſpecieux, Qui noin donne à vomoutint onſeipent furieux, Vn monſtre rauiſſant, vne hydre a mille teſtes, Et dont à tout moment on ſouffre les tempeſtes:	Le trône sans cela n'est qu'un champs spécieux, Qui noin donne à vomoutint onseipent furieux, Un monstre ravissant, une hydre a mille têtes, Et dont à tout moment on souffre les tempêtes:
Regarde apres cela ſi ie te faits du tort De courir à l’orage, & de te mettre au port.	Regarde après cela si belle te faits du tort De courir à l'orage, et de te mettre au port.
HERMOGENE.	HÉRMOGENE.
Grand Prince aſſeurez vous que ievoyſans enuie L’effet dont auiourd’huy voſtre adreſſe eſt ſuiuie, Et que ſi ie me plains encette occaſion, Ceſt de vous voirdouter de ma diſcretion;	Grand Prince assurés vous que ievoysans envie L'effet dont aujourd'hui votre adresse est suivie, Et que si ie me plains encette occasion, Cest de vous voirdouter de ma discrétion;
Mais regnez Poliante, & gouuernez cette Iſle, Ie ſeray plus diſcret que ie ne fus vtile, Et ie vous feray voir qu’en l’heur de vous ſeruïr, Ie treuue tous les biensq ui me puiſſent rauir.	Mais régnez Poliante, et gouvernez cette Isle, Je serai plus discret que sans ne fus tile, Et un vous ferai voir qu'en l'heur de vous servir, Je trouve tous les biensq ui me puissent ravir.
O’LIANTE.	O'LIANTE.
Ie te dois H’ermogene vn plus ample ſalaire, Et mon affection te veut traitter en frere, Pour témoigner au moins que parde leaux effets, Ie tâche de reſpondre aux biens que tu mas faits:	Je te dois Hermogène un plus ample salaire, Et mon affection te veut traiter en frère, Pour témoigner au moins que parde leaux effets, Je tâche de répondre aux biens que tu mas faits:
Ie te le dis encore adorable Hermogène, Ie dois a ton ſecours la grandeurſouueramne,.	Je te le dis encore adorable Hermogène, Je dois a ton secours la grandeursouveramne,.
.	.
Quime fait respecter en qualité de Roy;	Quime fait respecter en qualité de Roi;
Mais toneſprit diuin auroit peu faict pour moy, Si ie ne poſſedois auec cette aduanture, Le plus parfait obiet quiſoit en la nature;	Mais tonesprit divin aurait peu fait pour moi, Si ici ne possédais avec cette aventure, Le plus parfait objet quisait en la nature;
I'eſtois auparauant inſenſible à l’amour, Li Ma franchiſe mieſtoit plus chere que le ic ir, Mais depuis que i’ay veu les beautez de ma Reine Ses charmes ont banny mes deſdains & ma haine, Et m'ont fait aduoüer que la felicité, Se trouuoit en ſes fers mieux qu’en la liberté:	J'étais auparavant insensible à l'amour, Li Ma franchise miestoit plus chère que le ic ir, Mais depuis que j'ai vu les beautés de ma Reine Ses charmes ont banni mes dédains et ma haine, Et m'ont fait avouer que la félicité, Se trouvait en ses fers mieux qu'en la liberté:
C’eſt de toy que ie tiens cette rare merueille, y	C'est de toi que ainsi tiens cette rare merveille, y
E ii Et ie veux ſiie puis te rendre la pareille Par vn heureux hymen te faiſant poſſeſſeur Des biens, & des beautez qu’on admire en ma ſœur:	ELLE ji Et grands veux siie puis te rendre la pareille Par un heureux hymen te faisant possesseur Es biens, et des beautés qu'on admire en ma sœur:
Cypre la touſiours miſe au rang des plus parfaites Mille amans aupres d’elle ont trouué leurs defaites Mais ſi toncœur d’aignoit l’honnorer de ſes feux, Ce glorieux eſpoir borneroit tous ſes vœux, Elle a de ton merite vne ample connoiſſance, Et ton premierabord gaigna ſa bien-veillance, Si bien qu’elle pourrà ſe reſoudre aiſement A chepir vnobiet qu’elle treuue charmant.	Chypre la toujours mise au rang des plus parfaites Mille amants auprès d'elle ont trouvé leurs défaites Mais si toncœur d'aignait l'honorer de ses feux, Ce glorieux espoir bornerait tous ses vœux, Elle a de ton mérite quelque ample connaissance, Et ton premierabord gagna sa bienveillance, Si bien qu'elle pourrà se résoudre aisément A chépir unobjet qu'elle trouve charmant.
ER MOGENE.	ER MOGENE.
Quelle apparance ô Dieux!	Quelle apparance ô Dieux!
qu’vn reſte de nastfrage, Reçoiue dans la Cypre un ſi grand aditantage!	qu'un reste de nastfrage, Reçoive dans la Cypre un si grand aditantage!
Que le rebut du ſort, & la haine des Cieux, Erouue uuns feo niuineuis on poriſiglorieux.	Que le rebut du sort, et la haine des Cieux, Erouve uns feo nivineuis on porisiglorieux.
Ahie voy bien qu'icy la fortune ſe ioue, Et qu’elle ne meſleue au plus baut de ſa roué̈, Qu'afin que me voyant à ce point de grandeur, Elle me precipite auec plus de rigueur.	Ahie vois bien qu'ici la fortune se joue, Et qu'elle ne mesleue au plus baut de sa roué, Qu'afin que me voyant à ce point de grandeur, Elle me précipite avec plus de rigueur.
NARCIZE.	NARCIZE.
Non non ne craignez pas vn ſi triſte preſage;	Non non ne craignez pas un si triste présage;
Le calme doit touſiours ſuccedsr à l’orage, Et le ſort qui vous a ſi long-temps combatu Doit reſpecter enfin voſtre illuſtre vertu:	Le calme doit toujours succédsr à l'orage, Et le sort qui vous a si longtemps combattu Doit respecter enfin votre illustre vertu:
Cet aueugle demon qui contre vous s’irrite, A trauers ſon bandeau cognoiſt voſtre merite, Et quelque rude aſſaut qu’il ayt pis vous donne Il ſçait bien toutefois qu’il vous doit couronner, C'eſticyque le ciel, & que les deſtinées Rendront d’oreſnauant vos peines terminée:	Cet aveugle démon qui contre vous s'irrite, À travers son bandeau connaît votre mérite, Et quelque rude assaut qu'il a pis vous donne Il sçait bien toutefois qu'il vous doit couronner, C'esticique le ciel, et que les destinées Rendront d'oresnavant vos peines terminée:
Et que vous trouueres l’agreabie ſeiour D’où ne ſortent iamais le repos, ny l’amour.	Et que vous trouvères l'agrabie seiour D'où ne sortent jamais le repos, toujours l'amour.
HERMOGENE.	HÉRMOGENE.
Confus commerauy ie ne ſçay que reſpondre, A cet offre obligeant dont ie me ſens confondre, Sinon que vous voulez, montrer que vos bontez, Sont extremes touſiours ainſi que vos beautez.	Confus commerauy rien ne sais que répondre, À cet offre obligeant dont notre me sens confondre, Sinon que vous voulez, montrer que vos bontés, Sont extrêmes toujours ainsi que vos beautés.
POLIANTE.	POLIANTE.
