M.	M.
Ma vertu mille fois m'a mis deuant les yeux, Le ſoin de mon honneur, monrang & mes ayeux, M’a cent fois remonſtré le tort irre parable Que mon ſang receuoit d’vn feu ſi condamnable, Que ma faute outrageoit les viuans & les morts, Et contre ce Tyran a fait de vains efforts.	Ma vertu mille fois m'a mis devant les yeux, Le soin de mon honneur, monrang et mes aïeux, M'a cent fois remonstré le tort irre parable Que mon sang recevait d'un feu si condamnable, Que ma faute outrageait les vivants et les morts, Et contre ce Tyran a fait de vains efforts.
O pretexte honteux dont mon ame s’abuſe, I’ay failly, j'ay failly, mon front meſme m’accuſe.	Ô prétexte honteux dont mon âme s'abuse, J'ai failli, j'ai failli, mon front même m'accuse.
Si ie n’eſtois coupable, il ne rougiroit point, Vous, que ma paßion outrage au dernier poinct,	Si personne n'étais coupable, il ne rougirait point, Vous, que ma passion outrage au dernier point,
Honneur, couronne, ayeux, n’excuſez plus mia faute, Ie deuois maintenir cette Majeſte haute, Conſeruer l’aſſeurance à ce front couronné, Et mourir dans le rang que vous m'auez donné, Ie deuois eſtouffer vne naiſſante flame, Et ſi le ciel jaloux ne me pourueut d’vne ame Digne de ma naiſſance & du rang que ie tiens, Pour refuſer vn joug & d’indignes liens, Ie deuois pour le moins me faire violence, Cacher vn feu honteux, mourir dans mon ſilence, Et m’arracher pluſtoſt ce vil & laſche cœur, Qu'implorer la mercy d’vn inſolent vainqueur:	Honneur, couronne, aïeux, n'excusez plus mia faute, Je devais maintenir cette Majeste haute, Conserver l'assurance à ce front couronné, Et mourir dans le rang que vous m'avez donné, Je devais étouffer une naissante flamme, Et si le ciel jaloux ne me pourvut d'une âme Digne de ma naissance et du rang que je tiens, Pour fuser un joug et d'indignes liens, Je devais pour le moins me faire violence, Cacher un feu honteux, mourir dans mon silence, Et m'arracher plutôt ce vil et la cœur, Maimplorer la ce v insolent vainqueur:
Que ſçay-je ſi deſia cette eſtrange ouuerture Aura fait a ma gloire vne mortelle injure?	Que sais-je si déjà cette étrange ouverture Aura fait à ma gloire une mortelle injure?
Si l’ingrat l’a receuë auecque du meſpris, Et ſi ſans le combat il dedaigne le prix, Peut eſtre que deſia tes flames importunes Paſſent dans ſon eſprit pour ſes moindres fortunes, Et qu’il conte vne Reyne entre mille beautés, De qui la paſsion flatte ſes vanités:	Si l'ingrat l'a reçue auecque du mépris, Et si sans le combat il dédaigne le prix, Peut être que déjà tes flammes importunes Passent dans son esprit pour ses moindres fortunes, Et qu'il conte une Reine entre mille beautés, De qui la passion flatte ses vanités:
Ah!	Ah!
ſi tu ſoupirois pour vn mal volontaire, Helene tu deuois ou mourir ou le taire:	si tu soupirais pour un mal volontaire, Hélène tu devais ou mourir ou le taire:
Estaindre pour iamais, ou cacher ton flambeau, Et ne le pouuant plus l’eſtouffer au tombeau.	Étaindre pour jamais, ou cacher ton flambeau, Et ne le pouvant plus l'étouffer au tombeau.
O protecteur des Roys & Demon tutelaire, Et vous grand Dieu des mers que Corinthe reuere, Vous qui luy fiſtes voye, & viſtes ſes vaiſſeaux Pourquoy pour le ſalut de cette infortunée, N’auez-vous de nos bords deſtourné cét Enee, Qui deſia dans mon ame à ma confuſion, Allume vn plus grand feu que celui d’Ilion.	Ô protecteur des Rois et Démon tutélaire, Et vous grand Dieu des mers que Corinthe révère, Vous qui lui fîtes voie, et et ses vaisseaux Pourquoi pour le salut de cette infortunée, N'avez-vous de nos bords destourné cet Énée, Qui déjà dans mon âme à ma confusion, Allume un plus grand feu que celui d'Ilion.
Si ie deuois bruſler pourquoy dedans ſon ame N'allumiez-vous de meſme.	Si ici devais brûler pourquoi dedans son âme N'allumiez-vous de même.
AMINTE.	AMINTE.
Eſperez-le Madame, Banniſſez cette crainte, & recognoiſſez mieux, Cet amour qui triomphe & brille dans vos yeux:	Espérez-le Madame, Bannissez cette crainte, et reconnaissez mieux, Cet amour qui triomphe et brille dans vos yeux:
Si l’on n’en doit iuger que ſelon l’apparance,	Si l'on n'en doit juger que selon l'apparance,
HELENE.	HELENE.
Dans cette affection i’ay bien peu d’eſperance:	Dans cette affection j'ai bien peu d'espérance:
Et j’ay d’vn mal prochain cent preſages mauuais:	Et j'ai d'être mal prochain cent presages mauvais:
Cent triſtes viſions, cent ſonges que i'ay faits, Menacent cest amour d’vne funeste iſſuë, Grãds Dieux ſi dans ma peurie ne ſuis point deceüe, Et ſi vous haïſſez vn feu qui me fait tort, Enuoyez moy bien-tost le remede ou la mort.	Cent tristes visions, cent songes que j'ai faits, Menacent cet amour d'une funeste issue, Grands Dieux si dans ma peurie ne suis point déçue, Et si vous haïssez un feu qui me fait tort, Envoyez moi bientôt le remède ou la mort.
.	.
.	.
.	.
.	.
.	.
	
ACTE	ACTE
1I A L F2 SCENE PREMIERE, TIMANDRE, PHALANTE, PHILOXENE.	1I À L F2 SCÈNE PREMIÈRE, TIMANDRE, PHALANTE, PHILOXENE.
TIMANDRE.	TIMANDRE.
OVS ſerions tropingrats à tant de bons offices, &Dont vous aueZ deſia preuenu nos ſeruices, Si nous ne vous preſsions pour apprendre de vous La cauſe d’vn chagrin qui nous afflige tous, Vous eſtes tout changé d’humeur & de viſage, Et ie cognois trop bien ce genereux courage, Qui s’eſt touſiours muny d’vne haute vertu, Et que tant de reuers ont en vain combatu, Pour craindre que des maux de ſi peu d’importance, En puiſſent esbranler l’inuincible conſtance:	OUS serions tropingrats à tant de bons offices, eTDont vous avez déjà prévenu nos services, Si nous ne vous pressions pour apprendre de vous La cause d' chagrin qui nous afflige tous, Vous êtes tout changé d'humeur et de visage, Et ie Tognais trop bien ce généreux courage, Qui s'est toujours muni d'une haute vertu, Et que tant de revers ont en vain combattu, Pour craindre que des maux de si peu d'importance, En puissent ébranler l'invincible constance:
Si des rebellions ont troublé voſtre Eſtat, --- -----------.	Si des rébellions ont troublé votre État, -bel-elle --.
2	2
Si vons auez perdu voſtre premier eſtat, Et s’il vous faut ceder au malheur d’vne guerre, Qui vous fait eſloigner de voſtre ingrate terre:	Si vons avez perdu votre premier état, Et s'il vous faut céder au malheur d'une guerre, Qui vous fait éloigner de votre ingrate terre:
Pour le moins voſtre ſort me paroist aſſez doux Dans le port aſſeuré qu’il vous offre chez nous Icy tout vous adore & jamais autre prince, Ne fut plus reueré dans ſa propre prouince, Voſtre vertu d’abord à produit mille effets, Vous a gaigné des cœurs, vous a fait des ſubjets Vous a fait ſurmonter & l’enute & la haine, Et vous aſi bienmis dans l’eſprit de la Reyne, Que pour cette bonté qui les oblige tous, Les Princes du pays n'ont plus recours qu'à vous;	Pour le moins votre sort me paraît assez doux Dans le port assuré qu'il vous offre chez nous Ici tout vous adore et jamais autre prince, Ne fut plus révéré dans sa propre province, Votre vertu d'abord à produit mille effets, Vous a gagné des cœurs, vous a fait des sujets Vous a fait surmonter et l'enute et la haine, Et vous azy bienmis dans l'esprit de la Reine, Que pour cette bonté qui les oblige tous, Les Princes du pays n' vous plus recours qu'à vous;
Meſmes vos intereſts l’ont ſi fort animée, Qu'elle rompt l’alliance, & forme vn corps d’armée:	Mesmes vos intérêts l'ont si fort animée, Qu'elle rompt l'alliance, et forme un corps d'armée:
Vous donnant le ſecours qu’elle vous a promis, Pour vous aller ſeruir contre vos ennemis.	Vous donnant le secours qu'elle vous a promis, Pour vous aller servir contre vos ennemis.
Phalante ces raiſons me font aſſez cognoiſtre, – Que ce nouueau chagrin que vos yeux font paroiſtre:	Phalante ces raisons me font assez con, Que ce na chagrin que vos yeux font re,
Et la viue douleur qui vous change à ce poinct, On eſueveno dumnequejenemuemaue me jpunons points Si l’amitié jurée, & quelque experience, Ont merité l’honneur de voſtre confidence, Ne dißimulez-plus à des amis diſcrets, Vos ſoings plus importans, & vos maux plus ſecrets.	Et la vive douleur qui vous change à ce point, On esueveno dumnequejenemuemaue me jpunons points Si l'amitié jurée, et quelque expérience, Ont mérité l'honneur de votre confidence, Ne dissimulez-plus à des amis discrets, Vos soings plus importants, et vos maux plus secrets.
PHILOXENE.	PHILOXENE.
Quelques vaines raiſons que ſa froideur m’oppoſe, Si Phalante pouuoit me cacher quelque choſe, I'aurois ſubjet de plainté, & croirois deſormais, N’en eſtant plus aymé qu’il ne m’ayma jamais.	Quelques vaines raisons que sa froideur m'oppose, Si Phalante pouvait me cacher quelque chose, J'aurais sujet de plainté, et croirais désormais, N'en étant plus aimé qu'il ne m'aima jamais.
Ie vous coniure donc par toute la franchiſe, Et toute l’amitié que vous m’aisez promiſé, De ne me cacher plus ce qui me fait mourir, Et pour vous ſoulager s’il ne faut que perir, S’il ne faust prodiguer que mon ſang & ma vie, Joyes fres-aſpenre qiees enomſte d ennte, Et que pour vous ſeruir i embraſſeray la mort.	Je vous conjure donc par toute la franchise, Et toute l'amitié que vous m'ayez promisé, De ne me cacher plus ce qui me fait mourir, Et pour vous soulager s'il ne faut que périr, S'il ne faût prodiguer que mon sang et ma vie, Joyes fres-sipenre qières enste d ennte, Et que pour vous servir y embrasserai la mort.
PHALANTE.	PHALANTE.
C’eſt aſſez, cher amy, ce penſer me fait tort:	C'est assez, cher ami, ce penser me fait tort:
Et vous aueZ bleſſé l’amitié qui nous lie En ſouffrant ce ſoupçon de ma melancholie, Mon cœur vous eſt ouuert les Dieux m'en ſont teſmoings:	Et vous avez blessé l'amitié qui nous lie En souffrant ce soupçon de ma mélancolie, Mon cœur vous est ouvert les Dieux m'en sont témoins:
Mais c’eſt vostre malheur qui cauſeras mes ſoings, Voſtre ſeul deſplaiſir fait naiſtre ma triſteſſe, Et dans vos paſsions mon ame s’intereſſe, Et reſſent vos ennuys auec tant de douleur Que vos moindres ſoucis me touchent iuſqu’au cœur, Ie meurs du deſplaiſir de vous estre inutile, De prier-vainement vn eſprit- indocile;	Mais c'est votre malheur qui causeras mes soings, Votre seul déplaisir fait naître ma tristesse, Et dans vos passions mon âme s'intéresse, Et ressent vos ennuis ssez tant de douleur Que vos moindres soucis me touchent jusqu'au cœur, Je meurs du déplaisir de vous être inutile, De prier-vainement un esprit- indocile;
Et de voir qu’en l’eſtat où vous eſtes reduit I'intercede pour vous auec ſi peu de fruit;	Et de voir qu'en l'état où vous êtes réduit J'interçède pour vous avec si peu de fruit;
Si la Reyne agreoit vos fideles ſeruices, Mon ame en vous ſeruant gouſteroit ſes delices, a----------------	Si la Reine agréait vos fidèles services, Mon âme en vous servant goûterait ses délices, a-
Et preferant ainſi vos intereſts aux miens, Elle oublieroit ſes maux pour reſſentir vos biens:	Et préférant ainsi vos intérêts aux miens, Elle oublierait ses maux pour ressentir vos biens:
De tous mes deſplaiſirs voila la ſeule cauſe, Pour m'affliger ſi fort mes maux ſont peu de choſe, Et ie n'ay reſſenty que des coups bien legers, En perdant des honneurs & des biens paſſagers:	De tous mes déplaisirs voilà la seule cause, Pour m'affliger si fort mes maux sont peu de chose, Et quelque n'ai ressenti que des coups bien légers, En perdant des honneurs et des biens passagers:
Quoy qu'ayt fait contre moyla fortune outrageuſe La mienne au pres de vous eſt trop auantageuſe, T'aime trop Philoxene & l’amitié des ſiens Pour regretterencor la perte de mes biens:	Quoi qu'ait fait contre moila fortune outrageuse La mienne au pres de vous est trop avantageuse, T'aime trop Philoxène et l'amitié des siens Pour regrettercor la perte de mes biens:
Ce lien qui nous joint d’vne amitié parfaite A de tant de bon-heur honoré ma retraite, Que ie croirois mon ſort plus heureux que jamais, Si pour vous le bon-heur ſecondoit mes ſouhaits, Et ſi de vos malheürs mon ame combatuë.	Ce lien qui nous joint d'une amitié parfaite A de tant de bonheur honoré ma retraite, Que ie croirais mon sort plus heureux que jamais, Si pour vous le bonheur secondait mes souhaits, Et si de vos malheürs mon âme combattues.
Ne reſſentoit pour vous,	Ne ressentait pour vous,
PHILOXENE.	PHILOXENE.
Ah!	Ah!
ce diſcours me tuë:	ce discours me tue:
Iuſte ciel falloit-il pour comble de douleur, Qu'vn innocent amy partageât mon malheur, Et que n’ayans qu'vn cœur & qu’vne ame commune, Nous ne deuſsions auoir qu’vne meſme fortune?	Juste ciel fallait-il pour comble de douleur, Qu'une innocent ami partageât mon malheur, Et que n'ayants qu'un cœur et qu'une âme commune, Nous ne devons avoir qu'une seule fortune?
Certes, de tous les coups de mon ſort rigoureux C’eſt là le plus ſenſible & le plus douloureux, Et mon mal ne pouuoit venir au poinct extreme, Qu'en ſe communtquant à cet autre moy-meſme.	Certes, de tous les coups de mon sort rigoureux C'est là le plus sensible et le plus douloureux, Et mon mal ne pouvait venir au point extrême, Qu'en se communtquant à cet autre moi-même.
Malheureux Philoxene, Amant infortuné, Regarde à quelle fin le ciel t'a deſtiné, Voy de quelle rigueur ſa cholere t’accable, Il fait de ta miſere vn autre miſerable:	Malheureux Philoxène, Amant infortuné, Regarde à quelle fin le ciel t'a destiné, Vois de quelle rigueur sa colère t'accable, Il fait de ta misère un autre misérable:
Et punit de ta faute vn innocent amy, Pour voir perir vntout qui ſouffroit à demy.	Et punit de ta faute un innocent ami, Pour voir périr untout qui souffrait à demi.
Ah!	Ah!
Phalante, c’'eſt trop, & ie hay trop ma vie, Dans les maux eternels dont ie la voy ſiiute, Pour ſouhaitter encor qu'elle duré a ce prix, Laiſſons, laiſſons Helene auecque ſes mépris:	Phalante, ç'est trop, et iepray trop ma vie, Dans les maux éternels dont ie la voyons siivte, Pour souhaiter encor qu'elle duré à ce prix, Laissons, laissons Hélène auecque ses mépris:
S’ils ne m'ont pû guerir que la mort m’en deliure, Mon amour l’importune & ie ſuis las de viure.	S'ils ne m'ont pu guérir que la mort m'en délivre, Mon amour l'importune et ie suis las de et.
Philoxene au tombeau n'importunera plus La Reyne & ſonamy par des ſoins ſu perflus, Et le profond repos qu’il gouſtera luy-meſme, Dans vn meſme repos mettra tout ce qu'il aymne.	Philoxène au tombeau n'importunera plus La Reine et sonami par des soins su perflus, Et le profond repos qu'il goûtera avait-même, Dans un moment repos mettra tout ce qu'il aimène.
TIMANDRE.	TIMANDRE.
La Reyne le mepriſe auec peu de raiſon, Elle doit mieux traitter vne illuſtre maiſon:	La Reine le méprise avec peu de raison, Elle doit mieux traiter une illustre maison:
Et juger quelque rang qu’vn changement nous donne, Qu’autrefois nos ayeulx ont porté ſa couronne, Ie ſuis ſubjet, mais Prince, & ſon pere en mourant Fit de noſtre maiſon vn cas bien different, Et mettant en mes mains ſon Sceptre & ſa famille, Il me nomma Regent & Tuteur de ſa fille:	Et juger quelque rang qu'une changement nous donne, Qu'autrefois nos aieulx ont porté sa couronne, Je suis sujet, mais Prince, et son père en mourant Fit de notre maison un cas bien différent, Et mettant en mes mains son Sceptre et sa famille, Il me nomma Regent et Tuteur de sa fille:
Quelque faiſte d’honneur où ie fuſſe monté, --	Quelque faîte d'honneur où tu fusse monté, --
C iij Ie n’abuſayjamais de cette authorité.	Ç Cij à n'abusaijamais de cette autorité.
Ie pouuois au deſpens d’vne foible jeuneſſe, Agrandir ma maiſon des biens que ie luy laiſſe:	Je pouvais au dépens d'une faible jeunesse, Agrandir ma maison des biens que ielui laisse:
Et me rendre ſi grand qu’elle eut bien ſouhaitté, Celuy qu'elle rejette auec.	Et me rendre si grand qu'elle eut bien souhaité, Celui qu'elle rejette auec.
indignité, Mais le cielm'eſt teſmoin qu'e ma charge importune, Ie ne conſideray ny moy ny ma fortune:	indignité, Mais le cielm'est témoin qu'e ma charge importune, Je ne considéra y moiurs ma fortune:
Et quoy que ce pays deuſt beaucoup à mes ſoins, Que de tous mes voiſins i'y profitay le moins, Certes ſa Majeſté le deuroit mieux cognoiſtre Depimbe grumcomuproiuuuonons ſuit paroiſtrt Et mieux-conſiderer le merite & le ſang, De ceux qui dans l’Eſtat tiennent le premier rang.	Et quoi que ce pays dût beaucoup à mes soins, Que de tous mes voisins j'y profitay le moins, Certes sa Majesté le devrait mieux connaître Dépimbe grumcomuproiuuuonons suit paraîtrait Mieux mieux -considérer le mérite et le sang, De ceux qui dans l'Estat tiennent le premier rang.
PHALANTE.	PHALANTE.
Il m’eſt encor reſte quelque peu d’eſperance, Qu'on la pourra gaigner par la perſeuerance;	Il m'est encor reste quelque peu d'espérance, Qu'on la pourra gagner par la persévérance;
Et je croy qu'à la finſon ame ſe rendra, Du moins pour vous ſeruir Phalante ſe perdra:	Et je crois qu'à la finson âme se rendra, Du moins pour vous servir Phalante se perdra:
Et quand pour ce deſſein il donneroit ſa vie, I'l la croira toujours heureuſement raute, Si le cielluy permet de la perdre pour vous;	Et quand pour ce dessein il donnerait sa vie, J'l la croira toujours heureusement raute, Si le ciellui permet de la perdre pour vous;
PHILOXENE.	PHILOXENE.
O Dieu!	Ô Dieu!
qu’e mes malheurs ce ſouuenir m’eſt doux, Et que j’ay de bonheur parmy tant de diſgrace, D'au oirfait vn amy ---- - -	qu'e mes malheurs ce souvenir m'est doux, Et que j'ai de bonheur parmi tant de disgrâce, D'au oirfait un ami -- -ur
PHALANTE.	PHALANTE.
Souffrez que ie vous chaſſe:	Souffrez que je vous chasse:
A dieu laiſſez moy ſeul y reuer vn moment, Vous trouuerez la Reyne en ſon appartement.	À dieu laissez -moi seul y rêver moment, Vous trouverez la Reine en son appartement.
SCENE II.	SCÈNE II.
ARBANTE, PHALANTE.	ARBANTE, PHALANTE.
ARBANTE.	ARBANTE.
Eigneur de quelque ſoing que vostre ame agitée, Déguiſe la douleur dont elle eſt tourmentée, Ie voy bien au trauers de ce déguiſement, Ce qu’à ma paßion vous cacheZ vainement.	Eigneur de quelque soin que votre âme agitée, Déguise la douleur dont elle est tourmentée, Je vois bien au travers de ce déguisement, Ce qu'à ma passion vous cachez vainement.
Pardonnez-moy Seigneur, ſi ie vous importune, Mais vous n’aureZ jamais de mauuaiſé fortune, Que momnipouvommonoppemne amce doits, Si pours en décharger vn maldeuient pliss doux, Et ſi vous conſerueZ encor quelque memoire, D'vne fidelité qui fut toute ma gloire, RecompenſeZ Seigneur, ces preuues de ma foy.	Pardonnez-moi Seigneur, si je vous importune, Mais vous n'aurez jamais de mauvaisé fortune, Que momnipouvommonoppemne amce doits, Si pours en décharger un maldeuient pliss doux, Et si vous conservez encor quelque mémoire, D'une fidélité qui fut toute ma gloire, RecompenseZ Seigneur, ces prévues de ma foi.
PHALANTE.	PHALANTE.
Ie n’ay rien à te dire, Arbante laiſſe m oy,	Je n'ai rien à te dire, Arbante laisse m oi,
PHALANTE ſeul.	PHALANTE seul.
Nfin ie reſte ſeul, & cette ingrate flame, QQui ſans aucuneſpoir tiranniſe mon âme, Peut enfin éclater à la clarté de cieux, Chers teſmoins de mon mal, triſtes & ſombres lieux, Vous que i’ay ſeuls jugeZ capables d’vn ſilence, Digne de monſecret & de ma confidence:	Nfin iemme seul, et cette ingrate flamme, QQui sans aucunespoir tyrannise mon âme, Peut enfin éclater à la clarté de cieux, Chers témoins de mon mal, tristes et sombres lieux, Vous que j'ai seuls jugés capables d'un silence, Digne de monsecret et de ma confidence:
Puis qu'à vous ſeulement t'éuente mes regrets, De grace en ma faueur ſoyez touſiours ſecrets;	Puis qu'à vous seulement t'évente mes regrets, De grâce en ma faveur soyez toujours secrets;
Et ne parlez jamais de ce malheur extreme, Que mon ame a regret d’auouer a ſoy-meſme.	Et ne parlez jamais de ce malheur extrême, Que mon âme a regret d'avouer a soi-même.
Ciel qui penetreZ ſeul mes plus cachez ennuis, Vis-tu jamais vn homme en l’eſtat où ie ſuis?	Ciel qui penetreZ seul mes plus cachés ennuis, Vis-tu jamais un homme en l'état où tu suis?
Et toy, dont les rayons eſclairent tout le monde, Cognois-tu de fortune à la mienne ſeconde?	Et toi, dont les rayons éclairent tout le monde, Connais-tu de fortune à la mienne seconde?
Dans l’eſtat de plorable où mon deſtin m'amis, Ie ſuis le plus cruel de tous mes ennemis.	Dans l'état de plorable où mon destin m'amis, Je suis le plus cruel de tous mes ennemis.
I'ayme, & ie ſuis aymé, mais mon malheur extreme Me vient de mon amour, me vient de ce qu’on m'ayme, Et ie ne ſerois pas malheureux à ce point Si l’on ne m'aymois pas & ſi ie n'aymois point.	J'aime, et je suis aimé, mais mon malheur extrême Me vient de mon amour, me vient de ce qu'on m'aime, Et apprendre ne serais pas malheureux à ce point Si l'on ne m'aimais pas et si je n'aimais point.
L’amitié ----.	L'amitié --elle.
.	.
.	.
	
L’amitié m’areduit à ce point de miſere, Que dans ma paſsion j’ay plus que ie n'eſpere.	L'amitié m'arduit à ce point de misère, Que dans ma passion j'ai plus que sans n'espère.
Mais me ſacrifiant pour le ſalut d’autruy, I'ay ce que ie ſouhaitte, & t'ay ce que ie fuy:	Mais me sacrifiant pour le salut d'autrui, J'ai ce que femme souhaite, et t'ai ce que ie Ami:
Cet amour qui deja tient mon ame captiue, Si ie ne ſuis aymé ne veut pas que ie vtté.	Cet amour qui déjà tient mon âme captive, Si tu ne suis aimé ne veut pas que votre vtté.
On m’ayme, & dans ce bien qui me doit conſeruer Ie rencontre la mort au lieu de me ſauuer.	On m'aime, et dans ce bien qui me doit conserver Je rencontre la mort au lieu de me sauver.
Ces ſoins où ie m'attache auecque tant d’enuie, 25 Seruent moins mon amy qu’ils n'attaquent ma vie, Et faiſant ſurmon ame vn pitoyable effort, En cherchant ſon ſalut ie demande ma mort.	Ces soins où tu m'attache auecque tant d'envie, 25 Servent moins mon ami qu'ils n'attaquent ma vie, Et faisant surmon âme un pitoyable effort, En cherchant son salut un demande ma mort.
Ah!	Ah!
Phalante, ennemy du ſalut de Phalante, Laiſſe, laiſſe en repos ton ame languiſſante, Et deuenant plus doux ne perſecute plus Phalante que tu perds par tes ſoins ſuperflus.	Phalante, ennemi du salut de Phalante, Laisse, laisse en repos ton âme languissante, Et devenant plus doux ne persécute plus Phalante que tu perds par tes soins superflus.
Ce que ton amitié pour Philoxene eſſaye, Ne ſert point tonamy, mais rengrege ta playe, Et t'animant toy-meſme à te perſecuter.	Ce que ton amitié pour Philoxène essaye, Ne sert point tonamy, mais rengrége ta plaie, Et t'animant toi-même à te persécuter.
Tu le rends odieux au lieu de l’aſsiſter.	Tu le rends odieux au lieu de l'assister.
Les interests d’autruy deffendent-ils les noſtres, Et ſe doit-onhair pour bienaymer les autres?	Les intérêts d'autrui défendent-ils les nôtres, Et se doit-onhair pour bienaimer les autres?
Ton amy ſatisfait des preuues de tafoy Ne peux-tu pas auoir quelque amitié pour toy?	Ton ami satisfait des prévues de tafoi Ne peux-tu pas avoir quelque amitié pour toi?
Puis que tous ſes deuoirs ne touchent point la Reyne, Et que pour ſon repos tonaßiſtance est vaine, Pourquoy ton amitiés obſtine deſormais Sans fruit & ſans eſpoir de le ſeruir jamais?	Puis que tous ses devoirs ne touchent point la Reine, Et que pour son repos tonassistance est vaine, Pourquoi ton amitiés obstine désormais Sans fruit et sans espoir de le servir jamais?
2u Crainis-tu que ton amy luy-meſme ne t’excuſe, Qu’il ne te cede point vn bien qu'onluy refuſe, Et qu’il ne ſoit content de te voir poſſeder Ce que ton amitié ne luy peut accorder.	2u Crainis-tu que ton amy luy-même ne t'excuse, Qu'il ne te cède point un bien qu'onlui refuse, Et qu'il ne soit content de te voir posséder Ce que ton amitié ne le peut accorder.
Ah!	Ah!
pardon, amitié mortellement bleſſee;	pardon, amitié mortellement blessée;
Vne ſi criminelle & ſi laſche penſée, Quoy que ma paßion pour elle ait combatu, Eſt indigne d’vn Prince & dément ma vertuLaſcheté qui me tuë & qui me deshonore, Qus oy tu pourras trahir vn amy qui t’adore, Et ſans conſiderer ta vie & ton honneur, Tu pourras ſur ſa perte eſtablir tonbon-heur?	Une si criminelle et si lâche pensée, Quoi que ma passion pour elle ait combattu, Est indigne d'un Prince et dément ma vertuLascheté qui me tue et qui me déshonore, Qus ois tu pourras trahir ain si qui t'adore, Et sans considérer ta vie et ton honneur, Tu as sur sa perte établir tonbon-heur?
Donc ce fidele amy n’aura dans taretraitte, Honoré ton abord d’vne amitié parfaitte, Et ſans autre intereſt que de l’affection;	Donc ce fidèle ami n'aura dans taretraite, Honoré ton abord d'une amitié parfaite, Et sans autre intérêt que de l'affection;
N’aura pris tant de part dans ton affliction, Doncques dans tonmalheur & le fils & le pere;	N'aura pris tant de part dans ton affliction, Doncques dans tonmalheur et le fils et le père;
N’auront de tous leurs biens aßiſté ta miſere, Thonorans cõme vn Dieu dans leur propre maiſon, Que pourſe voir payez par vne trahiſon:	N'auront de tous leurs biens assisté ta misère, Thonorants comme un Dieu dans leur propre maison, Que pourse voir payez par une trahison:
O de tant de bien-faits indigne recompenſe!	Ô de tant de bienfaits indigne récompense!
Beaux effets de tes ſoins & de ton-aſsiſt ance, C’eſt ce qu’ilattendoit de tes nobles deſſeins, Lors qu’ilmit l’innocent, ſa vie entre tes mains, Et qu’il t’ouurit ſon ame auec tant de franchiſe.	Beaux effets de tes soins et de ton-assît ance, C'est ce qu'ilattendait de tes nobles desseins, Lors qu'ilmit l'innocent, sa vie entre tes mains, Et qu'il t'ouvrît son âme auec tant de franchise.
Sur l’eſpoir deceuant d’vne amitié promiſe, Il reſte ſeulement que de ta propre main,	Sur l'espoir décevant d'une amitié promise, Il reste seulement que de ta propre main,
Et portes dans ſon cœur mille atteintes mortelles, Pour ſuiure en liberté tes flames criminelles.	Et portes dans son cœur mille atteintes mortelles, Pour suivre en liberté tes flammes criminelles.
C’eſt le plus doux pour luy, car enfin n'attends pas Qu'il en puiſſe eſtre quitte à moins que du treſpas;	C'est le plus doux pour moins, car enfin n'attends pas Qu'il en puisse être quitte à moins que du trépas;
Que ſe voyant trahy par vn autre ſoy-meſme, Que voyant à ſes yeux enlener ce qu’il ayme:	Que se voyant trahi par un autre soi-même, Que voyant à ses yeux enlener ce qu'il aime:
Quoy que ſa vertu faſſe auec tous ſes efforts, Ce malheureux Amant ne ſouffre mille morts.	Quoi que sa vertu fasse auec jours ses efforts, Ce malheureux Amant ne souffre mille morts.
Ah!	Ah!
ne reueneZ plus lâche, lâche pensee, Fuyez d’vne vertu que vous aueZ bleſſée:	ne reueneZ plus lâche, lâche pensée, Fuyez d'une vertu que vous avez blessée:
L’amour & Philoxene ont partagé mon cœur, Mais l’amour eſt vaincu, Philoxene vainqueur, L’amour ſeul eſt trop foible, & quoy qu’il me prepare, Enfin pour mon amy ma vertu ſe declare:	L'amour et Philoxène ont partagé mon cœur, Mais l'amour est vaincu, Philoxène vainqueur, L'amour seul est trop faible, et quoi qu'il me prépare, Enfin pour mon ami ma vertu se déclare:
Il eſt aſſez puiſſant l’ayant de ſon party.	Il est assez puissant l'ayant de son parti.
Ce que ma paſsion peut contre mon amy, Malgré ſa violence, & ſon pouuoir ſupreme, Ma vertu qui le ſert le fait contre elle-meſme:	Ce que ma passion peut contre mon ami, Malgré sa violence, et son pouvoir suprême, Ma vertu qui le sert le fait contre elle-même:
Philoxene reuien, amy tu m'as vaincu, Et ſi pourton repos j’ay deſia trop veſcu, Si ma preſence nuit à tabonne fortune, Ie ſçauray retrancher vne vie importune, Auant que mon amour t'oblige à me hair, Et que ce meſme amour me force à te trahir.	Philoxène revien, ami tu m'as vaincu, Et si pourton repos j'ai déjà trop vécu, Si ma présence nuit à tabonne fortune, Je saurai retrancher une vie importune, Avant que mon amour t'oblige à me haïr, Et que ce même amour me force à te trahir.
Mais j'apperçois la Reyne, ô rencontre cruelle!	Mais j'aperçois la Reine, ô rencontre cruelle!
Que dois-je deuenir, dois-je m'eſloigner d'elle?	Que dois-je devenir, dois-je m'éloigner d'elle?
Euite ſon abord, fuy miſerable fuy	Euite son abord, fui misérable fui
Dij	Dij
SCENE IV HELENE, CLEONE, PHALANTE.	SCÈNE IV HELENE, CLEONE, PHALANTE.
HELENE.	HELENE.
E vois-je pas Phalante?	E vois-je pas Phalante?
CLEONE.	CLÉONE.
Oüy Madame, c’eſt luy.	Oui Madame, c'est lui.
PHALANTE.	PHALANTE.
Mais ie ſuis découuert, ah!	Mais ici suis découvert, ah!
