M.	M.
Nuin voicy ma fille, & ton lour, & le mier?	Nuin voici ma fille, et ton lour, et le mier?
EDe nos deux ennemis ne redoutons plus rlen è Ces Tyrans ne ſont plus en eſtat de nous nuire r Prenons à noſtre rour, plaiſit à les détruire, Ma haine en a déja meſure le tombeau, Le Sacrifice eſt preſt, & ie tiens le couſteau ;	EDe nos deux ennemis ne redoutons plus rène è Les Tyrans ne sont plus en état de nous nuire r Prenons à notre rour, plaisit à les détruire, Ma haine en a déjà mesure le tombeau, Le Sacrifice est prêt, et Seigneur tiens le couteau ;
Ma edlere eſt le ſeu ſans autendre la foudre Qui va tout embrazer, & tout reduire en poudrei Ie ſçay que quelque bruit s’en éleue en ton cœus, Mals pour ton intereſt chaſſe cette vapeur, Qui ſe vient oppoſer au feu de ma colere, Et fait ombre à l'amour que mu dois à ta Mere:	Ma edlere est le seu sans autendre la foudre Qui va tout embraser, et tout réduire en poudrei -Je sçay que quelque bruit s'en élever en ton cœus, Mals pour ton intérêt chasse cette vapeur, Qui se vient opposer au feu de ma colère, Et fait ombre à l'amour que mu dois à ta Mère:
Tu ſçals leurs trahiſons;	Tu sçals leurs trahisons;
tu ſçais leurs attentas;	tu sais leurs attentas;
Voudrois tu pour me perdre empeſcher leur trepas T Et tes ſouhais pour eux ſeroient ils legitimes Pour les faire remplir la terre de leurs erimes?	Voudrais -tu pour me perdre empêcher leur trépas T En tes souhais pour eux seraient ils légitimes Pour les faire remplir la terre de leurs erimes?
Ton Pere eſt l'vn des deux que ie pets aulourd'huy ;	Ton Père est l'Hommes des deux que je pets aulourd'hui ;
Mais, ma Fille z apres tout;	Mais, ma Fille z après tout;
tu me dois plus qu’à luy Comme à luy tu me dois le iour que tu reſplres,  Mais tu dois à luy ſeul lel maux quetu ſoſpires;	tu me dois plus qu'à ainsi Comme à lu tu me dois le jour que tu resplres, Mais tu dois à lui seul lel maux quetu sospires;
Comme à luy tu me dois, & l’honneur & le rangs Mais tu me dois l’amour qu’il n'eut pus pour ſon ſang;	Comme à lui tu me dois, et l'honneur et le rangs Mais tu me dois l'amour qu'il n'eut pus pour son sang;
Tu me duis mes ſoſplrs, mes larmes & mes eraintes;	Tu me duis mes sospls, mes larmes et mes eraintes;
Et de mon cœur pour toy les ſenſibles attaintes Ue fais donc plus pour luy de ſouhaits ſuperſlus, Pu recouures en moy quelque choſe de plus,	Et de mon cœur pour toi les sensibles attaintes Ue fais donc plus pour lui de souhaits superslus, Pu recouvres en moi quelque chose de plus,
PERSIDE.	PERSIDE.
quóy que dans vôſtre cœur la haine en delibere, S’il eſt voſtre ennemy, Madame, il eſt mon Pere;	qui que dans vôtre cœur la haine en délibère, S'il est vôtre ennemi, Madame, il est mon Père;
Mon amour en ce point m’oſte à voſtre pouuoir, Ne vous obelr pas, c’eſt faire mon deuoir, Contre vn Roy, contre vn Pere, à trauers voſtre haine Ie ne reconnois point de Mere, ny de Reine, mim que contte vous parceſememerey Ie ne reconnoitrois de Pere, ny de Roy.	Mon amour en ce point m'ôte à votre pouvoir, Ne vous obelr pas, c'est faire mon devoir, Contre un Roi, contre un Père, à travers votre haine Je ne reconnais point de Mère, était de Reine, mim que contte vous parcesemerey Je ne reconnaît de Père, ni de Roi.
ZENOBIE.	ZENOBIE.
Quitte ces ſentimens, prens ceux de ma colere, Et quoy que l’vn des deux, ma fille ſoit ton Pers s çache pour empeſcher le cours de ton amour du à peme tu loy cois T’auamage du four;	Quitte ces sentiments, prends ceux de ma colère, Et quoi que l'un des deux, ma fille soit ton Pers s avoir pour empêcher le cours de ton amour du à peme tu loi cois T'avamage du four;
Et que la cruauté du Barbate & du Traiſtre d auoit prelqne étoufée auant qu’on te vit naiſtiel	Et que la cruauté du Barbate et du Traître d avait prêlqne étoufée avant qu'on te vit naistiel
PERSIDE.	PERSIDE.
Tyrldate, Madame, auroit il attenté.	Tyrldate, Madame, aurait -il attenté.
ZENORIE.	ZENORIE.
Sans t'en plus découurir tu vois ma volonté;	Sans t'en plus découvrir tu vois ma volonté;
C'eſt à toy d’obelr, c’eſt à toy de la ſuiure, Et de remereler le bras qui nous déliure:	C'est à toi d'obelr, c'est à toi de la suivre, Et de remèreler le bras qui nous délivre:
Le Conſul va venis, change de ſentimens, Donnne luy, comme moy, tes applaudiſſemens.	Le Consul va venis, change de sentiments, Donnne était, comme moi, tes applaudissements.
Le volcy qui s’approche;	Le volci qui s'approche;
arme toy, ma venteances Source gallica.	arme toi, ma venteances Source gaillica.
bnf.	bnf.
fr ( Bibliothèque nationale de France	fr ( Bibliothèque nationale de France
SCENE III.	SCÈNE III.
LPCED, LEN IE.	LPCED, LEN IE.
PEROIDE.	PEROIDE.
HELVIDIVS.	HÉLVIDIUS.
NNfinvos ennemis ſont en voſtre puiſſance, L'Madame, & les Romains nous vangent par mon pras Et de leurs cruautez, & de leurs atientats Ces deux Roys vous ſont loints par le méme hymence Au gré de vot ſouhaits ſaittes leur deſtinée, Par eux ſenſiblement le Senat offenſé Comme vous dans leur mort ſe voit intereſſé:	NNfinvos ennemis sont en votre puissance, L'Madame, et les Romains nous vengent par mon pras Et de leurs cruautés, et de leurs atientats Ces deux Rois vous sont loints par le même hyménée Au gré de vot souhaits saites leur destinée, Par eux sensiblement le Sénat offensé Comme vous dans leur mort se voit intéressé:
N’ont ils pas des Conſuls fait abatre l’Image?	N'ont ils pas des Consuls fait abattre l'Image?
A tous tes alliez n'ont fis ras ſait outrage?	À tous tes alliés n'ont fis ras sait outrage?
Cependant il vous fait l'aiblire dé leur ſort, Et vous donne ſuir eux droit de vié & de mort, Mais ſi vous me croyez,il eſt de voſtre gloire De blen vſer icy du ſruit de ma Victoire, Et la foudre à la main qui porte le trépas D’en etonner ces Roys, & ne les frapper past Rome uu voſtre douler a treuué ſon refuge A crû leur pardonner en vous faiſant leur luge.	Cependant il vous fait l'aiblire de leur sort, Et vous donne suir eux droit de vié et de mort, Mais si vous me croyez,il est de votre gloire De blen user ici du sruit de ma Victoire, Et la foudre à la main qui porte le trépas D'en étonner ces Rois, et ne les frapper pas Rome u votre douler a trouvé son refuge A cru leur pardonner en vous faisant leur luge.
ZENOBIE.	ZENOBIE.
Ouy, selgneur le Senat ce Souuerain des Roys Soûmet par voſtre bras deux tyrans à mes Loix, Et pour exterminer les monſtres de la terre A Rome comme au Ciel eſt le lieu du tonnere;	Oui, selgneur le Sénat ce Souverain des Rois Soumet par votre bras deux tyrans à mes Lois, Et pour exterminer les monstres de la terre A Rome comme au Ciel est le lieu du tonne;
C'eſt là qu'on fait iuſtice aux ſoupits des humains;	C'est là qu'on fait justice aux soupits des humains;
Là, qu’on peut accuſes ſans peur les Souuerains, Et que ces demy Dieux que rien ne peut attelndre ee treuuent en eſtat de reſpoudre & de craindre;	Là, qu'on peut accuses sans peur les Souverains, Et que ces demi Dieux que rien ne peut attelndre ce trouvent en état de respoudre et de craindre;
Dans cet azile heureux de tous les affligez, I’ay porté mes ſoſtpirs, & le les voy vengez Ie vous croiray, Seigneur, il y va de ma gloisé De ſçauoir bien vſer du ſruict de la Victoire;	Dans cet asile heureux de tous les affligés, J'ai porté mes sôtpirs, et le les vo vengez Je vous croirai, Seigneur, il y va de ma glaisé De savoir bien user du sruict de la Victoire;
I'en veux rendre l’eſclat à mon authorité Sur la mort des Tyrans fonder ma ſcureté, Et faire vn tel exemple, à vos peuples, aux noſtres Que la cendre des miens fera trembler les autres3 Ie ne fais point de choix, tous deux eſgalement Sont le puiſſant obiect de mon reſſentiment;	J'en veux rendre l'éclat à mon autorité Sur la mort des Tyrans fonder ma scureté, Et faire un tel exemple, à vos peuples, aux nôtres Que la cendre des miens fera trembler les autres3 -Je ne fais point de choix, tous deux également Sont le puissant objet de mon ressentiment;
Ouy, Seigneur, l'ennemy des Romains eſt le nôtre, Ils teulent vne teſte, & ie demande l’autre.	Oui, Seigneur, l'ennemi des Romains est le nôtre, Ils teulent une tête, et et demande l'autre.
Par le meſme intereſt & par la meſme Loy Que l’vn meure pour eux, l'autre mourra pour moy!	Par le même intérêt et par la même Loi Que l'un meure pour eux, l'autre mourra pour moi!
HELVIDIVS.	HÉLVIDIUS.
Poſſedez comme nous la vertu toute pure, Perdez le ſouuentr du erſme, & de l'iniure, Et pulſque le Senat pardonne à vos Epoux Que l’vn vlue pour luy comme l’autre pour vous,	Possédez comme nous la vertu toute pure, Perdez le souventr du ersme, et de l'injure, Et pulsque le Sénat pardonne à vos Époux Que l'Un ue pour lui comme l'autre pour vous,
PERSIDE.	PERSIDE.
N’eseicez pas conue eux toule vontte pumafice, Et de Rome, Madame, apprenez la clemence, Dont les ſages leçons vous peuuent enſelgner Et l’Art de pardonner, & celuy de regner	N'eseicez pas conve eux toule vontte pumafice, Et de Rome, Madame, apprenez la clémence, Dont les sages leçons vous peuvent enselgner Et l'Art de pardonner, et celui de régner
ZENOBIE.	ZENOBIE.
Voſtre deuoir, ma Fille, eſt dans l'obeiſſance?	Votre devoir, ma Fille, est dans l'obéissance?
Et mon commandement vous impoſe ſilence.	Et mon commandement vous impose silence.
Rome eſt luſte, Selgneur, & contre mes Epoux Ses armes en vos mains ſoutiennent mon courroux;	Rome est luste, Selgneur, et contre mes Époux Ses armes en vos mains soutiennent mon courroux;
Par elles le Senat fait iuſtice à mes plaintes Et du ſang des Tyrans leur gloire eſt d’eſtre telntes Perdez-en à mes yeux nos communs ennemis, Y oni tetecont tos loix Romel vous a commis N’examinez donc rien, & ſuiuez ma colere, Vous ſçauez mon arreſt que rien ne le di ſſete;	Par elles le Sénat fait justice à mes plaintes Et du sang des Tyrans leur gloire est d'être telntes Perdez-en à mes yeux nos communs ennemis, Y on tetecont tos loix Romel vous a commis N'examinez donc rien, et suivez ma colère, Vous savez mon arrêt que rien ne le di ssete;
De ce plaiſir ſi doux à mon reſſentiment l’attendray le ſueces en mon appartement Fin du premier Acte.	De ce plaisir si doux à mon ressentiment l'attendrai le sujet en mon appartement Fin du premier Acte.
IICIDTA	IICIDTA
SCENE PREMIERE.	SCÈNE PREMIÈRE.
ZENOBIE, PHRAARTE	ZENOBIE, PHRARTE
ZENOBIE.	ZENOBIE.
& OVR empeſchet d’agit ma puiſſance abl ſolüe,  En vain vous m'en pailez, la choſe eſt res 11 ſolue;	et OUR empêchet d'agit ma puissance abl solue, En vain vous m'en pailez, la chose est rés 11 solue;
Et l'amour de Perſide, & tout vôtre ſecours Ne ſçauroient d’vn moment ſaire dures ſes iours	Et l'amour de Perside, et tout votre secours Ne sauraient d'un moment zaïre dures ses jours
PHRAARTE.	PHRARTE.
Quoy!	Quoi!
vous perdrez mon Pere, & la reconnoiſſancé N’aura ſur vôtre eſprit, ny force, ny puiſſance?	vous perdrez mon Père, et la reconnaissancé N'aura sur votre esprit, ni force, notre puissance?
Car enfin i'ay bien ſçeu que vous aulez osé Donner au Roy mon Pere vn enfant ſuppoſé:	Car enfin j'ai bien su que vous aulez osé Donner au Roi mon Père un enfant supposé:
Quand ce Péſcheur mourut il verſa dans mon ame Ce ſecret important dont il ſçauoit la trame;	Quand ce Pêcheur mourut il versa dans mon âme Ce secret important dont il savait la trame;
Vous le ſçauez, Madame, & que depuis ce lour Pour Perſi le en ſecret mon cœur brd̂le d’amour;	Vous le savez, Madame, et que depuis ce lour Pour Persi le en secret mon cœur brdle d'amour;
Ouy, quoy que cet amour fit mon impatleuce Iuſqu’icy du ſecret i’ay gardé le ſilence Et cachant vôtre crime ainſi que mon deſſein ta glace eſt ſur ma bouche, & le ſes dans mon ſein;	Oui, quoi que cet amour fit mon impateuce Jusqu'ici du secret j'ai gardé le silence Et cachant votre crime ainsi que mon dessein ta glace est sur ma bouche, et le ses dans mon sein;
Perſide	Perside
Perſide ne ſçait point qu’elle eſt ſon auar ture, 8 Ec quoy qu’vn bruit confus, quoy qu’vn leger murmure.	Perside ne sait point qu'elle est son avar ture, 8 Ec quoi qu'un bruit confus, quoi qu'un léger murmure.
Que de quelque indiſcret le rapport a produit En aie dit quelque choſe, il ne l’a pas iuſtruit:	Que de quelque indiscret le rapport a produit En aie dit quelque chose, il ne l'a pas justruit:
Mais aujourd’huy mon ame eſt eucor plus timide.	Mais aujourd'hui mon âme est eucor plus timide.
Ie craignois tout d’vn Pere, & crains tout de Perlides I'ayme, maltré mon feu r’enſermé ſous ma voix Et l'erreur de ſon ſang, & celle de ſon choix.	Je craignais tout d'Han Pere, et crains tout de Perlides J'aime, maltré mon feu rensermé sous ma voix Et l'erreur de son sang, et celle de son choix.
I'ayme à voir aujourd’huy que ſon deſſein éclatte, Qu'elle ayme Heluidius pour ſauuer Tyridate, Et que de ſon party le faiſant le ſouſtien, Elle prenne toûjours mon Pere pour le ſien;	J'aime à voir aujourd'hui que son dessein éclatte, Qu'elle aime Héluidius pour sauver Tyridate, Et que de son parti le faisant le soutien, Elle prenne toujours mon Père pour le sien;
Car enſin ſi pour plaire à l’amous qui me touche Pour mon propre intereſt j’oſois ouurir la bouche, Que puis-ie r’emporter de ce cher entretien Que l’éclairciſſement de ſon Pere, & du mien?	Car ensin si pour plaire à l'amous qui me touche Pour mon propre intérêt j'osais ouvrir la bouche, Que puis-je rapporter de ce cher entretien Que l'éclaircissement de son Père, et du mien?
De cette verité jugez la conſequence;	De cette vérité jugez la conséquence;
Ie vois mon Pere mort ſi ie romps mon ſilence;	Je vois mon Père mort si ici romps mon silence;
D’autre-part ce ſecret demeurant en mon ſein Ie la vois qui s’engage à ce Conſul Romain, Et dois à ſon amour qu'elle croit neceſſaire Dans ſon aueuglement le talut de mon Pere:	D'autre-part ce secret demeurant en mon sein Je la vois qui s'engage à ce Consul Romain, Et dois à son amour qu'elle croit nécessaire Dans son aveuglement le talut de mon Père:
A quelle extremité me treuuay-ie reduit?	À quelle extrémité me trouvai-je réduit?
Dans le camp des Romains i’ay trauaillé ſans fruit, I’ay voulu pour mon Pere exciter des tempeſtes, Armer pour ſon ſalut, & des bras, & des teſtes;	Dans le camp des Romains j'ai travaillé sans fruit, J'ai voulu pour mon Père exciter des tempêtes, Armer pour son salut, et des bras, et des têtes;
Pour voir voſtre intereſt par eux abandonné I'ay flatté, l'ay prié, i'ay promis, i'ay donné;	Pour voir votre intérêt par eux abandonné J'ai flatté, l'ai prié, j'ai promis, j'ai donné;
Mais rien n'a reuſſii re Corps inebranlable A pour Rome vne foy Romaine, inuiolable:	Mais rien n'a réussi re Corps inébranlable À pour Rome une foi Romaine, inviolable:
Maintenant, malgré moy, ie renonce à mes drois, l appietes cercme & l'amour, & le choix, Ie me joins ay Conſul, mais mon cœur qui ſoûpire Vous dit par ce ſoupir qu’vn Pete le déchire;	Maintenant, malgré moi, je renonce à mes drois, l appietes cercame et l'amour, et le choix, Je me joins ai Consul, mais mon cœur qui soupire Vous dit par ce soupir qu'un Pète le déchire;
Donnez quelque remede à ces extremitez, Madame, mon amour implore vos bontez, Laiſſez viure deux Rois, qua ôtre haine coſſex Eume domnce emni moſ, on laYmnecnes	Donnez quelque remède à ces extrémités, Madame, mon amour implore vos bontés, Laissez vivre deux Rois, qua notre haine côsex Eume domnce on mos, on laYmnecnes
ZENOBIE.	ZENOBIE.
Que ne ſuis-ie en eſtat de pouuoir accorder Ce qu’auec tant d’ardeur ie vous vois demander?	Que ne suis-je en état de pouvoir accorder Ce qu'avec tant d'ardeur après vous vois demander?
Ouy, Prince, vous ſçauez que dans vôtre famille I'ay trompé Tyridate & ſuppoſé ma Fille, Et par quelle raiſon i'ay porté dans ſa Cour Ce gage precieur de mon premier amour;	Oui, Prince, vous savez que dans votre famille J'ai trompé Tyridate et supposé ma Fille, Et par quelle raison j'ai porté dans sa Cour Ce gage prcieur de mon premier amour;
Le vôtre eſt vn effet de cette connoiſſance Dont le feu s'entretient depuis ſous le ſilence?	Le vôtre est un effet de cette connaissance Dont le feu s'entretient depuis sous le silence?
Ie vous ay treuué ſeul ſenſible, & ie vous doy Que vôtre cœur a craint, & pour vous, & pour moyi Pour de ſi grands bienfaits dont le ſçay le merlte Saus obſtacle aujourd’huy la Princeſſę m’acquittez Ie luy donne la loy d’ainer ou de haïr, Laiſſez-moy commander, elle ſçait obeïts Ie veux par vôtre hymen en dépit de l'enuie Qu’elle joigne le l'arthe auecque l’Armenle;	Je vous ai trouvé seul sensible, et je vous dois Que votre cœur a craint, et pour vous, et pour moii Pour de si grands bienfaits dont le sais le mêlte Saus obstacle aujourd'hui la Princess m'acquittez Je lui donne la loi d'ainer ou de haïr, Laissez-moi commander, elle sait obéir Je veux par votre hymen en dépit de l'envie Qu'elle joigne le l'arthe avec l'Armenle;
Mais pour ce grand bon-heur par vous ſi ſouhaitté Laiſſez agir ma haine en pleine liperté, Souffrez que ma ſureus paſſe en vôtre ſamille.	Mais pour ce grand bonheur par vous si souhaité Laissez agir ma haine en pleine liperté, Souffrez que ma fureus passe en votre samille.
Ponque le vous promets, & mon Thione, & mi;	Ponque le vous promets, et mon Thione, et mi;
Fille, Et voulant deſormais releuer de vos loix Que ie commande icy pour la derniere ſois.	Fille, Et voulant désormais relever de vos lois Que je commande ici pour la dernière sois.
PHRAARTE, Ah!	PHRARTE, Ah!
Madame, epargnez va diſcours qui m’ourage;	Madame, épargnez va discours qui m'ourage;
Ie ſçay ce que le ſang demande à mon courage;	Je sais ce que le sang demande à mon courage;
Pour deſarmer mon cœur, & ſouffrir ſon trépas Et le throne, & Perlide ont de foibles appas:	Pour désarmer mon cœur, et souffrir son trépas Et le trone, et Perlide ont de faibles appas:
Ie quitte mon amour, ie ſçauray m'en déprendie, Et de tout ce grand feu i'en ſeray de la cendre;	Je quitte mon amour, ie ncaurai m'en déprendie, Et de tout ce grand feu j'en serai de la cendre;
Ieveux, ie veux pouſſer nion deuoir iuſqu’au bout, Perſide ne m’eſt rien, & mon Pere m’eſt tout.	Jeveux, Seigneur veux pousser nion devoir jusqu'au bout, Perside ne m'est rien, et mon Père m'est tout.
ZENOBIE.	ZENOBIE.
Et bien, vous n’aurez donc ny Perſide ny Pere;	Et bien, vous n'aurez donc ici Perside ni Père;
Vôtre conſentement ne m’eſt pis neceſſaires Mais j’apperçois ma Fille.	Votre consentement ne m'est pis nécessaires Mais j'aperçois ma Fille.
PHRAARTE.	PHRARTE.
O Ciel!	Ô Ciel!
voy mon tourment,	vois mon tourment,
ZENOBIE.	ZENOBIE.
Elle ſe tend icy par mon commandement.	Elle se tend ici par mon commandement.
SCENE II.	SCÈNE II.
DNTE, PHRAARTE.	DNTE, PHRARTE.
ZENORIE.	ZENORIE.
Noy!	Noi!
pour vous oppoſer à ma juſte vengeance THeluidius, & vous, eſtes d’intelligence?	pour vous opposer à ma juste vengeance THéluidius, et vous, êtes d'intelligence?
Vous vous faites le prix de ce Conſul Romain S’il me veut arracher les armes de la main?	Vous vous faites le prix de ce Consul Romain S'il me veut arracher les armes de la main?
Ainſi contre les droits du ſang, de la nature, Perſide, vous oſez me faire cette injure?	Ainsi contre les droits du sang, de la nature, Perside, vous osez me faire cette injure?
Mais qui penſez vous eſtre?	Mais qui pensez vous être?
& dépend-il de vous De ſaire par vos mains le choix de vôtre Eſpoux?	et dépend-il de vous De zaïre par vos mains le choix de votre Époux?
Le Conſul ſçait-il bien qu’a ſuiure vôtre enuie Et ne m’obelr pas ily va de la vie?	Le Consul sçait-il bien qu'a suivre votre envie Et ne m'obelr pas ili va de la vie?
Et qu’il n’eſt pas en luy quand Rome l’a voulu Nuunoe vliurpains vnarana seloius Rone a mis en ma main le deſtin de ſes traiſtres Ie veux me deliurer de ces ſuperbes maiſtres;	Et qu'il n'est pas en lui quand Rome l'a voulu Nuunoe vlivrpains unarana selus Rone a mis en ma main le destin de ses traîtres Je veux me délivrer de ces superbes maîtres;
C'eſt à vous, c’eſt à luy de receuoir mes loix, De ſouffrir ma colere ou d’attendre mon choix.	C'est à vous, c'est à lui de recevoir mes lois, De souffrir ma colère ou d'attendre mon choix.
PERSIDE.	PERSIDE.
Si i'ay bleſſé vos drois, i’ay dans cette auanture Pour me iuſtifier la voix de la nature;	Si j'ai blessé vos droits, j'ai dans cette aventure Pour me justifier la voix de la nature;
Ie vous vois condamner vos Eſpoux à mourir, Mon Pere eſt l'vn des deux, ie le dois ſecourir;	Je vous vois condamner vos Époux à mourir, Mon Père est l'un des deux, toujours le dois secourir;
De tout ce que ie puis mon cœur ſe fait des armes;	De tout ce que je puis mon cœur se fait des armes;
leme ſets de mes pleurs, ie me ſers de mes chaiiaet, Pour almer le Contul je n’ay point combattu, Et de ma paſſion i en ay fait ma vertu;	leme sets de mes pleurs, tu me sers de mes chaiiajà, Pour amer le Contul je n'ai point combattu, Et de ma passion y en ai fait ma vertu;
C’eſt la puiſſante main qui dans ce grand orage Retire en ce moment mon Pere du naufrage;	C'est la puissante main qui dans ce grand orage Retire en ce moment mon Père du naufrage;
C'eſt l’vnique ſecours que ie dels à mon Roy, C’eſt le iuſte retour qu’vn Pete attend de moy, De mon nom de mon ſang, c’eſt l’appuy neceſſairs EEi amvur us la Yue en la laucen du vue;	C'est l'unique secours que femme dels à mon Roi, C'est le juste retour qu'un Pète attend de moi, De mon nom de mon sang, c'est l'appui nécessairs ÉÉj mer us la Yve en la ucen du vue;
Mon fiere n’a il pas les meſmes ſentimens?	Mon fière n'a il pas les mêmes sentiments?
PHRAARTE.	PHRARTE.
La Reyne, de mon cœur counoit les mouuemene;	La Reine, de mon cœur counait les mouuemene;
De tout ce que ie penſe elle vlent d’eſtre inſtruitre, Tapplouue voue chois, ce von voue couauitte;	De tout ce que personne pense elle vlent d'être instruire, Tapplouve voue chois, ce von voue couitte;
Mais voicy le Conſul.	Mais voici le Consul.
SCENE III.	SCÈNE III.
HELVIDIVS, LENOBIE, PHRAARTE, PERSIDE.	HÉLVIDIUS, LENOBIE, PHRARTE, PERSIDE.
HELVIDIVS.	HÉLVIDIUS.
I iducej ie vien, ſçauoii Si la Princeſſe, & vous auez quelque pouuoir Et ſi vos vœux communs perſuadent la Reine?	I iducej à viens, sçauoii Si la Princesse, et vous avez quelque pouvoir Et si vos vœux communs persuadent la Reine?
PHRAARTE.	PHRARTE.
Nous l'eſperons, Seigneur.	Nous l'espérons, Seigneur.
ZENOBIE.	ZENOBIE.
Leur eſperance eſt vaine, Le priere pour eux aigrit mon ſouuenir, E le mes deux Tyrans ie le veux deuenir:	Leur espérance est vaine, Le prière pour eux aigrit mon souvenir, E le mes deux Tyrans quelque le veux devenir:
Ie veux par tout, Selgneur, déplacer leurs images, Renuerſer cette idole, & purgeant mes homimagts, ue ees Dieur qui ſe ſont adorer des humaint, Ne dõner ny d’Autels,ny d’encens qu'aux Romalus:	Je veux par tout, Selgneur, déplacer leurs images, Renverser cette idole, et purgeant mes homimags, ue ces Dieur qui se sont adorer des humaint, Ne donner ni d'Autels,ni d'encens qu'aux Romalus:
Ouy, i'eſpere leur mort', c’eſt ce qui me couſole, Ronie me l’a prouuſe, acquiuez ſa parole.	Oui, j'espère leur mort, c'est -ce qui me couole, Ronie me l'a provuse, acquivez sa parole.
HELVIDIVS.	HÉLVIDIUS.
Madame, encor vn coup voyez tout à loiſir;	Madame, encor un coup voyez tout à loisir;
Et vous faltes du moins la grace de choiſir?	Et vous faltes du moins la grâce de choisir?
que ſi laſſant à part la fierté Conſulaïte Ie puls iinterelſer, & lalie vne prlere, Pour lauuer Tyridate, à ce Prlace, à ſa ſœut, Ie voudrois r’appellet l’ameus en voſtre cœur?	que si lassant à part la fierté Consulaïte Je puls jintèrelser, et lalie flè prlere, Pour lauver Tyridate, à ce Prlace, à sa sœut, Je voudrais rappellet l'ameus en votre cœur?
Perſide, auec raiſon l'eſpere d’vne Mere, Et le Piinct, & ſ ſgrur vous demandent vn Pere.	Perside, avec raison l'espère d'une Mère, Et le Piint, et s grur vous demandent un Père.
BENOBIE.	BENOBIE.
Seigneur, à dite vray, ce diſcouis me ſurprend, Vous de paroiſſez pas ſi for indifferent, Pourquoy diſſtruules?	Seigneur, à dite vrai, ce discouis me surprend, Vous de paraissez pas si for différent, Pourquoi disstrules?
quelque interell vous touche:	quelque intèrell vous touche:
Qui vous preſſe le cœur, & vous ouure la bouche.	Qui vous presse le cœur, et vous ouvre la bouche.
Et Peilidè, Selgueur.	Et Peilidèle, Selgueur.
HELVIDIVS:	HÉLVIDIUS:
Puiſque vous le ſçauez, ouy, ie l’aymes Madame, & ii vous l’approuuez;	Puisque vous le savez, oui, je l'aimes Madame, et ji vous l'approuvez;
si ie puſs l'eſperer, le veux que l’on me nomme Le plus heureux Conſul qui ſoit ſoity de Romer Tous les droits ſouuerains me quitetnt en vn iour;	si ici puss l'espérer, le veux que l'on me nomme Le plus heureux Consul qui soit soiti de Romer Tous les droits souverains me quitetnt en un jour;
Aii tone didię lmtanau pvonde, & d’amour, Et beaucoup plus d’honneur me vient de ma bleſsure que du iour que ſui moy ſepano la Didature:	Ajà ton didiète lmtanau pvonde, et d'amour, Et beaucoup plus d'honneur me vient de ma blessure que du jour que su moi sepano la Didature:
ZENOFIE.	ZENOFIE.
Done, Perſide, vous aime, & braue mon yo:	Done, Perside, vous aime, et brave mon yo:
uoir?	uoir?
HEEVIDIVS.	HEEVIDIVS.
Elle ne fera rien qui bleſſe ſon deuoir.	Elle ne fera rien qui blesse son devoir.
ZENOFIE.	ZENOFIE.
quel eſt de cette amour le prix & le ſalaire?	quel est de cette amour le prix et le salaire?
Que luy pronetrez-vous?	Que quelque pronérez-vous?
PERSIDE.	PERSIDE.
Il me prom et mon Pere, Ie vous l’ar.	Il me prom et mon Père, Je vous l'ar.
dii, Madame, & vous le dis encors, B.	dii, Madame, et vous le dis encors, B.
uij5	Uj5
Et mon imou emno me garde ce thielor.	Et mon imou emno me garde ce thielor.
PHRAARTE.	PHRARTE.
Plût au Ciel que votte ame à ce point diſpoſte Sans l amour de ma ſœur rendit la choſe aiſce;	Plût au Ciel que votte âme à ce point disposte Sans l amour de ma sœur rendit la chose aisée;
neue vlele te dulevddlvos pour cods, Qu’il ſera ſans amour s’il vous voit ſans courtoux.	névé veule te dulevddlvos pour cods, Qu'il sera sans amour s'il vous voit sans courtoux.
ZENOBIE.	ZENOBIE.
Prince, ie vous enteuds, & ie plains votte peine, Ie vous aime, mais i’aime encore plus ma hajnes Ouy, ie me veux venger, & ce n’eſt que de moy.	Prince, votre vous enteuds, et ainsi plains votte peine, Je vous aime, mais j'aime encore plus ma hajnes Ouy, votre me veux venger, et ce n'est que de moi.
Que le Couſul & vous deuez prendre la loy.	Que le Cousul et vous devez prendre la loi.
PHRAARTE.	PHRARTE.
Ie vous entends, Madame, & vois voſtre colere I'aynie beaucoup ma Sœur, mais i’aime mieux moi Fere, Ouy, ie le veux ſauuer, & ce n’eſt que de nous Que le Conſul prendra des armes contre vous.	Je vous entends, Madame, et vois votre colère J'ainie beaucoup ma Sœur, mais j'aime mieux moi Fère, Oui, je le veux sauver, et ce n'est que de nous Que le Consul prendra des armes contre vous.
HELVIDIVS.	HÉLVIDIUS.
Calniez vôtre courroux, appaiſez vôtre haine, Et de vos paiſions ſoyez la ſouucraine, Vous changerez peut eſtre en voyant ces deux RoisiEt vous ne laiſſetez rien faire à notre choix;	Calniez votre courroux, apaisez votre haine, Et de vos paisions soyez la souvcraine, Vous changerez peut -être en voyant ces deux RoisiEt vous ne laissetez rien faire à notre choix;
Ie viens de commander qu’icy l’on les ameinez:	Je viens de commander qu'ici l'on les âmeinez:
les voicy.	les voici.
ZENOBIE.	ZENOBIE.
Vous pouuiez m’éraigner cette peinę,	Vous pouviez m'éraigner cette peindre,
RIA DAMIeT 4 NCirbalan al RE n [boς de YVIIl	RIA DAMIeT 4 NCirbalan al RE n [bo de YVIIl
SCENE IV.	SCÈNE IV.
