M.	M.
Qui ſont ſur l’eſchaffaud de ce grand vniuers Ioüez par tant de gens:	Qui sont sur l'échaffaud de ce grand univers Iouez par tant de gens:
l’vn à le perſonnage D’vn opulent Crœſus, qui bien toſt aprez nage Reduict au rang d’Irus, au milieu de la mer Sur vne planche nu, & preſt de s’abyſmer Se ſouſtient deſſus l’onde ainſi comme vn Vlyſſe:	l'un à le personnage D'un opulent Crœsus, qui bien tôt apprès nage Réduit au rang d'Irus, au milieu de la mer Sur une planche nu, et prêt de s'abîmer Se soutient dessus l'onde ainsi comme un Vlysse:
Vous eſtes deſcendu, dites vous, dans la lice Des ieux Olympiens, vous auez eu le prix Mais non pas la victoire, aucun ne s’eſtant pris Au combat contre vous, & n’ayant faict paroiſtre Ce qu’en vous de vertu les grãds Dieux ont faict croiEſtre touſiours heureux, ceſt eſtre malheureux (ſtre:	Vous êtes descendu, dites -vous, dans la lice Des jeux Olympiens, vous avez eu le prix Mais non pas la victoire, aucun ne s'étant pris Au combat contre vous, et n'ayant fait paraître Ce qu'en vous de vertu les grands Dieux ont fait croître toujours heureux, cet être malheureux (stre:
A l’eſpreuue on remarque vn homme genereux, On n’a qu’auec l’eſſay certaine cognoiſſance Combien reſide en l’ame & au corps de puiſſance.	À l'épreuve on remarque un homme généreux, On n'a qu'avec l'essai certaine connaissance Combien réside en l'âme et au corps de puissance.
Non non, d’vn grand courage allon nous preſenter Au mal qui nous conniue & ſe veut abſenter.	Non non, d'un grand courage allon nous présenter Au mal qui nous connive et se veut absenter.
Subiſſon tout trauail, couron toute fortune Soit ſur la terre ferme, ou le flottant Neptune, Ei jatjomredemter ngtre juixconisrie.	Subisson tout travail, couron toute fortune Soit sur la terre ferme, ou le flottant Neptune, Éi jatjomprédemter naître juixconisrie.
Du Gange ſpacieux iuſqu’au ſublime Atlas.	Du Gange spacieux jusqu'au sublime Atlas.
Hypſicratee.	Hypsirate.
Ou commencerez vous à donner les allarmes, Et a faire ſentir le fer des vos gendarmes.	Ou commencerez -vous à donner les a, Et a faire sentir le fer des vos gendarmes.
Mithridates.	Mithridates.
Contre ces Toys voiſins, qui trop effeminez, Ne doibuent dominer, mais eſtre dominez, Et ſubir noſtre ioug;	Contre ces Tois voisins, qui trop efféminez, Ne doibuent dominer, mais été dominez, Et subir notre joug;
cone mittate & Prnpee, Qui de frayeur de nous ont ià l’ame ſaiſie.	cône mittate et Prnpe, Qui de frayeur de nous ont jà l'âme saisie.
Hypſicratee.	Hypsirate.
Quand vous aurez ainſi debellé ceux de prez Et faict tendre les mains, ou irez vous aprez.	Quand vous aurez ainsi debelé ceux de près Et fait tendre les mains, ou irez -vous aprez.
Mithridates.	Mithridates.
Nous irons en Aegypte, où iadis Ptolomee Compaignon d'Alexandre à eu gand renommee,	Nous irons en Aégypte, où jadis Ptolomée Compagnon d'Alexandre à eu gand renommée,
Hypſicratee.	Hypsirate.
L'Aegipte eſt un pays oten remparé, bien fort, Qui ne ſe reduira ſans merueilleux effort.	L'Aégipte est un pays oten remparé, bien fort, Qui ne se réduira sans merveilleux effort.
Mithridates.	Mithridates.
Il en faudra vſer:	Il en faudra user:
delà par la Iudee Nous irons enuahir le ſuperbe Chaldee.	delà par la Iudee Nous irons envahir le superbe Chalée.
Hypſicratee.	Hypsirate.
Le trauail ny eſt grand, moins encor le haz ard, Ce ſont peuples craintifs, ce ſont peuples ſans art, Etvſage de guerre:	Le travail assez est grand, moins encor le has ard, Ce sont peuples craintifs, ce sont peuples sans art, Etvsage de guerre:
Et delà.	Et delà.
D’allegreſſe Nous irons aſſaillir les villes de la Grece.	D'allégresse Nous irons assaillir les villes de la Grèce.
MitiiLidates.	MitiLidates.
Hyphreratee.	Hyphrérate.
L'entrepriſe eſt bien grande il ya des guerriers:	L'entreprise est bien grande il ya des guerriers:
1 Où tireront aprez tous vos aduanturiers Vainqueurs de tant de gens.	1 Où tireront aprez tous vos aventuriers Vainqueurs de tant de gens.
Mithridates.	Mithridates.
O trop vaine demande:	Ô trop vaine demande:
Ils iront attaquer ce peuple qui conmande A tant de nations, & de leurs braues mains Feront couler le ſang des orgueïlleux Romainss Il y a ià long temps que ie trame & conſpire A leur rauir des poings ceſt effroyable Empire.	Ils iront attaquer ce peuple qui conmande A tant de nations, et de leurs braves mains Feront couler le sang des orguelleux Romainss Il y a jà long temps que sans trame et conspire À leur ravir des poings cet effroyable Empire.
Hypſicratee Oùirez vous encor ayint par vos combais L’orgueil & le pouuoir des Romains mis en bas.	Hypsirate Oùirez -vous encor aiint par vos combais L'orgueil et le pouvoir des Romains mis en bas.
Mithridates.	Mithridates.
Leur pouuoir mis en bas, en terre aucune race Ne ſe rencontrera, que mon fer ne terraſſe, Le Scythe vagabond, le Nomade inhumain, Le Gaulois valeureux, l’Eſpagnol, le Germain Me viendront apporter, ſigne d’obeiſſance De la terre & de l’eau, reuerans ma puiſſance:	Leur pouvoir mis en bas, en terre aucune race Ne se rencontrera, que mon fer ne terrasse, Le Scythe vagabond, le Nomade inhumain: Le Gaulois valeureux, l'Espagnol, le Germain Me viendront apporter, signe d'obéissance De la terre et de l'eau, reuerans ma puissance:
camlaln de luuns dele oritam sorere Trauerſant les hauts Cieux regarde d’vn bel œil, Humbles viẽdrõt leurs cols deſſous mon ioug demettre, Et leurs genoüils en bas deuant ma face mettre.	camlal de luuns dele oritam sore Traversant les hauts Cieux regarde d'un bel œil, Humbles viẽdrõt leurs cols dessous mon joug démettre, Et leurs genougils en bas devant ma face mettre.
Hypſicratee.	Hypsirate.
Voilà tout à ſouhaict, pourueu que les grãds Dieux 8 Le viennenttrauerſer d’vn ſuccez odieux aLe tours de vos deſſeins:	Voilà tout à souhait, pourvu que les grands Dieux 8 Le viennenttraverser d'un succès odieux aLe tours de vos desseins:
mais ayant auec gloire De tant de nations remporté la victoire, Aprez tant de trauaux, & dangers ayant mis Domptez deſſous vos pieds, les peuples ennemis, Aucon ne ſe trouuant de l’Afrique alteree, ny puos du ſeiour glacé de l’horrible Boree, Qui ne je rence d'vous, que ferons nons en ſin,	mais ayant auec gloire De tant de nations remporté la victoire, Aprez tant de travaux, et dangers ayant mis Domptez dessous vos pieds, les peuples ennemis, Aucon ne se trouvant de l'Afrique altère, Seigneur puos du seiour glacé de l'horrible Boree, Qui ne je renée d'vous, que ferons nons en sin,
Mithridates.	Mithridates.
Pour femme bien diſcrete, & d’entendement fin, Voilà vn beau diſcours?	Pour femme bien discrète, et d'entendement fin, Voilà un beau discours?
nous nous mettrons à viure En loiſit, & repos, nous nous mettrons à ſuyure Ies ieux, les paſſe-temps, les feſtins & le bal Comme fit en Capouë autrefois Annibal, En celà differens qu’il laiſſa imparfaicte Son heureuſe conqueſte, & nous l’aurons parfaite.	nous nous mettrons à vivre En loisit, et repos, nous nous mettrons à sûre Jes jet, les passetemps, les festins et le bal Comme fit en Capoue autrefois Hannibal, En celà différents qu'il laissa imparfaite Son heureuse conquête, et nous l'aurons parfaite.
Hypſicratee.	Hypsirate.
O ſoucis des mortels?	Ô soucis des mortels?
ô la grand vanité Des affaires du monde?	ô la grand vanité Des affaires du monde?
ô l’importunité Des cerueaux des humains?	ô l'importunité Des cerveaux des humains?
nous eſt-il pas poßible, Nous eſt-il pas permis, ô Monarque inuincible, Sans riſquer ce haſard, ſans patir ces trauaux, Sintsptuuerfer tescuamps, jans contit mons &y vause, Auec tant de peril, auec tant de malaiſe Iouyr de tout ce bien, en loiſir & en laiſe.	nous est-il pas pouvible, Nous est-il pas permis, ô Monarque invincible, Sans risquer ce hasard, sans pâtir ces travers, Sintsptuuerfer tescuamps, jans contit mons e tïuse, Avec tant de péril, avec tant de malaise Jouir de tout ce bien, en loisir et en laize.
Laiſſon en paix auiruy, viuon en doux repos,	Laisson en paix avirui, vivon en doux repos,
Mithridates.	Mithridates.
Ie voy quelque apparence en vos ſubtils propos.	Je vois quelque apparence en vos subtils propos.
Mais quoy?	Mais quoi?
l’enſeignement de la vertuilluſtre 8 iiij	l'enseignement de la vertuillustre 8 iiij
Se delicatera?	Se délicatera?
& pour auoir du luſtre Il faudra dans l’obſcur des palais ſe cacher?	et pour avoir du lustre Il faudra dans l'obscur des palais se cacher?
Non non, il faut pluſtoſt la clarté rechercher, Si nous auons en nous quelque force & prudence, Il la faut deployer, & mettre en euidence:	Non non, il faut plutôt la clarté rechercher, Si nous avons en nous quelque force et prudence, Il la faut déployer, et mettre en évidence:
Fortune nous aſſaut, nous oppreſſe, nous bat, Ce n’eſt pas cruauté, ceſt vn plaiſant combat, Où tant plus vn chacun de vaillant cœur s’efforce Il en reuient plus braue, & auec plus de force.	Fortune nous assaut, nous oppresse, nous bat, Ce n'est pas cruauté, cet un plaisant combat, Où tant plus un chacun de vaillant cœur s'efforce Il en révient plus brave, et avec plus de force.
L’vſage des dangers engendre en nos eſpris Soit en terre, ou en mer des dangers le meſpris.	L'usage des dangers engendre en nos épris Soit en terre, ou en mer des dangers le mépris.
Ainſi les nautonniers ont vn conſtant courage A l’orage vſitez à ſuporter l’orage, Ainſi aux laboureurs vient aux mains le dur cal, Ainſi les eſcuiers courent d’vn cours egal, Pour ſurmonter les maux, il n’eſt plus grand ſciente Que de s’accouſtumer d’en auoir patience:	Ainsi les nautonniers ont un constant courage A l'orage vités à suporter l'orage, Ainsi aux laboureurs vient aux mains le dur al, Ainsi les écuyers courent cours a, Pour surmonter les maux, il est plus grand ce Que de accoustumer en auoir patience:
L’arbre n’eſt point ſolide, & roide ſi le vent Ne le vient agiter, & derriere, & deuant, dame ugnmtion qu'it reçoit, il je fonde, Auec plus grand effort en racine profonde.	L'arbre n'est point solide, et roide si le vent Ne le vient agiter, et derrière, et devant, dame ugnion qu'it reçoit, il je fonde, Avec plus grand effort en racine profonde.
Hypſicratee.	Hypsirate.
Il eſt donc arreſté d’attaquer les Romains Et leur faire eſprouuer la valeur de vos mains.	Il est donc arrêté d'attaquer les Romains Et leur faire éprouver la valeur de vos mains.
Mithridates.	Mithridates.
Ceſt ſans difficulté vne choſe trauerſe Et broüille mes eſprits, vonre prejpue remnerfe Mes deſſeins arreſtez, de vous abandonner.	Cest sans difficulté ici chose traverse Et brouille mes esprits, vonre préjpue remnerf Mes desseins arrêtés, de vous abandonner.
Que dites vous helas, vous me voudriez donner Vne cruelle mort, vous voudriez voir ma vie D’ennuy & deſeſpoir cruellement rauie.	Que dites vous hélas, vous me voudriez donner Une cruelle mort, vous voudriez voir ma vie D'ennui et désespoir cruellement ravie.
Ma vie ne depend qu’en vn ſimple filet, Ma vie eſt attachee à vn freſle anelet, Que vous romprez ſoudain m’eſloignant la lumiere, M’eclipſant la clarté que ie ſuis couſtumiere, Comme de deux Soleils puiſer de vos doux yeux, Comme la belle Lune ayant l’œil gracieux De ſon Titan perdu, perd ſa ſplendeur & grace, S’il auenoit ainſi par quelque grand' diſgrace Que ie ne vous perdiſſe, addreſſez ô grands Dieux Sur les chefs ennemis ce preſage odieux, Ains vous viſſe eſloigné, on verroit obſcurcie Laſplendeur de ma face, on me verroit tranſis Sans aucun ſentiment, en ectaſe en eſmoy Mon ame eſtant en vous & n'eſtant plus en moy.	Ma vie ne dépend qu'en un simple filet, Ma vie est attachée à un frêle anèlet, Que vous romprez soudain m'éloignant la lumière, M'éclipsant la clarté que je suis coutumière, Comme de deux Soleils puiser de vos doux yeux, Comme la belle Lune ayant l'œil gracieux De son Titan perdu, perd sa splendeur et grâce, S'il avait ainsi par quelque grand disgrâce Que ie ne vous perdisse, adressez ô grands Dieux Sur les chefs ennemis ce présage odieux, Afin vous visse éloigné, on verrait obscurcie Ur de ma face, on me verroit ai Sans aucun sentiment, en ectase en émoi Mon âme estant en vous et n'estant plus en moi.
Mithridates.	Mithridates.
Ceſt ce qui plus me gene, & me donne d’affaire, N’eſtant bien reſolu de ce qu’il me faut faire, Vous auez eſprouué, ma fidelle moytié Combien i’ay enuers vous vn grand feu d’amitié, Qu’entre tant qui iamais entrerent dans ma couche, Qui iamais de ma bouche approcherent leur bouche, Ie vous ay plus cherie, & fact plus de faueur, Ie vous ay plus monſtré de zele & de ferueur Eſpris non ſeulement de voſtre belle face, Qui toutes les beautez de l’vniuers efface, Leur eſtant comparee, ains de ceſte vertu Dont vous auez l’eſprit richement reueſtu.	Cest ce qui plus me gène, et me donne d'affaire, N'étant bien résolu de ce qu'il me faut faire, Vous avez éprouvé, ma fidèle moitié Combien j'ai envers vous un grand feu d'amitié, Qu'entre tant qui jamais entrèrent dans ma couche, Qui jamais de ma bouche approchèrent leur bouche, Je vous ai plus chérie, et fact plus de faveur, Je vous ai plus montré de zèle et de ferveur Espris non seulement de votre belle face, Qui toutes les beauté ur étvniuers compare, L' estant ire, ains de cette vertu Dont vous auez esprit ion reuestu.
B v De cette modeſtie & maintien honorable, Qui vous font eſtimer paragon admirable, De ce ſexe inconſtant:	B v De cette modestie et maintien honorable, Qui vous font estimer paron admirable, De ce sexe inconstant:
maint Roy s’eſt repenty Maint Prince, maint Seigneur, ayant le mal ſenty D’auoir trop indiſcret declaré à ſa femme Ses conſeils & ſecrets:	maint Roi s'est repenti Maint Prince, maint Seigneur, ayant le mal senti D'avoir trop indiscret déclaré à sa femme Ses conseils et secrets:
mainte & mainte diffame Mainte & mainte endòmmare auec legerbté L’honneur de ſon eſpoux, mais d’eſprit arreſté Vous l’auez, maintenu:	maintes et mainte diffame Mainte et mainte endòmmare avec légerbté L'honneur de son époux, mais d'esprit arrêté Vous l'avez, maintenu:
voſtre bouche fidelle Eſt à tout autre Dame vn accomplymodelle De foy & de conſtance à garder le ſecret, Dont i’ay dedans mon cœur plus de dueil & regres De ronsaounalanors	votre bouche fidèle Est à tout autre Dame un accomplymodelle De foi et de constance à garder le secret, Dont j'ai dedans mon cœur plus de deuil et rères De ronsaounalanors
Hypſicratee.	Hypsirate.
Vous me feriez toſt l’ame Paſſer outre le Styx, & mettre ſoubs la l’ams Ce corps ſeché d’ennuy, ne me l’aiſſez donc point, Menez moy auec vous, ſi ce ſoucy vous point.	Vous me feriez tôt l'âme Passer outre le Styx, et mettre sous la l'ams Ce corps seché d'ennui, ne me l'aisé donc point, Menez moi avec vous, si ce souci vous point.
Mithridates.	Mithridates.
Il eſt trop dificile, il eſt trop incommode, Qui plus eſt on ne voit plus pratiquer la mode, D’auoir dedans vn camp vne ſuitte de gens Inutile du tout aux exploits plus vrgens 8 Du ſanguinaire Mars:	Il est trop diicile, il est trop incommode, Qui plus est on ne voit plus pratiquer la mode, D'avoir dedans un camp une suitte de gens Inutile du tout aux exploits plus vrgents 8 Du sanguinaire Mars:
que ſert en vne armee A l’aſſait, au combat, au meurtre accouſtumes Vne Royne & ſa ſuite?	que sert en une armée À l'assait, au combat, au meurtre accoutumes Une Roine et sa suite?
à faire empeſchement?	à faire empêchement?
A reſoudre, & a faire en cor plus laſchement, Laiſſez-moyme meſler comne Noy ue taguerrt, Tenez-vous comme Royne en repos & en ſerre.	A résoudre, et a faire en cor plus lâchement, Laissez-moime mêler comne Noive taguerrt, Tenez-vous comme Royne en repos et en serre.
Hypſicratee.	Hypsirate.
c’eſt grand empeſchement, ie le ſçay, de trainer En camp tel appareil, ſoit qu’il faille hyuerner, Soit gaigner le pays, ſoit donner la bataille, Ie ne ſuis point de port, d’adreſſe, ny de taille A manier la picque, à ſoutenir l’eſcu Ayant en douce paix, & en repos veſcu Par la grace des Dieux tout le temps de ma vie:	c'est grand empêchement, Seigneur le sais, de trainer En camp tel appareil, soit qu'il faille hiver, Soit gagner le pays, soit donner la bataille, Je ne suis point de port, d'adresse, ni de taille A manier la picque, à soutenir l'écu Ayant en douce paix, et en repos vécu Par la grâce des Dieux tout le temps de ma vie:
Toutefois en mon ame il n’ent re point d’enuie De vous abandonner tout ſeul à tous perils, Comme les autres font meſchamment leurs maris.	Toutefois en mon âme il n'ent re point d'envie De vous abandonner tout seul à tous périls, Comme les autres font méchamment leurs maris.
Afin de n’estre donc facheuſe & importune, Afin de ne tarder le cours de la fortune, Qui d’vn proſpere pas ſuiuiroit les ſoldards Qui marchent genereux deſſous vos eſtendards, Ie quicteray le train, & l’habit de la femme Du Monarque du Pont, ſans crainte de diffame, Sous voſtre bon congé, ie me reueſtiray Des armes d’vn guerrier, ie me retireray Touſiours à vos coſtez, où Sire ie me vante Suiuie ſeulement d’vne ſimple ſeruante, Soit par terre, ou par mer, en esté, en hyuer, Gaye ou triſte, fortune auec vous eſprouuer D’vn cœur nõ moins cõſtãt aux horreurs des allarmes, Que le plus vieil routier qui pratique les armes.	Afin de n'être donc fâcheuse et importune, Afin de ne tarder le cours de la fortune, Qui d'un prospère pas suivirait les soldards Qui marchent généreux dessous vos étendards, Je quicterai le train, et l'habit de la femme Du Monarque du Pont, sans crainte de diffame, Sous votre bon congé, Seigneur me reuestiray Des armes d' guerrier, Seigneur me retirerai Tousiours à vos côtés, où Sire ie me vante Suivie seulement d'une simple servante, Soit par terre, ou par terre, ou esté, en hiver, Gaye ou triste, Seigne auec vous esprouuer M'une ç moins a aux horreurs des me, Ré le plus vieil jouer qui pratique les armes.
Mithridates.	Mithridates.
Quoy?	Quoi?
ce corps ſi doüillet, ſi peu accouſtumé A la peine & fatigue, ayant touſiours humé Ie repos des Palais, loin du Soleil & poudre Pourroit-il endurer l’eſpouuentable foudre, Que d'vn bras furieux Mars lance deſſus noüs.	ce corps si douillet, si peu accoutumé À la peine et fatigue, ayant toujours humé Je repos des Palais, loin du Soleil et poudre Pourrait-il endurerait l'espouuentable foudre, Que d'un bras furieux Mars lance dessus nôtres.
Dont la ſeule frayeur eſloche les genoux Des ſoldards plus hardis, auroit il la conſtance D’endurer ſoif & faim, de faire reſiſtance A toutes les terreurs, de ſubir les trauaux, D’ouyr hommes crier, d’ouyr hennir cheuaux, D’vn viſage aſſeuré ſupporter les tempeſtes Des fiipres, ues tambours, des ciatrons, des trompettes,	Dont la seule frayeur éloche les genoux Des soldards plus hardis, aurait -il la constance D'endurer soif et faim, de faire résistance À toutes les terreurs, de subir les travaux, D'ouïr hommes crier, d'ouïr hennir chevaux, D'un visage assuré supporter les tempêtes Des fipres, tambours, des ciatrons, des trompettes,
Hypſicratee.	Hypsirate.
Ie ſuis & prompte, & preſte encor plus que iadis, Quand l’aiſſant mes parens Vierge ie deſcendis En voſtre beau palais, & de la fus menee Dans le lict Nuptial par le ſainct Hymenee.	Je suis et prompte, et prête encor plus que jadis, Quand l'aissant mes parents Vierge ! descendis En votre beau palais, et de la fus mène Dans le lit Nuptial par le saint Hymène.
Mais qu’elle Damoyſelle auec vn pareil cœur Vous ſuiura, quand & moy ſoit vaincu, ſoit vaincueur.	Mais qu'elle Damoiselle était y pareil cœur Vous suivra, quand et moi soit vaincu, soit vaincueur.
Mainte en ce doux repos, & bon-heur m’accõpaigne, Qui ne ſe voudroit pas adioindre ma compaigne Au trauail, & peril, ie ne ſçay que choiſir Entre taut de chemins qui ſoit plus a deſir.	Mainte en ce doux repos, et bonheur m'accõpaigne, Qui ne se voudrait pas ajoindre ma compagne Au travail, et péril, elle ne sais que choisir Entre taut de chemins qui soit plus a désir.
la Damoyſelle.	la Damoiselle.
En voudriez vous choiſir vne autre, ôchere Reyne, Autre diſ-ie que moy, dont l’amour ſouueraine La craincte, le reſpect & la fidelité, Se maintient en tout temps en ſon égalité.	En voudriez -vous choisir une autre, ôchere Reine, Autre dis-je que moi, dont l'amour souveraine La crainte, le respect et la fidélité, Se maintient en tout temps en son égalité.
Ayant faict choix de moy vous m’auez eſleuee Aux honneurs prez de vous, vous mauez reſerues Comme plus fauorite au conſeil & ſecret De voſtre maieſté, i’ay ſceu d’eſprit diſcret Iuſqu’en ce facheux temps vous faire bon ſeruice:	Ayant fait choix de moi vous m'avez élevée Aux honneurs prez de vous, vous mauvez réserves Comme plus favorite au conseil et secret De votre maiesté, j'ai su d'esprit discret Jusqu'en ce fâcheux temps vous faire bon service:
Quoy qu’vne autre importune à tu fin me raurffe Le ſalaire, le gré, l’honneur que i’en pretends Hà i'auroy'trop en vain trauaillé tant de temps, Non non, ie vous ſuiuray par la mer par la terre A cheual ou a rame, ou a pied paix ou guerre.	Quoi qu'une autre importune à tu fin me raurffe Le salaire, le gré, l'honneur que j'en prétends Hà j'auroy'ai en vain travaillé tant de temps, Non non, je vous suivrai par la mer par la terre A cheval ou a rame, ou a pied paix ou guerre.
Mithridates.	Mithridates.
Ie ne veux l’empeſcher, encor que ceſte ardeur Deroge à noſtre eſtat & Royale grandeur, Preuoyez voſtre faict, & ie vay donner ordre Que tout noſtre proiect ſe faſſe ſans deſordre:	Je ne veux l'empêcher, encor que cette ardeur Déroge à notre état et Royale grandeur, Prévoyez votre fait, et ainsi vais donner ordre Que tout notre prois se fasse sans désordre:
Où eſt Archelaus, & Zenobie außi, Ie veux communiquer auec eux de cecy, Ats font graus coefs ue guerre, its font hommes de miſs, A qui aſſeurement vne affaire eſt commiſe.	Où est Archelaus, et Zénobie aussi, Je veux communiquer avec eux de ceci, Ats font graus cofs ue guerre, its font hommes de miss, A qui assurément une affaire est commise.
Chœur.	Chœur.
De feu d’air, demer & de terre Du ciel miraculeuſement La nature diuerſe enſerre Les qualitez ſeparement Aux eſprits & aux corps des femmes, Si nous parlons d’vn apert front, Toutefois aux honneſtes dames Nous n’entendons faire d’aront.	De feu d'air, démer et de terre Du ciel miraculeusement La nature diverse enserre Les qualités séparément Aux esprits et aux corps des femmes, Si nous parlons d' Hert front, Toutefois aux honnêtes dames Nous n'entendons faire d'aront.
Celle en nature au feu ſemblable, Produict außi meſmes effects, Que ceſt élement indomptable, Dont tant de biens & maux ſont faicts?	Celle en nature au feu semblable, Produit aussi mêmes effets, Que cette élément indomptable, Dont tant de biens et maux sont faits?
Sans feu langoureuſe eſt la vie, Mas elle en perit bien ſouuent, Quand la flamme d’ardeur ſuiuie Vient dominer parmy le vent.	Sans feu langoureuse est la vie, Mas elle en périt bien souvent, Quand la flamme d'ardeur suivie Vient dominer parmi le vent.
I’air prend außi en ſa ſubstance D'fferentes impreßions, Et ne faict point de reſiſtance Aux vens & agitations:	J'air prend aussi en sa substance D'fférentes impressions, Et ne fait point de résistance Aux vents et agitations:
Il est nuiſible, ou ſalutaire, Ainſi que les vapeurs il ſent, Il est chaud ou froid au contraire, comme le botent y dejvena.	Il est nuisible, ou salutaire, Ainsi que les vapeurs il sent, Il est chaud ou froid au contraire, comme le botent y déjvena.
La terre on voit brute & ſtupide, Qui ne produict ſans l’exercer, De tant plus d’eau elle eſt cupide, Que vous luy en venez verſer?	La terre on voit brute et stupide, Qui ne produit sans l'exercer, De tant plus d'eau elle est cupide, Que vous lui en venez verser?
Elle est d’vne telle nature, Que la laiſſant à l’abandon, Sans ſon ordinaire culture, Elle ne produict que chardon.	Elle est d'une telle nature, Que la laissant à l'abandon, Sans son ordinaire culture, Elle ne produit que chardon.
Le Ciel garde certaine reigle, Et certain ordre & mouuement, En nul temps il ne ſe dereigle, Ny est ſubiect à changement:	Le Ciel garde certaine règle, Et certain ordre et mouvement, En nul temps il ne se dérègle, Ny est sujet à changement:
Le Ciel à des beautez infignes, Qui n'endurent corruption, Il est orné de diuers ſignes, Pleins de grand admiration.	Le Ciel à des beautés insignes, Qui n'endurent corruption, Il est orné de divers signes, Pleins de grand admiration.
Celle qui le Ciel repreſente En eſprit & corps gracieux, Comme noſtre Royne preſente, Est vn threſor tres-precieux:	Celle qui le Ciel représente En esprit et corps gracieux, Comme notre Royne présente, Est un trèsor trèsprecieux:
On n’admire tant les lamieres, Qui dedans les voûtes des cieux, Sont de rayonner couſtumieres Deſſus le monde ſpacieux.	On n'admire tant les lamières, Qui dedans les voûtes des cieux, Sont de rayonner coutumières Dessus le monde spacieux.
La constance d’H ypſicratee Eſt deſſus toute à louanger, Qui ne feust iámais arrestee D'aucune trauerſe & danger.	La constance d'H ypsirate Est dessus toute à louanger, Qui ne feut imais arrête D'aucune traverse et danger.
Que durant la paix e la guerre Elle n’accompagna ſon Roy, Entous lieux par mer & par terre En triomphe & en deſarroy.	Que durant la paix e la guerre Elle n'accompagna son Roi, Entous lieux par mer et par terre En triomphe et en désarroi.
ACTE TROISIESME.	ACTE -TROISIÈME.
Archelaus.	Archelaus.
Zenobie.	Zénobie.
Ene ſçay quel deſſein le Roy faiet maintenant, Vaudroit-il pas bien mieux qu’on paix ſe mainteEt ſon peuple en repos, ilainvnt ſon Empire (nant, En l’amitié de tuas, ie ne ſçay qu’il conſpire, Iene ſçay quel cas triste il roule en ſon eſprit:	Éne sais quel dessein le Roi fayet maintenant, Vaudrait-il pas bien mieux qu'on paix se mainteEt son peuple en repos, ilainvnt son Empire (nant, En l'amitié de tuas, tuas ne sais qu'il conspire, Jene sais quel cas triste il roule en son esprit:
Mais il est tout certain que iamais bien ne pris, De meurtre & cruauté, de taindre ſon eſpec Au ſang des nnocens, ny d’vne foy trompee.	Mais il est tout certain que jamais bien ne pris, De meurtre et cruauté, de taindre son épec Au sang des nnocents, enfin d'une foi trompe.
Zenobie.	Zénobie.
Nommez vous innocens vos ennemis mortels, Qui vous viennẽt chercher iuſqu’au coing des autels, Qui exacteurs, tyrans, adulteres infames, N’eſpargnent vos moyens, vns ples, ny pusjemmes, Qui penſent tous threſors estre pour eux acquis, Qui ruynent au net tous leurs pays conquis, Par tributs, par impoſts, par deteſtable vſure;	Nommez -vous innocents vos ennemis mortels, Qui vous viennent chercher jusqu'au coin des autels, Qui exacteurs, tyrans, adultères infâmes, N'épargnent vos moyens, uns ples, ni pusjemmes, Qui pensent tous thresors été pour eux acquis, Qui ruinent au net tous leurs pays conquis, Par tributs, par impôts, par détestable usure;
L’homme ſe trompe fort qui telles gens meſure Au pied des innocens:	L'homme se trompe fort qui telles gens mesure Au pied des innocents:
non non, par trahiſon, Où par force, ou deffy, i’en auroy' la raiſon, Si ſeulement de moy dependoit ceſte affaire, Et le Roy, s’il me croit eſſayra de le faire.	non non, par trahison, Où par force, ou défi, j'en auroy' la raison, Si seulement de moi dépendait cette affaire, Et le Roi, s'il me croit essaiera de le faire.
Archelaus.	Archelaus.
Tel eſt ſouuent l'eſtat, quels ſont les conſeilliers, Tel eſt ſouuent le Roy, quels ſont ſes familliers, Iamais d’vn bon conſeil aucun mal ne redonde, Au contraire vn mauuais renuerſe tout le monde:	Tel est souvent l'état, quels sont les conseilliers, Tel est souvent le Roi, quels sont ses familliers, Jamais d'un bon conseil aucun mal ne redonde, Au contraire un mauvais renverse tout le monde:
Quoy qu’il porte dommage aux autres, neantmoins D'vn iugement diuin il n’en apporte moins, Ains plus à ſon autheur:	Quoi qu'il porte dommage aux autres, néanmoins D'un jugement divin il n'en apporte moins, Ains plus à son auteur:
& ie croy, zenobie Qu’aprez mainte infortune & fa igue ſubie, Vous le confeſſerez, Dieu vueille toute fois, Que i’augure le faux faux deuin ceſte fois, Vous conſeillez au Roy, d’enfraindre l’alliance Qu’il a faicte auec Rome, & auez confiance D’eſtre vn des premiers chefs, & entre tous guerriers, Vous y faire encerner le chef de beaux lauriers, Vous ne pouuez paſſer en doux repos voſtre âge:	et petit crois, zénobie Qu'appr mainte infortune et fa igue sujet, Vous le confesserez, Dieu veuille toute fois, Que j'augure le faux faux devin cette fois, Vous conseillez au Roi, d'enfraindre l'alliance Qu'il a faite avec Rome, et avez confiance D'être un des premiers chefs, et entre tous guerriers, Vous y faire encerner le chef de beaux lauriers, Vous ne pouvez passer en doux le repos âge:
